                         
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     472    0.55777E-002   0.16593E-001  -0.34873E-005  -0.79743E-003  -0.17450E-006  -0.12223E-006
     473    0.54645E-002   0.16767E-001  -0.23000E-005  -0.10711E-002  -0.28986E-007  -0.69842E-006
     474    0.52848E-002   0.17075E-001  -0.68087E-005  -0.13482E-002  -0.10064E-005  -0.11676E-005
     475    0.50169E-002   0.17593E-001   0.21737E-005  -0.15990E-002   0.39286E-006  -0.25810E-005
     476    0.46985E-002   0.18279E-001  -0.29663E-004  -0.17979E-002  -0.11587E-005  -0.23515E-005
     477    0.40305E-002   0.19412E-001  -0.26838E-004  -0.17642E-002  -0.69367E-005  -0.61100E-005
     478    0.34310E-002   0.21087E-001   0.52505E-004  -0.18190E-002  -0.71725E-005  -0.17347E-004
     479    0.33055E-002   0.22522E-001  -0.57286E-004  -0.10418E-002   0.13164E-004  -0.59167E-005
     480    0.29840E-002   0.25193E-001  -0.17431E-003   0.19880E-002   0.20968E-004   0.25312E-004
     481    0.49325E-002   0.26828E-001   0.30004E-003   0.78761E-002  -0.78265E-004   0.61312E-004
     482    0.57783E-002   0.16290E-001  -0.52493E-005  -0.19953E-003  -0.44532E-007  -0.30258E-006
     483    0.57922E-002   0.16220E-001  -0.86819E-005  -0.43959E-003  -0.42831E-007  -0.27516E-006
     484    0.57650E-002   0.16225E-001  -0.82295E-005  -0.71874E-003  -0.16852E-006  -0.33691E-006
     485    0.56881E-002   0.16332E-001  -0.73114E-005  -0.10277E-002  -0.81983E-007  -0.48593E-006
     486    0.55553E-002   0.16561E-001  -0.95432E-005  -0.13539E-002  -0.66018E-006  -0.37284E-006
     487    0.53460E-002   0.16974E-001  -0.23372E-005  -0.16772E-002  -0.23307E-006  -0.13272E-005
     488    0.51049E-002   0.17559E-001  -0.12942E-004  -0.19972E-002  -0.12798E-006  -0.43233E-006
     489    0.46484E-002   0.18440E-001  -0.24649E-004  -0.21793E-002  -0.46058E-005  -0.31120E-005
     490    0.41111E-002   0.19887E-001   0.31849E-004  -0.24381E-002  -0.47416E-005  -0.70199E-005
     491    0.37984E-002   0.21312E-001  -0.76850E-005  -0.24425E-002   0.10083E-005  -0.75719E-005
     492    0.33452E-002   0.23532E-001  -0.11105E-003  -0.13511E-002  -0.18642E-005  -0.85519E-005
     493    0.27412E-002   0.26782E-001  -0.16235E-003   0.14253E-002  -0.10916E-004  -0.62931E-005
     494    0.45040E-002   0.28356E-001   0.16115E-003   0.79950E-002  -0.17280E-003  -0.64804E-004
     495    0.59130E-002   0.15951E-001  -0.42794E-005  -0.25169E-003  -0.33450E-007  -0.10701E-006
     496    0.59192E-002   0.15886E-001  -0.69417E-005  -0.54374E-003  -0.11532E-006  -0.51180E-007
     497    0.58802E-002   0.15914E-001  -0.49363E-005  -0.87217E-003  -0.13175E-006  -0.20464E-006
     498    0.57926E-002   0.16054E-001  -0.58107E-005  -0.12269E-002  -0.34323E-006  -0.84154E-007
     499    0.56443E-002   0.16344E-001  -0.25324E-005  -0.15932E-002  -0.47418E-006  -0.87601E-006
     500    0.54625E-002   0.16805E-001  -0.42713E-005  -0.19750E-002   0.40988E-008  -0.27155E-006
     501    0.51645E-002   0.17468E-001  -0.16963E-004  -0.22951E-002  -0.24033E-005  -0.14260E-005
     502    0.47728E-002   0.18575E-001   0.11365E-004  -0.26497E-002  -0.28694E-005  -0.31968E-005
     503    0.44412E-002   0.19861E-001   0.68330E-005  -0.29644E-002  -0.22499E-005  -0.53623E-005
     504    0.40678E-002   0.21641E-001  -0.47819E-004  -0.28420E-002  -0.55998E-006  -0.43794E-005
     505    0.35132E-002   0.24373E-001  -0.79256E-004  -0.19513E-002  -0.14526E-004  -0.14071E-004
     506    0.25999E-002   0.28103E-001  -0.20773E-003   0.70903E-003  -0.14837E-004  -0.88569E-005
     507    0.42227E-002   0.30284E-001   0.10177E-003   0.75555E-002  -0.25654E-003  -0.13673E-003
     508    0.60465E-002   0.15569E-001  -0.66533E-005  -0.30519E-003  -0.17656E-007  -0.23702E-006
     509    0.60439E-002   0.15515E-001  -0.84230E-005  -0.64701E-003  -0.15470E-006  -0.35260E-006
     510    0.59979E-002   0.15566E-001  -0.72694E-005  -0.10202E-002  -0.21422E-006  -0.25749E-006
     511    0.59035E-002   0.15745E-001  -0.56570E-005  -0.14135E-002  -0.35580E-006  -0.64582E-006
     512    0.57766E-002   0.16075E-001  -0.45890E-005  -0.18272E-002  -0.18927E-006  -0.42126E-006
     513    0.55843E-002   0.16575E-001  -0.10360E-004  -0.22249E-002  -0.11443E-005  -0.86254E-006
     514    0.53333E-002   0.17377E-001   0.14085E-006  -0.26439E-002  -0.17540E-005  -0.18450E-005
     515    0.50812E-002   0.18426E-001   0.50740E-005  -0.30719E-002  -0.19188E-005  -0.30663E-005
     516    0.48067E-002   0.19845E-001  -0.12586E-004  -0.33594E-002  -0.22146E-005  -0.39050E-005
     517    0.44622E-002   0.21910E-001  -0.36370E-004  -0.33483E-002  -0.54498E-005  -0.63729E-005
     518    0.38266E-002   0.24998E-001  -0.76120E-004  -0.26393E-002  -0.18614E-004  -0.16636E-004
     519    0.27729E-002   0.29390E-001  -0.21722E-003  -0.24793E-003  -0.23889E-004  -0.13667E-004
     520    0.41619E-002   0.32480E-001   0.57659E-004   0.67559E-002  -0.31080E-003  -0.17784E-003
     521    0.61670E-002   0.15129E-001  -0.69338E-005  -0.35620E-003   0.46861E-007  -0.16658E-006
     522    0.61540E-002   0.15090E-001  -0.75187E-005  -0.74181E-003  -0.22950E-006  -0.24484E-006
     523    0.61010E-002   0.15168E-001  -0.51414E-005  -0.11507E-002  -0.23930E-006  -0.39000E-006
     524    0.60186E-002   0.15378E-001  -0.35584E-005  -0.15801E-002  -0.23278E-006  -0.35098E-006
     525    0.58981E-002   0.15735E-001  -0.50998E-005  -0.20138E-002  -0.62403E-006  -0.61285E-006
     526    0.57463E-002   0.16309E-001  -0.10108E-005  -0.24661E-002  -0.94019E-006  -0.10181E-005
     527    0.55871E-002   0.17103E-001   0.31912E-005  -0.29369E-002  -0.14263E-005  -0.18427E-005
     528    0.54180E-002   0.18200E-001  -0.19764E-005  -0.33771E-002  -0.16590E-005  -0.25766E-005
     529    0.52350E-002   0.19746E-001  -0.79101E-005  -0.37272E-002  -0.39991E-005  -0.45277E-005
     530    0.49424E-002   0.22004E-001  -0.35500E-004  -0.38407E-002  -0.64580E-005  -0.69773E-005
     531    0.43461E-002   0.25439E-001  -0.62104E-004  -0.33934E-002  -0.25217E-004  -0.19811E-004
     532    0.32792E-002   0.30468E-001  -0.23785E-003  -0.13965E-002  -0.31363E-004  -0.17950E-004
     533    0.43815E-002   0.34844E-001   0.10338E-004   0.56899E-002  -0.34531E-003  -0.19688E-003
     534    0.62497E-002   0.14627E-001  -0.55261E-005  -0.39998E-003   0.12396E-006  -0.91132E-007
     535    0.62240E-002   0.14610E-001  -0.44058E-005  -0.81791E-003  -0.25017E-006  -0.36213E-006
     536    0.61734E-002   0.14713E-001  -0.22617E-005  -0.12532E-002  -0.14875E-006  -0.32281E-006
     537    0.61003E-002   0.14945E-001  -0.19737E-005  -0.16987E-002  -0.34490E-006  -0.51406E-006
     538    0.60140E-002   0.15343E-001   0.16884E-006  -0.21600E-002  -0.46929E-006  -0.70477E-006
     539    0.59280E-002   0.15922E-001   0.26111E-005  -0.26391E-002  -0.85275E-006  -0.11829E-005
     540    0.58470E-002   0.16739E-001   0.22464E-005  -0.31235E-002  -0.10694E-005  -0.17181E-005
     541    0.57803E-002   0.17881E-001   0.63206E-006  -0.35966E-002  -0.20993E-005  -0.26417E-005
     542    0.57028E-002   0.19507E-001  -0.44438E-005  -0.40115E-002  -0.43043E-005  -0.46974E-005
     543    0.55430E-002   0.21910E-001  -0.27797E-004  -0.42772E-002  -0.79095E-005  -0.76008E-005
     544    0.51199E-002   0.25612E-001  -0.39503E-004  -0.41399E-002  -0.30321E-004  -0.22243E-004
     545    0.42174E-002   0.31225E-001  -0.26627E-003  -0.26584E-002  -0.37594E-004  -0.21034E-004
     546    0.49144E-002   0.37318E-001  -0.34490E-004   0.43666E-002  -0.36988E-003  -0.20374E-003
     547    0.62529E-002   0.14075E-001  -0.64893E-005  -0.42821E-003   0.19910E-006  -0.90443E-007
     548    0.62174E-002   0.14082E-001  -0.36434E-005  -0.86350E-003  -0.20397E-006  -0.30158E-006
     549    0.61696E-002   0.14207E-001  -0.22864E-005  -0.13064E-002  -0.12997E-006  -0.38808E-006
     550    0.61204E-002   0.14465E-001  -0.51942E-006  -0.17599E-002  -0.21206E-006  -0.55253E-006
     551    0.60804E-002   0.14872E-001   0.13999E-005  -0.22266E-002  -0.40314E-006  -0.84655E-006
     552    0.60581E-002   0.15463E-001   0.23487E-005  -0.27059E-002  -0.55052E-006  -0.12307E-005
     553    0.60658E-002   0.16293E-001   0.36290E-005  -0.31966E-002  -0.10957E-005  -0.18310E-005
     554    0.61064E-002   0.17457E-001   0.24319E-005  -0.36883E-002  -0.19164E-005  -0.28394E-005
     555    0.61739E-002   0.19125E-001   0.25596E-005  -0.41607E-002  -0.44618E-005  -0.51547E-005
     556    0.62264E-002   0.21599E-001  -0.15616E-004  -0.45662E-002  -0.85662E-005  -0.86125E-005
     557    0.61356E-002   0.25460E-001  -0.72879E-005  -0.47373E-002  -0.32843E-004  -0.24859E-004
     558    0.56208E-002   0.31542E-001  -0.29757E-003  -0.38610E-002  -0.44598E-004  -0.26744E-004
     559    0.57593E-002   0.39739E-001  -0.99110E-004   0.27657E-002  -0.39111E-003  -0.20752E-003
     560    0.61203E-002   0.13492E-001  -0.19954E-005  -0.43493E-003   0.29640E-006  -0.61966E-007
     561    0.60750E-002   0.13526E-001   0.15571E-005  -0.86645E-003  -0.63461E-007  -0.32458E-006
     562    0.60363E-002   0.13674E-001   0.22174E-005  -0.13012E-002   0.59250E-007  -0.43453E-006
     563    0.60135E-002   0.13945E-001   0.35672E-005  -0.17422E-002  -0.46244E-007  -0.64681E-006
     564    0.60152E-002   0.14362E-001   0.45633E-005  -0.21924E-002  -0.92055E-007  -0.90391E-006
     565    0.60531E-002   0.14958E-001   0.58984E-005  -0.26543E-002  -0.31524E-006  -0.12675E-005
     566    0.61387E-002   0.15790E-001   0.73378E-005  -0.31284E-002  -0.70619E-006  -0.18858E-005
     567    0.62859E-002   0.16955E-001   0.79536E-005  -0.36141E-002  -0.15130E-005  -0.28766E-005
     568    0.65064E-002   0.18624E-001   0.12480E-004  -0.41052E-002  -0.36588E-005  -0.53152E-005
     569    0.68143E-002   0.21101E-001   0.29311E-005  -0.45842E-002  -0.78063E-005  -0.94681E-005
     570    0.71770E-002   0.24989E-001   0.36198E-004  -0.49706E-002  -0.31348E-004  -0.26936E-004
     571    0.72821E-002   0.31358E-001  -0.30698E-003  -0.46821E-002  -0.52343E-004  -0.33607E-004
     572    0.68985E-002   0.41805E-001  -0.15289E-003   0.99227E-003  -0.40869E-003  -0.21782E-003
     573    0.57697E-002   0.12891E-001  -0.13324E-005  -0.41595E-003   0.31442E-006  -0.10884E-006
     574    0.57224E-002   0.12956E-001   0.25504E-005  -0.82606E-003   0.19514E-006  -0.29242E-006
     575    0.56954E-002   0.13125E-001   0.23465E-005  -0.12358E-002   0.23116E-006  -0.50854E-006
     576    0.56952E-002   0.13413E-001   0.33729E-005  -0.16484E-002   0.23376E-006  -0.73589E-006
     577    0.57303E-002   0.13841E-001   0.45452E-005  -0.20666E-002   0.19038E-006  -0.10246E-005
     578    0.58113E-002   0.14442E-001   0.60546E-005  -0.24922E-002   0.10118E-006  -0.14374E-005
     579    0.59541E-002   0.15273E-001   0.84630E-005  -0.29268E-002  -0.15241E-006  -0.20928E-005
     580    0.61809E-002   0.16430E-001   0.10863E-004  -0.33717E-002  -0.72813E-006  -0.32156E-005
     581    0.65247E-002   0.18079E-001   0.19041E-004  -0.38267E-002  -0.22629E-005  -0.56162E-005
     582    0.70355E-002   0.20519E-001   0.14365E-004  -0.42792E-002  -0.49348E-005  -0.10285E-004
     583    0.78345E-002   0.24381E-001   0.85950E-004  -0.46848E-002  -0.22401E-004  -0.30898E-004
     584    0.87092E-002   0.30781E-001  -0.29044E-003  -0.47838E-002  -0.60767E-004  -0.47086E-004
     585    0.79966E-002   0.43086E-001  -0.25394E-003  -0.66542E-003  -0.42091E-003  -0.23712E-003
     586    0.51086E-002   0.12291E-001   0.48951E-006  -0.37694E-003   0.28297E-006  -0.24269E-006
     587    0.50693E-002   0.12387E-001   0.32974E-005  -0.75602E-003   0.53507E-006  -0.30964E-006
     588    0.50538E-002   0.12583E-001   0.26638E-005  -0.11337E-002   0.51092E-006  -0.60209E-006
     589    0.50657E-002   0.12893E-001   0.35608E-005  -0.15111E-002   0.58933E-006  -0.86657E-006
     590    0.51110E-002   0.13339E-001   0.46118E-005  -0.18887E-002   0.64852E-006  -0.12134E-005
     591    0.52006E-002   0.13955E-001   0.61932E-005  -0.22663E-002   0.71487E-006  -0.16680E-005
     592    0.53508E-002   0.14796E-001   0.88657E-005  -0.26435E-002   0.71984E-006  -0.23688E-005
     593    0.55876E-002   0.15955E-001   0.11916E-004  -0.30182E-002   0.65621E-006  -0.35457E-005
     594    0.59543E-002   0.17596E-001   0.22164E-004  -0.33851E-002  -0.60876E-007  -0.61731E-005
     595    0.65204E-002   0.20008E-001   0.16960E-004  -0.37269E-002  -0.12422E-005  -0.10183E-004
     596    0.74185E-002   0.23859E-001   0.10117E-003  -0.39618E-002  -0.13179E-005  -0.32139E-004
     597    0.89406E-002   0.30315E-001  -0.16258E-003  -0.39995E-002  -0.75129E-004  -0.58193E-004
     598    0.85525E-002   0.43304E-001  -0.30680E-003  -0.17675E-002  -0.35912E-003  -0.27732E-003
     599    0.40623E-002   0.11697E-001  -0.28491E-006  -0.34010E-003   0.14910E-006  -0.38771E-006
     600    0.40482E-002   0.11827E-001   0.82425E-006  -0.69878E-003   0.88436E-006  -0.39874E-006
     601    0.40434E-002   0.12057E-001   0.95453E-006  -0.10550E-002   0.77742E-006  -0.73796E-006
     602    0.40505E-002   0.12401E-001   0.17506E-005  -0.14068E-002   0.97656E-006  -0.10216E-005
     603    0.40740E-002   0.12880E-001   0.27503E-005  -0.17522E-002   0.11639E-005  -0.13909E-005
     604    0.41219E-002   0.13527E-001   0.40139E-005  -0.20893E-002   0.14475E-005  -0.18670E-005
     605    0.42056E-002   0.14398E-001   0.60866E-005  -0.24146E-002   0.18340E-005  -0.25787E-005
     606    0.43435E-002   0.15586E-001   0.79018E-005  -0.27217E-002   0.24716E-005  -0.36915E-005
     607    0.45659E-002   0.17257E-001   0.16799E-004  -0.29959E-002   0.29786E-005  -0.59980E-005
     608    0.49266E-002   0.19711E-001   0.10398E-004  -0.32066E-002   0.49933E-005  -0.11161E-004
     609    0.54784E-002   0.23579E-001   0.60162E-004  -0.32614E-002   0.80604E-005  -0.22124E-004
     610    0.63611E-002   0.30443E-001  -0.64025E-004  -0.29540E-002   0.10021E-004  -0.91243E-004
     611    0.67166E-002   0.43207E-001  -0.38953E-003  -0.18403E-002  -0.95311E-004  -0.45186E-003
     612    0.26296E-002   0.11070E-001  -0.14171E-004  -0.35148E-003  -0.79789E-006  -0.69998E-007
     613    0.26572E-002   0.11241E-001  -0.13901E-004  -0.72670E-003   0.40541E-006   0.19117E-007
     614    0.26612E-002   0.11516E-001  -0.10604E-004  -0.10943E-002   0.50062E-006  -0.13561E-006
     615    0.26446E-002   0.11906E-001  -0.93238E-005  -0.14520E-002   0.91300E-006  -0.40830E-006
     616    0.26112E-002   0.12430E-001  -0.83001E-005  -0.17981E-002   0.13557E-005  -0.69301E-006
     617    0.25626E-002   0.13124E-001  -0.80273E-005  -0.21315E-002   0.20001E-005  -0.10589E-005
     618    0.24999E-002   0.14043E-001  -0.77496E-005  -0.24492E-002   0.28744E-005  -0.15383E-005
     619    0.24199E-002   0.15282E-001  -0.99101E-005  -0.27460E-002   0.44319E-005  -0.21641E-005
     620    0.23140E-002   0.17018E-001  -0.68598E-005  -0.30083E-002   0.66570E-005  -0.37459E-005
     621    0.21702E-002   0.19562E-001  -0.26860E-004  -0.32003E-002   0.13711E-004  -0.62113E-005
     622    0.18831E-002   0.23578E-001   0.16869E-004  -0.32760E-002   0.69367E-005  -0.15523E-004
     623    0.12109E-002   0.30607E-001  -0.26890E-003  -0.30253E-002   0.16141E-003  -0.64775E-004
     624   -0.21083E-002   0.44107E-001  -0.35408E-003  -0.30187E-002   0.24848E-003  -0.38658E-003
     625    0.11136E-002   0.10358E-001  -0.16964E-005  -0.44518E-003  -0.60206E-006   0.58389E-006
     626    0.11759E-002   0.10581E-001  -0.58357E-005  -0.88935E-003   0.27796E-006  -0.28861E-006
     627    0.11759E-002   0.10911E-001  -0.35532E-005  -0.13156E-002   0.44873E-006   0.86058E-007
     628    0.11213E-002   0.11354E-001  -0.24857E-005  -0.17256E-002   0.11971E-005   0.35746E-006
     629    0.10091E-002   0.11928E-001  -0.16932E-005  -0.21229E-002   0.18307E-005   0.33604E-006
     630    0.83449E-003   0.12668E-001  -0.18679E-005  -0.25116E-002   0.27386E-005   0.30839E-006
     631    0.58081E-003   0.13630E-001  -0.29629E-005  -0.28970E-002   0.41139E-005   0.11251E-006
     632    0.21960E-003   0.14914E-001  -0.74846E-005  -0.32841E-002   0.62636E-005  -0.52748E-008
     633   -0.31268E-003   0.16692E-001  -0.11151E-004  -0.36822E-002   0.10359E-004  -0.17236E-006
     634   -0.11526E-002   0.19295E-001  -0.52159E-004  -0.40982E-002   0.20585E-004   0.11736E-005
     635   -0.25305E-002   0.23454E-001   0.16170E-004  -0.45580E-002   0.27523E-004  -0.11351E-004
     636   -0.53919E-002   0.30228E-001  -0.64588E-003  -0.51134E-002   0.18094E-003   0.64094E-005
     637   -0.14473E-001   0.44342E-001  -0.17997E-003  -0.88499E-002   0.38169E-003  -0.16323E-003
     638   -0.29772E-003   0.94148E-002  -0.29790E-004  -0.60726E-003  -0.14579E-005   0.26030E-005
     639   -0.22146E-003   0.97150E-002  -0.26253E-004  -0.11726E-002   0.80668E-006   0.39739E-005
     640   -0.22715E-003   0.10106E-001  -0.14503E-004  -0.17049E-002   0.17315E-005   0.19683E-005
     641   -0.32129E-003   0.10602E-001  -0.13186E-004  -0.22182E-002   0.17615E-005   0.60938E-006
     642   -0.50358E-003   0.11218E-001  -0.11975E-004  -0.27206E-002   0.24519E-005   0.21907E-006
     643   -0.79397E-003   0.11983E-001  -0.14490E-004  -0.32267E-002   0.33087E-005  -0.29675E-006
     644   -0.12209E-002   0.12953E-001  -0.20586E-004  -0.37562E-002   0.47534E-005  -0.52908E-006
     645   -0.18448E-002   0.14217E-001  -0.34396E-004  -0.43408E-002   0.75894E-005  -0.87462E-006
     646   -0.27650E-002   0.15957E-001  -0.47996E-004  -0.50237E-002   0.12069E-004  -0.11955E-005
     647   -0.42126E-002   0.18443E-001  -0.11901E-003  -0.59030E-002   0.24804E-004   0.22827E-005
     648   -0.66648E-002   0.22416E-001  -0.99975E-004  -0.71623E-002   0.58121E-004  -0.53597E-005
     649   -0.11532E-001   0.28758E-001  -0.89251E-003  -0.94164E-002   0.11816E-003   0.53702E-004
     650   -0.22547E-001   0.40735E-001  -0.89175E-004  -0.17844E-001   0.28770E-003  -0.74882E-004
     651   -0.14502E-002   0.81319E-002   0.20990E-004  -0.76148E-003  -0.99535E-006  -0.62417E-005
     652   -0.13758E-002   0.85144E-002  -0.21048E-004  -0.15037E-002  -0.13583E-005  -0.77344E-005
     653   -0.13931E-002   0.89960E-002  -0.33732E-004  -0.21934E-002  -0.81649E-007  -0.33192E-005
     654   -0.15016E-002   0.95417E-002  -0.35655E-004  -0.28460E-002   0.19705E-005   0.41949E-006
     655   -0.17273E-002   0.10190E-001  -0.37141E-004  -0.34949E-002   0.21912E-005   0.22046E-005
     656   -0.20861E-002   0.10956E-001  -0.36046E-004  -0.41626E-002   0.30355E-005   0.32187E-005
     657   -0.26201E-002   0.11884E-001  -0.36177E-004  -0.48867E-002   0.48973E-005   0.34241E-005
     658   -0.33988E-002   0.13050E-001  -0.47175E-004  -0.57265E-002   0.82754E-005   0.45529E-005
     659   -0.45746E-002   0.14597E-001  -0.66157E-004  -0.67915E-002   0.14226E-004   0.52224E-005
     660   -0.63773E-002   0.16803E-001  -0.13380E-003  -0.82446E-002   0.26106E-004   0.10080E-004
     661   -0.94518E-002   0.20077E-001  -0.19311E-003  -0.10524E-001   0.73409E-004   0.18773E-004
     662   -0.15347E-001   0.25408E-001  -0.88740E-003  -0.14974E-001   0.12118E-003   0.77873E-004
     663   -0.25511E-001   0.33489E-001   0.20355E-004  -0.26613E-001   0.24512E-003  -0.71372E-004
     664   -0.22758E-002   0.62045E-002  -0.82605E-004  -0.90587E-003  -0.11067E-004   0.26027E-004
     665   -0.21812E-002   0.68580E-002   0.44355E-004  -0.17646E-002  -0.63881E-004   0.67412E-004
     666   -0.22501E-002   0.73814E-002   0.17434E-004  -0.26208E-002  -0.83735E-004   0.57723E-004
     667   -0.23913E-002   0.79819E-002  -0.14031E-004  -0.34536E-002  -0.64453E-004   0.32253E-004
     668   -0.26352E-002   0.86138E-002  -0.44669E-004  -0.42782E-002  -0.47670E-004   0.15205E-004
     669   -0.30031E-002   0.93338E-002  -0.72814E-004  -0.51314E-002  -0.32411E-004   0.11984E-004
     670   -0.35508E-002   0.10158E-001  -0.10190E-003  -0.60739E-002  -0.22349E-004   0.13091E-004
     671   -0.43574E-002   0.11132E-001  -0.13809E-003  -0.71913E-002  -0.13982E-004   0.14026E-004
     672   -0.55463E-002   0.12337E-001  -0.18428E-003  -0.86263E-002  -0.19275E-005   0.14969E-004
     673   -0.74373E-002   0.13951E-001  -0.29235E-003  -0.10682E-001   0.12175E-004   0.19397E-004
     674   -0.10543E-001   0.16309E-001  -0.37426E-003  -0.13940E-001   0.57664E-004   0.61935E-005
     675   -0.16025E-001   0.19380E-001  -0.11105E-002  -0.20181E-001   0.14681E-003   0.11402E-003
     676   -0.25363E-001   0.23567E-001  -0.68758E-004  -0.34339E-001   0.32615E-003  -0.19698E-004
     677   -0.38445E-002   0.40898E-002   0.37046E-003  -0.44725E-003  -0.27827E-003   0.14693E-003
     678   -0.35618E-002   0.43658E-002   0.23135E-003  -0.10815E-002  -0.40395E-004   0.26991E-004
     679   -0.31667E-002   0.49159E-002   0.27582E-003  -0.20218E-002  -0.84271E-004   0.57680E-004
     680   -0.29204E-002   0.56532E-002   0.23258E-003  -0.30437E-002  -0.19876E-003   0.98797E-004
     681   -0.28954E-002   0.64309E-002   0.19385E-003  -0.41272E-002  -0.23521E-003   0.10626E-003
     682   -0.30678E-002   0.72007E-002   0.18448E-003  -0.52512E-002  -0.21659E-003   0.10316E-003
     683   -0.34382E-002   0.79713E-002   0.18154E-003  -0.64464E-002  -0.17853E-003   0.10301E-003
     684   -0.40593E-002   0.87699E-002   0.18257E-003  -0.78295E-002  -0.14436E-003   0.11024E-003
     685   -0.50460E-002   0.96405E-002   0.19958E-003  -0.96005E-002  -0.12160E-003   0.12169E-003
     686   -0.66166E-002   0.10601E-001   0.16998E-003  -0.12136E-001  -0.10732E-003   0.15069E-003
     687   -0.93889E-002   0.11806E-001   0.21588E-003  -0.16283E-001  -0.10382E-003   0.15801E-003
     688   -0.13633E-001   0.12955E-001  -0.20154E-003  -0.23782E-001   0.96772E-005   0.29905E-003
     689   -0.21763E-001   0.99872E-002  -0.37471E-003  -0.39380E-001   0.41574E-003   0.11311E-003
     690   -0.74085E-002  -0.28001E-003  -0.59276E-003   0.28787E-003   0.29429E-003  -0.13288E-003
     691   -0.60464E-002   0.66294E-003  -0.62284E-003  -0.33579E-003   0.19262E-003  -0.46122E-004
     692   -0.48800E-002   0.19096E-002  -0.53241E-003  -0.10542E-002   0.23820E-003  -0.48215E-004
     693   -0.39238E-002   0.30211E-002  -0.34200E-003  -0.20122E-002   0.28066E-003  -0.44049E-004
     694   -0.31351E-002   0.42158E-002  -0.20858E-003  -0.31240E-002   0.29843E-003  -0.52922E-004
     695   -0.27389E-002   0.50893E-002  -0.16611E-003  -0.43475E-002   0.27982E-003  -0.62213E-004
     696   -0.27077E-002   0.58026E-002  -0.16154E-003  -0.56844E-002   0.25449E-003  -0.56606E-004
     697   -0.29928E-002   0.63920E-002  -0.17542E-003  -0.71656E-002   0.23407E-003  -0.39707E-004
     698   -0.35808E-002   0.68637E-002  -0.19527E-003  -0.89486E-002   0.21950E-003  -0.20921E-004
     699   -0.45902E-002   0.72271E-002  -0.23920E-003  -0.11388E-001   0.21267E-003  -0.13444E-005
     700   -0.61745E-002   0.73826E-002  -0.18266E-003  -0.15310E-001   0.17514E-003  -0.17097E-004
     701   -0.96178E-002   0.70441E-002  -0.80020E-003  -0.22354E-001   0.27310E-003   0.12676E-003
     702   -0.14732E-001  -0.23245E-003  -0.60581E-003  -0.37994E-001   0.44441E-003   0.70755E-004
     703   -0.74676E-002   0.58481E-003   0.35077E-003  -0.66518E-003  -0.63369E-004   0.15100E-003
     704   -0.57160E-002   0.10275E-002   0.25323E-003  -0.13988E-002   0.54190E-004   0.97343E-004
     705   -0.43879E-002   0.16378E-002   0.23002E-003  -0.23886E-002  -0.79139E-004   0.11872E-003
     706   -0.35861E-002   0.21620E-002   0.41124E-004  -0.34941E-002   0.23482E-004   0.82726E-004
     707   -0.30158E-002   0.28261E-002   0.51607E-004  -0.47830E-002  -0.72795E-004   0.10211E-003
     708   -0.27656E-002   0.34272E-002   0.32367E-004  -0.61459E-002  -0.58778E-004   0.96158E-004
     709   -0.27638E-002   0.39565E-002   0.28326E-004  -0.76082E-002  -0.36254E-004   0.83372E-004
     710   -0.29901E-002   0.43046E-002   0.35211E-004  -0.92694E-002  -0.11185E-004   0.67506E-004
     711   -0.34758E-002   0.43744E-002   0.44249E-004  -0.11335E-001   0.26882E-004   0.43237E-004
     712   -0.43038E-002   0.39776E-002   0.19797E-004  -0.14217E-001   0.69105E-004   0.19575E-004
     713   -0.56347E-002   0.30077E-002   0.64384E-004  -0.18588E-001   0.16237E-003  -0.13518E-004
     714   -0.86795E-002   0.28672E-003  -0.78211E-003  -0.26249E-001   0.44360E-003  -0.49930E-004
     715   -0.11225E-001  -0.11215E-001   0.15652E-003  -0.41894E-001  -0.31505E-003  -0.15020E-003
     716   -0.62353E-002   0.44326E-003   0.22532E-003  -0.10876E-002   0.41656E-004  -0.11578E-004
     717   -0.45031E-002   0.81862E-003   0.16761E-003  -0.22661E-002   0.11306E-003  -0.61039E-004
     718   -0.32085E-002   0.13947E-002   0.89969E-004  -0.36019E-002   0.11593E-004  -0.36239E-004
     719   -0.23683E-002   0.18856E-002   0.46723E-004  -0.49616E-002  -0.21077E-004  -0.32621E-004
     720   -0.18885E-002   0.23603E-002   0.66625E-004  -0.62884E-002  -0.17869E-004  -0.44044E-004
     721   -0.17154E-002   0.26998E-002   0.65241E-004  -0.76180E-002  -0.26205E-005  -0.56386E-004
     722   -0.17401E-002   0.28385E-002   0.81726E-004  -0.90425E-002   0.16934E-004  -0.65457E-004
     723   -0.18996E-002   0.26750E-002   0.11275E-003  -0.10712E-001   0.38668E-004  -0.69278E-004
     724   -0.21736E-002   0.20586E-002   0.15960E-003  -0.12871E-001   0.53400E-004  -0.71693E-004
     725   -0.25325E-002   0.84480E-003   0.18280E-003  -0.15890E-001   0.90680E-004  -0.64229E-004
     726   -0.32830E-002  -0.17587E-002   0.15563E-003  -0.20602E-001   0.15644E-003  -0.99519E-004
     727   -0.45326E-002  -0.84025E-002  -0.82071E-003  -0.28751E-001   0.16476E-003  -0.13737E-003
     728   -0.46776E-002  -0.24568E-001   0.10459E-003  -0.43308E-001  -0.54548E-003  -0.18465E-003
