    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
     253  -0.11165E+003   0.81561E+001   0.59518E+001  -0.22234E+001  -0.17440E-010  -0.16334E-009
     254  -0.10759E+003   0.84457E+001   0.38505E+001  -0.24575E+001  -0.14829E+000   0.14571E+001
     255  -0.10353E+003   0.87354E+001   0.17492E+001  -0.26917E+001  -0.16091E+000   0.21683E+001
     256  -0.10187E+003   0.79323E+001   0.25968E+001  -0.38501E+001   0.27502E+000  -0.17248E+001
     257  -0.10609E+003   0.73370E+001   0.45270E+001  -0.36309E+001   0.27756E+000  -0.11629E+001
     258  -0.11032E+003   0.67416E+001   0.64571E+001  -0.34116E+001  -0.52866E-011  -0.12599E-009
     259  -0.10609E+003   0.73370E+001   0.45270E+001  -0.36309E+001  -0.27756E+000   0.11629E+001
     260  -0.10187E+003   0.79323E+001   0.25968E+001  -0.38501E+001  -0.27502E+000   0.17248E+001
     261  -0.97083E+002   0.47371E+001   0.36442E+001  -0.22355E+001   0.30628E+000  -0.15079E+001
     262  -0.10143E+003   0.40124E+001   0.55147E+001  -0.21282E+001   0.30395E+000  -0.10698E+001
     263  -0.10578E+003   0.32877E+001   0.73851E+001  -0.20209E+001   0.14500E-010  -0.75117E-010
     264  -0.10143E+003   0.40124E+001   0.55147E+001  -0.21282E+001  -0.30395E+000   0.10698E+001
     265  -0.97083E+002   0.47371E+001   0.36442E+001  -0.22355E+001  -0.30628E+000   0.15079E+001
     266  -0.93563E+002   0.29109E+001   0.43898E+001  -0.65633E+000   0.25788E+000  -0.15311E+001
     267  -0.98030E+002   0.19610E+001   0.62032E+001  -0.58374E+000   0.23418E+000  -0.11238E+001
     268  -0.10250E+003   0.10110E+001   0.80166E+001  -0.51115E+000   0.11660E-010  -0.65249E-010
     269  -0.98030E+002   0.19610E+001   0.62032E+001  -0.58374E+000  -0.23418E+000   0.11238E+001
     270  -0.93563E+002   0.29109E+001   0.43898E+001  -0.65633E+000  -0.25788E+000   0.15311E+001
     271  -0.94885E+002  -0.22705E+001   0.41788E+001   0.14975E+001   0.13788E+000   0.10948E+001
     272  -0.96640E+002  -0.23099E+001   0.57228E+001   0.14157E+001   0.14166E+000   0.80101E+000
     273  -0.98394E+002  -0.23493E+001   0.72668E+001   0.13338E+001   0.86073E-011  -0.18255E-010
     274  -0.96640E+002  -0.23099E+001   0.57228E+001   0.14157E+001  -0.14166E+000  -0.80101E+000
     275  -0.94885E+002  -0.22705E+001   0.41788E+001   0.14975E+001  -0.13788E+000  -0.10948E+001
     276  -0.94885E+002  -0.22705E+001   0.41788E+001  -0.14975E+001  -0.13788E+000   0.10948E+001
     277  -0.96640E+002  -0.23099E+001   0.57228E+001  -0.14157E+001  -0.14166E+000   0.80101E+000
     278  -0.98394E+002  -0.23493E+001   0.72668E+001  -0.13338E+001  -0.13233E-010  -0.72728E-010
     279  -0.96640E+002  -0.23099E+001   0.57228E+001  -0.14157E+001   0.14166E+000  -0.80101E+000
     280  -0.94885E+002  -0.22705E+001   0.41788E+001  -0.14975E+001   0.13788E+000  -0.10948E+001
     281  -0.10370E+003   0.99656E-002   0.30633E+001   0.21247E+001  -0.22589E+000   0.10263E+001
     282  -0.10560E+003  -0.62954E+000   0.43726E+001   0.20090E+001  -0.83879E-001   0.83867E+000
     283  -0.10750E+003  -0.12690E+001   0.56818E+001   0.18934E+001   0.77603E-011   0.33069E-010
     284  -0.10560E+003  -0.62954E+000   0.43726E+001   0.20090E+001   0.83879E-001  -0.83867E+000
     285  -0.10370E+003   0.99656E-002   0.30633E+001   0.21247E+001   0.22589E+000  -0.10263E+001
     286  -0.10235E+003   0.40749E+000   0.32689E+001   0.25469E+001  -0.10285E+000   0.10304E+001
     287  -0.10390E+003   0.36844E+000   0.50171E+001   0.23789E+001  -0.35034E-001   0.81348E+000
     288  -0.10546E+003   0.32939E+000   0.67652E+001   0.22110E+001   0.11391E-010   0.15162E-010
     289  -0.10390E+003   0.36844E+000   0.50171E+001   0.23789E+001   0.35034E-001  -0.81348E+000
     290  -0.10235E+003   0.40749E+000   0.32689E+001   0.25469E+001   0.10285E+000  -0.10304E+001
     291  -0.98709E+002  -0.24578E+000   0.36982E+001   0.25936E+001   0.96292E-001   0.10483E+001
     292  -0.10008E+003   0.10870E+000   0.57181E+001   0.24277E+001   0.99480E-001   0.78168E+000
     293  -0.10145E+003   0.46317E+000   0.77380E+001   0.22618E+001   0.17473E-010  -0.79808E-011
     294  -0.10008E+003   0.10870E+000   0.57181E+001   0.24277E+001  -0.99480E-001  -0.78168E+000
     295  -0.98709E+002  -0.24578E+000   0.36982E+001   0.25936E+001  -0.96292E-001  -0.10483E+001
     296  -0.93347E+002  -0.32445E+001   0.44357E+001   0.77955E-010   0.18310E-010   0.11274E+001
     297  -0.95319E+002  -0.34708E+001   0.56709E+001   0.43452E-010   0.11892E-011   0.82693E+000
     298  -0.97291E+002  -0.36971E+001   0.69061E+001  -0.19859E-010  -0.15663E-010  -0.49818E-010
     299  -0.95319E+002  -0.34708E+001   0.56709E+001  -0.34619E-010  -0.71763E-011  -0.82693E+000
     300  -0.93347E+002  -0.32445E+001   0.44357E+001  -0.20570E-010   0.10425E-011  -0.11274E+001
     301  -0.98709E+002  -0.24578E+000   0.36982E+001  -0.25936E+001  -0.96292E-001   0.10483E+001
     302  -0.10008E+003   0.10870E+000   0.57181E+001  -0.24277E+001  -0.99480E-001   0.78168E+000
     303  -0.10145E+003   0.46317E+000   0.77380E+001  -0.22618E+001   0.62269E-011  -0.48758E-010
     304  -0.10008E+003   0.10870E+000   0.57181E+001  -0.24277E+001   0.99480E-001  -0.78168E+000
     305  -0.98709E+002  -0.24578E+000   0.36982E+001  -0.25936E+001   0.96292E-001  -0.10483E+001
     306  -0.10235E+003   0.40749E+000   0.32689E+001  -0.25469E+001   0.10285E+000   0.10304E+001
     307  -0.10390E+003   0.36844E+000   0.50171E+001  -0.23789E+001   0.35034E-001   0.81348E+000
     308  -0.10546E+003   0.32939E+000   0.67652E+001  -0.22110E+001   0.16621E-010  -0.27704E-010
     309  -0.10390E+003   0.36844E+000   0.50171E+001  -0.23789E+001  -0.35034E-001  -0.81348E+000
     310  -0.10235E+003   0.40749E+000   0.32689E+001  -0.25469E+001  -0.10285E+000  -0.10304E+001
     311  -0.10370E+003   0.99656E-002   0.30633E+001  -0.21247E+001   0.22589E+000   0.10263E+001
     312  -0.10560E+003  -0.62954E+000   0.43726E+001  -0.20090E+001   0.83879E-001   0.83867E+000
     313  -0.10750E+003  -0.12690E+001   0.56818E+001  -0.18934E+001   0.22937E-010  -0.27004E-010
     314  -0.10560E+003  -0.62954E+000   0.43726E+001  -0.20090E+001  -0.83879E-001  -0.83867E+000
     315  -0.10370E+003   0.99656E-002   0.30633E+001  -0.21247E+001  -0.22589E+000  -0.10263E+001
     316  -0.86659E+002  -0.35362E+001  -0.16397E+001   0.53391E+000   0.36597E-001   0.65510E+000
     317  -0.85468E+002  -0.27322E+001  -0.91419E+000   0.52781E+000   0.66311E-001   0.48917E+000
     318  -0.84278E+002  -0.19282E+001  -0.18866E+000   0.52170E+000   0.15358E-010   0.35330E-010
     319  -0.85468E+002  -0.27322E+001  -0.91419E+000   0.52781E+000  -0.66311E-001  -0.48917E+000
     320  -0.86659E+002  -0.35362E+001  -0.16397E+001   0.53391E+000  -0.36597E-001  -0.65510E+000
     321  -0.83737E+002  -0.42620E+001  -0.72021E+000   0.40578E+000   0.53914E-001   0.64648E+000
     322  -0.82840E+002  -0.38408E+001  -0.34682E+000   0.38245E+000   0.90918E-001   0.48149E+000
     323  -0.81943E+002  -0.34197E+001   0.26579E-001   0.35912E+000   0.87780E-011   0.26465E-010
     324  -0.82840E+002  -0.38408E+001  -0.34682E+000   0.38245E+000  -0.90918E-001  -0.48149E+000
     325  -0.83737E+002  -0.42620E+001  -0.72021E+000   0.40578E+000  -0.53914E-001  -0.64648E+000
     326  -0.78969E+002  -0.72731E+001   0.31852E+000   0.18023E+000   0.29419E-001   0.66220E+000
     327  -0.78460E+002  -0.72424E+001   0.17454E+000   0.17003E+000   0.66878E-001   0.50272E+000
     328  -0.77950E+002  -0.72116E+001   0.30565E-001   0.15983E+000  -0.28351E-011   0.34132E-011
     329  -0.78460E+002  -0.72424E+001   0.17454E+000   0.17003E+000  -0.66878E-001  -0.50272E+000
     330  -0.78969E+002  -0.72731E+001   0.31852E+000   0.18023E+000  -0.29419E-001  -0.66220E+000
     331  -0.75752E+002  -0.99986E+001   0.87378E+000   0.33999E-001  -0.17345E-001   0.71792E+000
     332  -0.75397E+002  -0.10069E+002   0.45118E+000   0.52852E-001   0.11299E-001   0.56960E+000
     333  -0.75042E+002  -0.10140E+002   0.28585E-001   0.71706E-001  -0.82987E-011  -0.16430E-010
     334  -0.75397E+002  -0.10069E+002   0.45118E+000   0.52852E-001  -0.11299E-001  -0.56960E+000
     335  -0.75752E+002  -0.99986E+001   0.87378E+000   0.33999E-001   0.17345E-001  -0.71792E+000
     336  -0.74381E+002  -0.10439E+002   0.13098E+001   0.31447E-010   0.47675E-011   0.74930E+000
     337  -0.74087E+002  -0.10603E+002   0.77383E+000   0.25674E-010  -0.24306E-011   0.60758E+000
     338  -0.73793E+002  -0.10767E+002   0.23786E+000   0.18993E-010  -0.67865E-011  -0.21787E-010
     339  -0.74087E+002  -0.10603E+002   0.77383E+000   0.18764E-010  -0.20736E-011  -0.60758E+000
     340  -0.74381E+002  -0.10439E+002   0.13098E+001   0.19443E-010  -0.20294E-012  -0.74930E+000
     341  -0.75752E+002  -0.99986E+001   0.87378E+000  -0.33999E-001   0.17345E-001   0.71792E+000
     342  -0.75397E+002  -0.10069E+002   0.45118E+000  -0.52852E-001  -0.11299E-001   0.56960E+000
     343  -0.75042E+002  -0.10140E+002   0.28585E-001  -0.71706E-001   0.50304E-013  -0.16647E-010
     344  -0.75397E+002  -0.10069E+002   0.45118E+000  -0.52852E-001   0.11299E-001  -0.56960E+000
     345  -0.75752E+002  -0.99986E+001   0.87378E+000  -0.33999E-001  -0.17345E-001  -0.71792E+000
     346  -0.78969E+002  -0.72731E+001   0.31852E+000  -0.18023E+000  -0.29419E-001   0.66220E+000
     347  -0.78460E+002  -0.72424E+001   0.17454E+000  -0.17003E+000  -0.66878E-001   0.50272E+000
     348  -0.77950E+002  -0.72116E+001   0.30565E-001  -0.15983E+000   0.24311E-011  -0.93475E-011
     349  -0.78460E+002  -0.72424E+001   0.17454E+000  -0.17003E+000   0.66878E-001  -0.50272E+000
     350  -0.78969E+002  -0.72731E+001   0.31852E+000  -0.18023E+000   0.29419E-001  -0.66220E+000
     351  -0.83737E+002  -0.42620E+001  -0.72021E+000  -0.40578E+000  -0.53914E-001   0.64648E+000
     352  -0.82840E+002  -0.38408E+001  -0.34682E+000  -0.38245E+000  -0.90918E-001   0.48149E+000
     353  -0.81943E+002  -0.34197E+001   0.26579E-001  -0.35912E+000  -0.36430E-012  -0.11352E-010
     354  -0.82840E+002  -0.38408E+001  -0.34682E+000  -0.38245E+000   0.90918E-001  -0.48149E+000
     355  -0.83737E+002  -0.42620E+001  -0.72021E+000  -0.40578E+000   0.53914E-001  -0.64648E+000
     356  -0.86659E+002  -0.35362E+001  -0.16397E+001  -0.53391E+000  -0.36597E-001   0.65510E+000
     357  -0.85468E+002  -0.27322E+001  -0.91419E+000  -0.52781E+000  -0.66311E-001   0.48917E+000
     358  -0.84278E+002  -0.19282E+001  -0.18866E+000  -0.52170E+000  -0.64611E-012  -0.15816E-010
     359  -0.85468E+002  -0.27322E+001  -0.91419E+000  -0.52781E+000   0.66311E-001  -0.48917E+000
     360  -0.86659E+002  -0.35362E+001  -0.16397E+001  -0.53391E+000   0.36597E-001  -0.65510E+000
     361  -0.48133E+002  -0.18534E+001  -0.13217E+001  -0.39469E+000   0.84960E-001  -0.89255E-001
     362  -0.47105E+002  -0.15489E+001  -0.18290E+001  -0.38153E+000   0.27853E-001  -0.13440E+000
     363  -0.46077E+002  -0.12445E+001  -0.23363E+001  -0.36837E+000   0.22095E-011   0.32386E-011
     364  -0.47105E+002  -0.15489E+001  -0.18290E+001  -0.38153E+000  -0.27853E-001   0.13440E+000
     365  -0.48133E+002  -0.18534E+001  -0.13217E+001  -0.39469E+000  -0.84960E-001   0.89255E-001
     366  -0.46989E+002  -0.39328E+001  -0.15434E+001  -0.54598E+000   0.36523E-001  -0.82239E-001
     367  -0.45998E+002  -0.37615E+001  -0.20801E+001  -0.50484E+000   0.65704E-002  -0.10937E+000
     368  -0.45007E+002  -0.35902E+001  -0.26169E+001  -0.46371E+000  -0.15367E-011  -0.74995E-012
     369  -0.45998E+002  -0.37615E+001  -0.20801E+001  -0.50484E+000  -0.65704E-002   0.10937E+000
     370  -0.46989E+002  -0.39328E+001  -0.15434E+001  -0.54598E+000  -0.36523E-001   0.82239E-001
     371  -0.45139E+002  -0.70980E+001  -0.18155E+001  -0.60643E+000  -0.29150E-001  -0.63636E-001
     372  -0.44130E+002  -0.69942E+001  -0.22940E+001  -0.56688E+000  -0.39453E-001  -0.66241E-001
     373  -0.43120E+002  -0.68905E+001  -0.27725E+001  -0.52733E+000  -0.48307E-011  -0.72664E-011
     374  -0.44130E+002  -0.69942E+001  -0.22940E+001  -0.56688E+000   0.39453E-001   0.66241E-001
     375  -0.45139E+002  -0.70980E+001  -0.18155E+001  -0.60643E+000   0.29150E-001   0.63636E-001
     376  -0.44043E+002  -0.94384E+001  -0.21652E+001   0.10545E-010   0.23054E-011  -0.72005E-001
     377  -0.42875E+002  -0.91860E+001  -0.23411E+001   0.10891E-010   0.43008E-012  -0.62086E-001
     378  -0.41708E+002  -0.89336E+001  -0.25171E+001   0.12528E-010  -0.20158E-011  -0.10544E-010
     379  -0.42875E+002  -0.91860E+001  -0.23411E+001   0.12682E-010  -0.48544E-011   0.62086E-001
     380  -0.44043E+002  -0.94384E+001  -0.21652E+001   0.11545E-010  -0.71224E-011   0.72005E-001
     381  -0.45139E+002  -0.70980E+001  -0.18155E+001   0.60643E+000   0.29150E-001  -0.63636E-001
     382  -0.44130E+002  -0.69942E+001  -0.22940E+001   0.56688E+000   0.39453E-001  -0.66241E-001
     383  -0.43120E+002  -0.68905E+001  -0.27725E+001   0.52733E+000   0.24128E-011  -0.24850E-011
     384  -0.44130E+002  -0.69942E+001  -0.22940E+001   0.56688E+000  -0.39453E-001   0.66241E-001
     385  -0.45139E+002  -0.70980E+001  -0.18155E+001   0.60643E+000  -0.29150E-001   0.63636E-001
     386  -0.46989E+002  -0.39328E+001  -0.15434E+001   0.54598E+000  -0.36523E-001  -0.82239E-001
     387  -0.45998E+002  -0.37615E+001  -0.20801E+001   0.50484E+000  -0.65704E-002  -0.10937E+000
     388  -0.45007E+002  -0.35902E+001  -0.26169E+001   0.46371E+000  -0.20845E-011  -0.51829E-011
     389  -0.45998E+002  -0.37615E+001  -0.20801E+001   0.50484E+000   0.65704E-002   0.10937E+000
     390  -0.46989E+002  -0.39328E+001  -0.15434E+001   0.54598E+000   0.36523E-001   0.82239E-001
     391  -0.48133E+002  -0.18534E+001  -0.13217E+001   0.39469E+000  -0.84960E-001  -0.89255E-001
     392  -0.47105E+002  -0.15489E+001  -0.18290E+001   0.38153E+000  -0.27853E-001  -0.13440E+000
     393  -0.46077E+002  -0.12445E+001  -0.23363E+001   0.36837E+000  -0.47908E-011  -0.69438E-011
     394  -0.47105E+002  -0.15489E+001  -0.18290E+001   0.38153E+000   0.27853E-001   0.13440E+000
     395  -0.48133E+002  -0.18534E+001  -0.13217E+001   0.39469E+000   0.84960E-001   0.89255E-001
     396  -0.44239E+002  -0.88110E+001  -0.20155E+001  -0.37601E+000  -0.31387E-001  -0.62027E-001
     397  -0.43122E+002  -0.86002E+001  -0.22989E+001  -0.36928E+000  -0.44019E-001  -0.55114E-001
     398  -0.42006E+002  -0.83894E+001  -0.25823E+001  -0.36254E+000  -0.39990E-011  -0.10716E-010
     399  -0.43122E+002  -0.86002E+001  -0.22989E+001  -0.36928E+000   0.44019E-001   0.55114E-001
     400  -0.44239E+002  -0.88110E+001  -0.20155E+001  -0.37601E+000   0.31387E-001   0.62027E-001
     401  -0.44239E+002  -0.88110E+001  -0.20155E+001   0.37601E+000   0.31387E-001  -0.62027E-001
     402  -0.43122E+002  -0.86002E+001  -0.22989E+001   0.36928E+000   0.44019E-001  -0.55114E-001
     403  -0.42006E+002  -0.83894E+001  -0.25823E+001   0.36254E+000   0.18958E-011  -0.54993E-011
     404  -0.43122E+002  -0.86002E+001  -0.22989E+001   0.36928E+000  -0.44019E-001   0.55114E-001
     405  -0.44239E+002  -0.88110E+001  -0.20155E+001   0.37601E+000  -0.31387E-001   0.62027E-001
     406  -0.17354E+002   0.10913E+000   0.46286E+000  -0.30485E+000   0.59710E-001  -0.18509E+000
     407  -0.17262E+002  -0.26916E+000  -0.52633E+000  -0.28836E+000   0.14547E-001  -0.11120E+000
     408  -0.17169E+002  -0.64745E+000  -0.15155E+001  -0.27187E+000  -0.83059E-012  -0.12534E-011
     409  -0.17262E+002  -0.26916E+000  -0.52633E+000  -0.28836E+000  -0.14547E-001   0.11120E+000
     410  -0.17354E+002   0.10913E+000   0.46286E+000  -0.30485E+000  -0.59710E-001   0.18509E+000
     411  -0.17399E+002  -0.13959E+001  -0.29762E-001  -0.21020E+000  -0.25559E-002  -0.17735E+000
     412  -0.17207E+002  -0.16235E+001  -0.87931E+000  -0.20227E+000  -0.24157E-001  -0.11935E+000
     413  -0.17015E+002  -0.18512E+001  -0.17289E+001  -0.19433E+000  -0.65099E-012  -0.16777E-011
     414  -0.17207E+002  -0.16235E+001  -0.87931E+000  -0.20227E+000   0.24157E-001   0.11935E+000
     415  -0.17399E+002  -0.13959E+001  -0.29762E-001  -0.21020E+000   0.25559E-002   0.17735E+000
     416  -0.17454E+002  -0.30976E+001  -0.52581E+000  -0.14602E+000  -0.44096E-001  -0.17978E+000
     417  -0.17154E+002  -0.32007E+001  -0.12222E+001  -0.14367E+000  -0.43252E-001  -0.14704E+000
     418  -0.16855E+002  -0.33039E+001  -0.19186E+001  -0.14132E+000  -0.22452E-012  -0.20610E-011
     419  -0.17154E+002  -0.32007E+001  -0.12222E+001  -0.14367E+000   0.43252E-001   0.14704E+000
     420  -0.17454E+002  -0.30976E+001  -0.52581E+000  -0.14602E+000   0.44096E-001   0.17978E+000
     421  -0.17639E+002  -0.37452E+001  -0.68815E+000  -0.12514E+000  -0.10213E-001  -0.19413E+000
     422  -0.17331E+002  -0.38787E+001  -0.13623E+001  -0.12096E+000  -0.13102E-001  -0.17583E+000
     423  -0.17024E+002  -0.40122E+001  -0.20365E+001  -0.11678E+000   0.10960E-012  -0.17776E-011
     424  -0.17331E+002  -0.38787E+001  -0.13623E+001  -0.12096E+000   0.13102E-001   0.17583E+000
     425  -0.17639E+002  -0.37452E+001  -0.68815E+000  -0.12514E+000   0.10213E-001   0.19413E+000
     426  -0.17815E+002  -0.41961E+001  -0.84706E+000   0.30157E-011   0.42374E-012  -0.19830E+000
     427  -0.17507E+002  -0.43338E+001  -0.15126E+001   0.20106E-011   0.57405E-012  -0.18510E+000
     428  -0.17199E+002  -0.44715E+001  -0.21781E+001   0.75711E-012   0.44553E-012  -0.18088E-011
     429  -0.17507E+002  -0.43338E+001  -0.15126E+001   0.14671E-011  -0.31815E-012   0.18510E+000
     430  -0.17815E+002  -0.41961E+001  -0.84706E+000   0.24255E-011  -0.80299E-012   0.19830E+000
     431  -0.17639E+002  -0.37452E+001  -0.68815E+000   0.12514E+000   0.10213E-001  -0.19413E+000
     432  -0.17331E+002  -0.38787E+001  -0.13623E+001   0.12096E+000   0.13102E-001  -0.17583E+000
     433  -0.17024E+002  -0.40122E+001  -0.20365E+001   0.11678E+000   0.34284E-012  -0.23046E-011
     434  -0.17331E+002  -0.38787E+001  -0.13623E+001   0.12096E+000  -0.13102E-001   0.17583E+000
     435  -0.17639E+002  -0.37452E+001  -0.68815E+000   0.12514E+000  -0.10213E-001   0.19413E+000
     436  -0.17454E+002  -0.30976E+001  -0.52581E+000   0.14602E+000   0.44096E-001  -0.17978E+000
     437  -0.17154E+002  -0.32007E+001  -0.12222E+001   0.14367E+000   0.43252E-001  -0.14704E+000
     438  -0.16855E+002  -0.33039E+001  -0.19186E+001   0.14132E+000  -0.36405E-012  -0.22664E-011
     439  -0.17154E+002  -0.32007E+001  -0.12222E+001   0.14367E+000  -0.43252E-001   0.14704E+000
     440  -0.17454E+002  -0.30976E+001  -0.52581E+000   0.14602E+000  -0.44096E-001   0.17978E+000
     441  -0.17399E+002  -0.13959E+001  -0.29762E-001   0.21020E+000   0.25559E-002  -0.17735E+000
     442  -0.17207E+002  -0.16235E+001  -0.87931E+000   0.20227E+000   0.24157E-001  -0.11935E+000
     443  -0.17015E+002  -0.18512E+001  -0.17289E+001   0.19433E+000  -0.42036E-012  -0.15819E-011
     444  -0.17207E+002  -0.16235E+001  -0.87931E+000   0.20227E+000  -0.24157E-001   0.11935E+000
     445  -0.17399E+002  -0.13959E+001  -0.29762E-001   0.21020E+000  -0.25559E-002   0.17735E+000
     446  -0.17354E+002   0.10913E+000   0.46286E+000   0.30485E+000  -0.59710E-001  -0.18509E+000
     447  -0.17262E+002  -0.26916E+000  -0.52633E+000   0.28836E+000  -0.14547E-001  -0.11120E+000
     448  -0.17169E+002  -0.64745E+000  -0.15155E+001   0.27187E+000  -0.12117E-012  -0.11578E-011
     449  -0.17262E+002  -0.26916E+000  -0.52633E+000   0.28836E+000   0.14547E-001   0.11120E+000
     450  -0.17354E+002   0.10913E+000   0.46286E+000   0.30485E+000   0.59710E-001   0.18509E+000
     451  -0.73495E+001  -0.49548E+000  -0.23298E-001  -0.10768E+000  -0.19733E-001  -0.79523E-001
     452  -0.70778E+001  -0.46342E+000  -0.22798E+000  -0.76182E-001  -0.10388E-001   0.21165E-001
     453  -0.68060E+001  -0.43136E+000  -0.43267E+000  -0.44684E-001   0.35653E-012  -0.15728E-012
     454  -0.70778E+001  -0.46342E+000  -0.22798E+000  -0.76182E-001   0.10388E-001  -0.21165E-001
     455  -0.73495E+001  -0.49548E+000  -0.23298E-001  -0.10768E+000   0.19733E-001   0.79523E-001
     456  -0.72283E+001  -0.58832E+000   0.15104E+000   0.13232E+000  -0.30016E-001  -0.72392E-001
     457  -0.70327E+001  -0.62149E+000  -0.18045E+000   0.13502E+000  -0.10112E-001   0.47115E-002
     458  -0.68371E+001  -0.65465E+000  -0.51195E+000   0.13771E+000   0.19503E-012  -0.24413E-013
     459  -0.70327E+001  -0.62149E+000  -0.18045E+000   0.13502E+000   0.10112E-001  -0.47115E-002
     460  -0.72283E+001  -0.58832E+000   0.15104E+000   0.13232E+000   0.30016E-001   0.72392E-001
     461  -0.59290E+001  -0.95542E+000   0.79716E-002   0.21295E+000  -0.11526E-001  -0.78182E-001
     462  -0.58520E+001  -0.10522E+001  -0.38610E+000   0.20747E+000   0.73548E-003  -0.38595E-001
     463  -0.57750E+001  -0.11490E+001  -0.78018E+000   0.20199E+000   0.15547E-013  -0.15555E-012
     464  -0.58520E+001  -0.10522E+001  -0.38610E+000   0.20747E+000  -0.73548E-003   0.38595E-001
     465  -0.59290E+001  -0.95542E+000   0.79716E-002   0.21295E+000   0.11526E-001   0.78182E-001
     466  -0.53012E+001  -0.11087E+001  -0.10394E+000   0.60408E-001  -0.35449E-002  -0.90913E-001
     467  -0.52577E+001  -0.12201E+001  -0.49665E+000   0.64623E-001   0.11752E-002  -0.56152E-001
     468  -0.52142E+001  -0.13314E+001  -0.88935E+000   0.68838E-001  -0.51299E-013  -0.50760E-012
     469  -0.52577E+001  -0.12201E+001  -0.49665E+000   0.64623E-001  -0.11752E-002   0.56152E-001
     470  -0.53012E+001  -0.11087E+001  -0.10394E+000   0.60408E-001   0.35449E-002   0.90913E-001
     471  -0.52624E+001  -0.11248E+001  -0.57157E-001   0.64806E-012  -0.22396E-013  -0.97184E-001
     472  -0.52312E+001  -0.12515E+001  -0.48060E+000   0.41564E-012  -0.52148E-013  -0.60283E-001
     473  -0.52000E+001  -0.13783E+001  -0.90404E+000  -0.14485E-013  -0.73188E-013  -0.92850E-012
     474  -0.52312E+001  -0.12515E+001  -0.48060E+000  -0.25087E-012   0.66518E-013   0.60283E-001
     475  -0.52624E+001  -0.11248E+001  -0.57157E-001  -0.28955E-012   0.19751E-012   0.97184E-001
     476  -0.53012E+001  -0.11087E+001  -0.10394E+000  -0.60408E-001   0.35449E-002  -0.90913E-001
     477  -0.52577E+001  -0.12201E+001  -0.49665E+000  -0.64623E-001  -0.11752E-002  -0.56152E-001
     478  -0.52142E+001  -0.13314E+001  -0.88935E+000  -0.68838E-001  -0.49080E-014  -0.12603E-011
     479  -0.52577E+001  -0.12201E+001  -0.49665E+000  -0.64623E-001   0.11752E-002   0.56152E-001
     480  -0.53012E+001  -0.11087E+001  -0.10394E+000  -0.60408E-001  -0.35449E-002   0.90913E-001
     481  -0.59290E+001  -0.95542E+000   0.79716E-002  -0.21295E+000   0.11526E-001  -0.78182E-001
     482  -0.58520E+001  -0.10522E+001  -0.38610E+000  -0.20747E+000  -0.73548E-003  -0.38595E-001
     483  -0.57750E+001  -0.11490E+001  -0.78018E+000  -0.20199E+000  -0.48751E-013  -0.13155E-011
     484  -0.58520E+001  -0.10522E+001  -0.38610E+000  -0.20747E+000   0.73548E-003   0.38595E-001
     485  -0.59290E+001  -0.95542E+000   0.79716E-002  -0.21295E+000  -0.11526E-001   0.78182E-001
     486  -0.72283E+001  -0.58832E+000   0.15104E+000  -0.13232E+000   0.30016E-001  -0.72392E-001
     487  -0.70327E+001  -0.62149E+000  -0.18045E+000  -0.13502E+000   0.10112E-001   0.47115E-002
     488  -0.68371E+001  -0.65465E+000  -0.51195E+000  -0.13771E+000   0.32250E-013  -0.32373E-012
     489  -0.70327E+001  -0.62149E+000  -0.18045E+000  -0.13502E+000  -0.10112E-001  -0.47115E-002
     490  -0.72283E+001  -0.58832E+000   0.15104E+000  -0.13232E+000  -0.30016E-001   0.72392E-001
     491  -0.73495E+001  -0.49548E+000  -0.23298E-001   0.10768E+000   0.19733E-001  -0.79523E-001
     492  -0.70778E+001  -0.46342E+000  -0.22798E+000   0.76182E-001   0.10388E-001   0.21165E-001
     493  -0.68060E+001  -0.43136E+000  -0.43267E+000   0.44684E-001   0.26557E-012   0.51656E-012
     494  -0.70778E+001  -0.46342E+000  -0.22798E+000   0.76182E-001  -0.10388E-001  -0.21165E-001
     495  -0.73495E+001  -0.49548E+000  -0.23298E-001   0.10768E+000  -0.19733E-001   0.79523E-001
     496  -0.13753E+001  -0.29498E+000  -0.16895E+000   0.42537E-001   0.27429E-002  -0.28206E-001
     497  -0.13205E+001  -0.28153E+000  -0.18450E+000   0.41996E-001   0.13992E-002  -0.19873E-001
     498  -0.12658E+001  -0.26808E+000  -0.20004E+000   0.41456E-001  -0.36121E-013  -0.10161E-012
     499  -0.13205E+001  -0.28153E+000  -0.18450E+000   0.41996E-001  -0.13992E-002   0.19873E-001
     500  -0.13753E+001  -0.29498E+000  -0.16895E+000   0.42537E-001  -0.27429E-002   0.28206E-001
     501  -0.12885E+001  -0.30794E+000  -0.15145E+000   0.23384E-013  -0.13482E-014  -0.28157E-001
     502  -0.12339E+001  -0.29417E+000  -0.16622E+000  -0.37360E-013  -0.51764E-013  -0.19569E-001
     503  -0.11793E+001  -0.28039E+000  -0.18099E+000  -0.13255E-012  -0.74054E-013  -0.15641E-012
     504  -0.12339E+001  -0.29417E+000  -0.16622E+000  -0.16317E-012  -0.37923E-013   0.19569E-001
     505  -0.12885E+001  -0.30794E+000  -0.15145E+000  -0.15935E-012  -0.29919E-013   0.28157E-001
