    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
      33   0.15331E+001  -0.73426E+001   0.53820E+001   0.23902E+001   0.16626E-010  -0.34897E-009
      34   0.96993E+001  -0.61512E+001   0.33401E+001   0.75179E+000  -0.60722E+000   0.26335E+000
      35   0.17866E+002  -0.49597E+001   0.12983E+001  -0.88657E+000  -0.11884E-001   0.30529E+001
      36   0.19719E+002   0.29753E+001   0.96862E+000  -0.23470E+001   0.11085E+001  -0.13799E+001
      37   0.10955E+002  -0.93849E+000   0.31333E+001  -0.58770E+000   0.23389E+001   0.22826E+001
      38   0.21913E+001  -0.48523E+001   0.52981E+001   0.11717E+001  -0.42733E-010  -0.35940E-009
      39   0.10955E+002  -0.93849E+000   0.31333E+001  -0.58770E+000  -0.23389E+001  -0.22826E+001
      40   0.19719E+002   0.29753E+001   0.96862E+000  -0.23470E+001  -0.11085E+001   0.13799E+001
      41   0.18710E+002   0.42068E+001  -0.18553E+001   0.62579E+000   0.35503E+001  -0.10512E+001
      42   0.97648E+001  -0.41518E+000   0.47536E+000   0.16600E+001   0.48540E+001   0.33904E+001
      43   0.81993E+000  -0.50372E+001   0.28060E+001   0.26943E+001   0.92286E-011  -0.25463E-009
      44   0.97648E+001  -0.41518E+000   0.47536E+000   0.16600E+001  -0.48540E+001  -0.33904E+001
      45   0.18710E+002   0.42068E+001  -0.18553E+001   0.62579E+000  -0.35503E+001   0.10512E+001
      46   0.17675E+001   0.30337E+001   0.19486E+001   0.16057E+001  -0.23721E+001   0.70300E+001
      47  -0.99331E+000   0.64580E+000   0.24831E+001   0.22189E+000  -0.38287E+001   0.54338E+001
      48  -0.37541E+001  -0.17421E+001   0.30175E+001  -0.11619E+001   0.20226E-009  -0.46204E-009
      49  -0.99331E+000   0.64580E+000   0.24831E+001   0.22189E+000   0.38287E+001  -0.54338E+001
      50   0.17675E+001   0.30337E+001   0.19486E+001   0.16057E+001   0.23721E+001  -0.70300E+001
      51   0.58394E+001  -0.88635E+001   0.30875E+001  -0.75589E+000   0.96295E-002   0.95785E+000
      52   0.46383E+001  -0.71165E+001   0.51239E+001  -0.24623E+001  -0.10008E-002   0.40246E+000
      53   0.34371E+001  -0.53695E+001   0.71603E+001  -0.41688E+001   0.25903E-009  -0.15599E-009
      54   0.46383E+001  -0.71165E+001   0.51239E+001  -0.24623E+001   0.10008E-002  -0.40246E+000
      55   0.58394E+001  -0.88635E+001   0.30875E+001  -0.75589E+000  -0.96295E-002  -0.95785E+000
      56   0.58394E+001  -0.88635E+001   0.30875E+001   0.75589E+000  -0.96295E-002   0.95785E+000
      57   0.46383E+001  -0.71165E+001   0.51239E+001   0.24623E+001   0.10008E-002   0.40246E+000
      58   0.34371E+001  -0.53695E+001   0.71603E+001   0.41688E+001  -0.16969E-010  -0.47055E-009
      59   0.46383E+001  -0.71165E+001   0.51239E+001   0.24623E+001  -0.10008E-002  -0.40246E+000
      60   0.58394E+001  -0.88635E+001   0.30875E+001   0.75589E+000   0.96295E-002  -0.95785E+000
      61   0.17675E+001   0.30337E+001   0.19486E+001  -0.16057E+001   0.23721E+001   0.70300E+001
      62  -0.99331E+000   0.64580E+000   0.24831E+001  -0.22189E+000   0.38287E+001   0.54338E+001
      63  -0.37541E+001  -0.17421E+001   0.30175E+001   0.11619E+001  -0.11756E-009  -0.18837E-009
      64  -0.99331E+000   0.64580E+000   0.24831E+001  -0.22189E+000  -0.38287E+001  -0.54338E+001
      65   0.17675E+001   0.30337E+001   0.19486E+001  -0.16057E+001  -0.23721E+001  -0.70300E+001
      66   0.41935E+001  -0.28287E+000   0.34661E+001   0.11799E+001  -0.84675E+000   0.46481E+001
      67   0.19448E+001  -0.12597E+001   0.45011E+001  -0.67705E+000  -0.17509E+001   0.34311E+001
      68  -0.30395E+000  -0.22366E+001   0.55360E+001  -0.25340E+001   0.22389E-009  -0.31231E-009
      69   0.19448E+001  -0.12597E+001   0.45011E+001  -0.67705E+000   0.17509E+001  -0.34311E+001
      70   0.41935E+001  -0.28287E+000   0.34661E+001   0.11799E+001   0.84675E+000  -0.46481E+001
      71   0.16151E+001  -0.12250E+002   0.17065E+001  -0.31373E+001  -0.69335E+000   0.18668E+000
      72   0.26366E+000  -0.11655E+002   0.39301E+001  -0.31276E+001  -0.90941E+000  -0.37058E+000
      73  -0.10878E+001  -0.11061E+002   0.61537E+001  -0.31179E+001   0.97922E-010  -0.50178E-009
      74   0.26366E+000  -0.11655E+002   0.39301E+001  -0.31276E+001   0.90941E+000   0.37058E+000
      75   0.16151E+001  -0.12250E+002   0.17065E+001  -0.31373E+001   0.69335E+000  -0.18668E+000
      76  -0.18290E+001  -0.10372E+002   0.22218E+001  -0.33958E-009  -0.53975E-009   0.72382E+000
      77  -0.38663E+001  -0.12243E+002   0.41314E+001  -0.27619E-009  -0.46213E-009  -0.11765E+000
      78  -0.59036E+001  -0.14114E+002   0.60411E+001  -0.15679E-009  -0.24462E-009  -0.83235E-009
      79  -0.38663E+001  -0.12243E+002   0.41314E+001  -0.29572E-009  -0.18391E-010   0.11765E+000
      80  -0.18290E+001  -0.10372E+002   0.22218E+001  -0.49066E-009   0.67952E-010  -0.72382E+000
      81   0.16151E+001  -0.12250E+002   0.17065E+001   0.31373E+001   0.69335E+000   0.18668E+000
      82   0.26366E+000  -0.11655E+002   0.39301E+001   0.31276E+001   0.90941E+000  -0.37058E+000
      83  -0.10878E+001  -0.11061E+002   0.61537E+001   0.31179E+001  -0.21885E-009  -0.64970E-009
      84   0.26366E+000  -0.11655E+002   0.39301E+001   0.31276E+001  -0.90941E+000   0.37058E+000
      85   0.16151E+001  -0.12250E+002   0.17065E+001   0.31373E+001  -0.69335E+000  -0.18668E+000
      86   0.41935E+001  -0.28287E+000   0.34661E+001  -0.11799E+001   0.84675E+000   0.46481E+001
      87   0.19448E+001  -0.12597E+001   0.45011E+001   0.67705E+000   0.17509E+001   0.34311E+001
      88  -0.30395E+000  -0.22366E+001   0.55360E+001   0.25340E+001  -0.63174E-010  -0.32031E-009
      89   0.19448E+001  -0.12597E+001   0.45011E+001   0.67705E+000  -0.17509E+001  -0.34311E+001
      90   0.41935E+001  -0.28287E+000   0.34661E+001  -0.11799E+001  -0.84675E+000  -0.46481E+001
      91  -0.55993E+001   0.32618E+000   0.26070E+001   0.22849E+001   0.17664E+001   0.84431E+001
      92  -0.30205E+001   0.87735E+000   0.38412E+001   0.14163E+001  -0.21883E+000   0.38245E+001
      93  -0.44162E+000   0.14285E+001   0.50754E+001   0.54767E+000  -0.46384E-010  -0.45954E-009
      94  -0.30205E+001   0.87735E+000   0.38412E+001   0.14163E+001   0.21883E+000  -0.38245E+001
      95  -0.55993E+001   0.32618E+000   0.26070E+001   0.22849E+001  -0.17664E+001  -0.84431E+001
      96  -0.29542E+001  -0.16939E+001   0.29201E+001  -0.45575E+000   0.11137E+001   0.52956E+001
      97  -0.51693E+000   0.84796E+000   0.42548E+001  -0.16999E+001   0.30945E+000   0.20441E+001
      98   0.19204E+001   0.33898E+001   0.55895E+001  -0.29440E+001   0.59517E-010  -0.32529E-009
      99  -0.51693E+000   0.84796E+000   0.42548E+001  -0.16999E+001  -0.30945E+000  -0.20441E+001
     100  -0.29542E+001  -0.16939E+001   0.29201E+001  -0.45575E+000  -0.11137E+001  -0.52956E+001
     101   0.11538E+001  -0.50094E+001   0.31050E+001  -0.14409E+001   0.34252E+000   0.56698E+000
     102   0.32380E+001  -0.98360E+000   0.51181E+001  -0.27912E+001   0.72186E+000  -0.50199E+000
     103   0.53222E+001   0.30422E+001   0.71312E+001  -0.41415E+001   0.42290E-010  -0.15229E-009
     104   0.32380E+001  -0.98360E+000   0.51181E+001  -0.27912E+001  -0.72186E+000   0.50199E+000
     105   0.11538E+001  -0.50094E+001   0.31050E+001  -0.14409E+001  -0.34252E+000  -0.56698E+000
     106   0.41671E+001   0.12397E+000   0.29266E+001  -0.60988E-009  -0.58448E-010   0.22084E+000
     107   0.53180E+001  -0.25200E+001   0.77568E+001  -0.41527E-009  -0.42327E-010  -0.29430E+000
     108   0.64690E+001  -0.51639E+001   0.12587E+002  -0.16652E-009   0.46014E-010  -0.70082E-009
     109   0.53180E+001  -0.25200E+001   0.77568E+001  -0.13906E-009   0.14836E-009   0.29430E+000
     110   0.41671E+001   0.12397E+000   0.29266E+001  -0.16572E-009   0.17848E-009  -0.22084E+000
     111   0.11538E+001  -0.50094E+001   0.31050E+001   0.14409E+001  -0.34252E+000   0.56698E+000
     112   0.32380E+001  -0.98360E+000   0.51181E+001   0.27912E+001  -0.72186E+000  -0.50199E+000
     113   0.53222E+001   0.30422E+001   0.71312E+001   0.41415E+001  -0.80632E-011  -0.64232E-009
     114   0.32380E+001  -0.98360E+000   0.51181E+001   0.27912E+001   0.72186E+000   0.50199E+000
     115   0.11538E+001  -0.50094E+001   0.31050E+001   0.14409E+001   0.34252E+000  -0.56698E+000
     116  -0.29542E+001  -0.16939E+001   0.29201E+001   0.45575E+000  -0.11137E+001   0.52956E+001
     117  -0.51693E+000   0.84796E+000   0.42548E+001   0.16999E+001  -0.30945E+000   0.20441E+001
     118   0.19204E+001   0.33898E+001   0.55895E+001   0.29440E+001  -0.12410E-010  -0.40627E-009
     119  -0.51693E+000   0.84796E+000   0.42548E+001   0.16999E+001   0.30945E+000  -0.20441E+001
     120  -0.29542E+001  -0.16939E+001   0.29201E+001   0.45575E+000   0.11137E+001  -0.52956E+001
     121  -0.55993E+001   0.32618E+000   0.26070E+001  -0.22849E+001  -0.17664E+001   0.84431E+001
     122  -0.30205E+001   0.87735E+000   0.38412E+001  -0.14163E+001   0.21883E+000   0.38245E+001
     123  -0.44162E+000   0.14285E+001   0.50754E+001  -0.54767E+000  -0.88088E-010  -0.19194E-009
     124  -0.30205E+001   0.87735E+000   0.38412E+001  -0.14163E+001  -0.21883E+000  -0.38245E+001
     125  -0.55993E+001   0.32618E+000   0.26070E+001  -0.22849E+001   0.17664E+001  -0.84431E+001
     126   0.33919E+001  -0.30904E+001   0.29517E+001   0.16729E+000   0.80509E+000  -0.39659E+000
     127   0.49037E+001  -0.26529E+001   0.66623E+001   0.86542E-001   0.59782E+000  -0.78102E+000
     128   0.64155E+001  -0.22153E+001   0.10373E+002   0.57980E-002  -0.34629E-010  -0.42449E-009
     129   0.49037E+001  -0.26529E+001   0.66623E+001   0.86542E-001  -0.59782E+000   0.78102E+000
     130   0.33919E+001  -0.30904E+001   0.29517E+001   0.16729E+000  -0.80509E+000   0.39659E+000
     131   0.33919E+001  -0.30904E+001   0.29517E+001  -0.16729E+000  -0.80509E+000  -0.39659E+000
     132   0.49037E+001  -0.26529E+001   0.66623E+001  -0.86542E-001  -0.59782E+000  -0.78102E+000
     133   0.64155E+001  -0.22153E+001   0.10373E+002  -0.57980E-002   0.52692E-012  -0.66511E-009
     134   0.49037E+001  -0.26529E+001   0.66623E+001  -0.86542E-001   0.59782E+000   0.78102E+000
     135   0.33919E+001  -0.30904E+001   0.29517E+001  -0.16729E+000   0.80509E+000   0.39659E+000
     136   0.27934E+002   0.17892E+002   0.44595E+001  -0.29023E+000  -0.94839E-001  -0.13740E+001
     137   0.24733E+002   0.16951E+002   0.92300E+001  -0.10974E+000  -0.13691E+000   0.16403E+001
     138   0.21532E+002   0.16009E+002   0.14001E+002   0.70742E-001  -0.90816E-011  -0.12127E-009
     139   0.24733E+002   0.16951E+002   0.92300E+001  -0.10974E+000   0.13691E+000  -0.16403E+001
     140   0.27934E+002   0.17892E+002   0.44595E+001  -0.29023E+000   0.94839E-001   0.13740E+001
     141   0.27934E+002   0.17892E+002   0.44595E+001   0.29023E+000   0.94839E-001  -0.13740E+001
     142   0.24733E+002   0.16951E+002   0.92300E+001   0.10974E+000   0.13691E+000   0.16403E+001
     143   0.21532E+002   0.16009E+002   0.14001E+002  -0.70742E-001   0.19772E-009   0.18272E-010
     144   0.24733E+002   0.16951E+002   0.92300E+001   0.10974E+000  -0.13691E+000  -0.16403E+001
     145   0.27934E+002   0.17892E+002   0.44595E+001   0.29023E+000  -0.94839E-001   0.13740E+001
     146   0.32735E+002   0.17383E+001   0.31905E+001   0.12484E+001   0.34876E+001   0.12240E+001
     147   0.30687E+002   0.18921E+001   0.53197E+001   0.10093E+001   0.23028E+001   0.27263E+001
     148   0.28639E+002   0.20458E+001   0.74488E+001   0.77014E+000  -0.11874E-009  -0.54345E-010
     149   0.30687E+002   0.18921E+001   0.53197E+001   0.10093E+001  -0.23028E+001  -0.27263E+001
     150   0.32735E+002   0.17383E+001   0.31905E+001   0.12484E+001  -0.34876E+001  -0.12240E+001
     151   0.29269E+002   0.57714E+001   0.22146E+001   0.13681E+001   0.20398E+001   0.59268E+000
     152   0.27263E+002   0.73544E+001   0.42699E+001   0.93026E+000   0.18889E+001   0.25658E+001
     153   0.25257E+002   0.89374E+001   0.63252E+001   0.49241E+000  -0.16754E-009  -0.60210E-010
     154   0.27263E+002   0.73544E+001   0.42699E+001   0.93026E+000  -0.18889E+001  -0.25658E+001
     155   0.29269E+002   0.57714E+001   0.22146E+001   0.13681E+001  -0.20398E+001  -0.59268E+000
     156   0.24536E+002   0.11895E+002   0.19809E+001   0.46626E+000   0.95133E-001  -0.85794E+000
     157   0.22129E+002   0.14429E+002   0.44811E+001   0.48438E-001   0.68122E+000   0.19030E+001
     158   0.19722E+002   0.16963E+002   0.69814E+001  -0.36938E+000  -0.21404E-009  -0.14756E-009
     159   0.22129E+002   0.14429E+002   0.44811E+001   0.48438E-001  -0.68122E+000  -0.19030E+001
     160   0.24536E+002   0.11895E+002   0.19809E+001   0.46626E+000  -0.95133E-001   0.85794E+000
     161   0.32599E+002   0.21798E+002   0.61959E+001   0.43173E-010   0.15571E-009  -0.10709E+001
     162   0.29048E+002   0.17860E+002   0.12718E+002   0.26042E-010   0.24170E-009   0.18797E+001
     163   0.25496E+002   0.13922E+002   0.19240E+002   0.17230E-009   0.26933E-009   0.15911E-009
     164   0.29048E+002   0.17860E+002   0.12718E+002   0.47809E-009   0.24041E-009  -0.18797E+001
     165   0.32599E+002   0.21798E+002   0.61959E+001   0.62051E-009   0.26984E-009   0.10709E+001
     166   0.24536E+002   0.11895E+002   0.19809E+001  -0.46626E+000  -0.95133E-001  -0.85794E+000
     167   0.22129E+002   0.14429E+002   0.44811E+001  -0.48438E-001  -0.68122E+000   0.19030E+001
     168   0.19722E+002   0.16963E+002   0.69814E+001   0.36938E+000   0.35048E-010  -0.52556E-009
     169   0.22129E+002   0.14429E+002   0.44811E+001  -0.48438E-001   0.68122E+000  -0.19030E+001
     170   0.24536E+002   0.11895E+002   0.19809E+001  -0.46626E+000   0.95133E-001   0.85794E+000
     171   0.29269E+002   0.57714E+001   0.22146E+001  -0.13681E+001  -0.20398E+001   0.59268E+000
     172   0.27263E+002   0.73544E+001   0.42699E+001  -0.93026E+000  -0.18889E+001   0.25658E+001
     173   0.25257E+002   0.89374E+001   0.63252E+001  -0.49241E+000   0.80972E-010  -0.43471E-009
     174   0.27263E+002   0.73544E+001   0.42699E+001  -0.93026E+000   0.18889E+001  -0.25658E+001
     175   0.29269E+002   0.57714E+001   0.22146E+001  -0.13681E+001   0.20398E+001  -0.59268E+000
     176   0.32735E+002   0.17383E+001   0.31905E+001  -0.12484E+001  -0.34876E+001   0.12240E+001
     177   0.30687E+002   0.18921E+001   0.53197E+001  -0.10093E+001  -0.23028E+001   0.27263E+001
     178   0.28639E+002   0.20458E+001   0.74488E+001  -0.77014E+000   0.14221E-009  -0.11346E-009
     179   0.30687E+002   0.18921E+001   0.53197E+001  -0.10093E+001   0.23028E+001  -0.27263E+001
     180   0.32735E+002   0.17383E+001   0.31905E+001  -0.12484E+001   0.34876E+001  -0.12240E+001
     181   0.49283E+002   0.84800E+001   0.36903E+001   0.26929E+001   0.19106E+001   0.52602E+001
     182   0.48765E+002   0.84656E+001   0.39084E+001   0.24316E+001   0.22759E+001   0.66786E+001
     183   0.48248E+002   0.84512E+001   0.41264E+001   0.21703E+001  -0.26207E-009   0.70461E-010
     184   0.48765E+002   0.84656E+001   0.39084E+001   0.24316E+001  -0.22759E+001  -0.66786E+001
     185   0.49283E+002   0.84800E+001   0.36903E+001   0.26929E+001  -0.19106E+001  -0.52602E+001
     186   0.34223E+002   0.34054E+002   0.72633E+001   0.31844E-009   0.23261E-009   0.58630E+001
     187   0.33618E+002   0.32321E+002   0.11774E+002   0.16983E-009   0.30754E-009   0.63551E+001
     188   0.33013E+002   0.30587E+002   0.16285E+002   0.20113E-009   0.25098E-009   0.58587E-009
     189   0.33618E+002   0.32321E+002   0.11774E+002   0.66954E-009   0.10928E-010  -0.63551E+001
     190   0.34223E+002   0.34054E+002   0.72633E+001   0.95805E-009  -0.97639E-010  -0.58630E+001
     191   0.49283E+002   0.84800E+001   0.36903E+001  -0.26929E+001  -0.19106E+001   0.52602E+001
     192   0.48765E+002   0.84656E+001   0.39084E+001  -0.24316E+001  -0.22759E+001   0.66786E+001
     193   0.48248E+002   0.84512E+001   0.41264E+001  -0.21703E+001   0.68253E-010  -0.15864E-009
     194   0.48765E+002   0.84656E+001   0.39084E+001  -0.24316E+001   0.22759E+001  -0.66786E+001
     195   0.49283E+002   0.84800E+001   0.36903E+001  -0.26929E+001   0.19106E+001  -0.52602E+001
     196   0.55296E+002   0.37033E+001   0.57885E+001   0.22097E+001   0.26634E+001   0.49038E+001
     197   0.54560E+002   0.33868E+001   0.55476E+001   0.16218E+001   0.27061E+001   0.65270E+001
     198   0.53824E+002   0.30703E+001   0.53067E+001   0.10339E+001  -0.88226E-010   0.99190E-010
     199   0.54560E+002   0.33868E+001   0.55476E+001   0.16218E+001  -0.27061E+001  -0.65270E+001
     200   0.55296E+002   0.37033E+001   0.57885E+001   0.22097E+001  -0.26634E+001  -0.49038E+001
     201   0.39448E+002   0.17135E+002   0.23881E+001   0.14898E+000  -0.31064E-001   0.59521E+001
     202   0.39085E+002   0.18030E+002   0.36214E+001   0.44222E+000   0.51631E+000   0.68800E+001
     203   0.38721E+002   0.18926E+002   0.48546E+001   0.73545E+000  -0.32623E-009   0.73148E-010
     204   0.39085E+002   0.18030E+002   0.36214E+001   0.44222E+000  -0.51631E+000  -0.68800E+001
     205   0.39448E+002   0.17135E+002   0.23881E+001   0.14898E+000   0.31064E-001  -0.59521E+001
     206   0.34925E+002   0.27533E+002   0.52237E+001  -0.30135E+001  -0.11155E+001   0.60753E+001
     207   0.34408E+002   0.27418E+002   0.83738E+001  -0.26991E+001  -0.92147E+000   0.66425E+001
     208   0.33891E+002   0.27303E+002   0.11524E+002  -0.23848E+001   0.74329E-013   0.27977E-009
     209   0.34408E+002   0.27418E+002   0.83738E+001  -0.26991E+001   0.92147E+000  -0.66425E+001
     210   0.34925E+002   0.27533E+002   0.52237E+001  -0.30135E+001   0.11155E+001  -0.60753E+001
     211   0.34925E+002   0.27533E+002   0.52237E+001   0.30135E+001   0.11155E+001   0.60753E+001
     212   0.34408E+002   0.27418E+002   0.83738E+001   0.26991E+001   0.92147E+000   0.66425E+001
     213   0.33891E+002   0.27303E+002   0.11524E+002   0.23848E+001   0.17795E-009   0.50102E-009
     214   0.34408E+002   0.27418E+002   0.83738E+001   0.26991E+001  -0.92147E+000  -0.66425E+001
     215   0.34925E+002   0.27533E+002   0.52237E+001   0.30135E+001  -0.11155E+001  -0.60753E+001
     216   0.39448E+002   0.17135E+002   0.23881E+001  -0.14898E+000   0.31064E-001   0.59521E+001
     217   0.39085E+002   0.18030E+002   0.36214E+001  -0.44222E+000  -0.51631E+000   0.68800E+001
     218   0.38721E+002   0.18926E+002   0.48546E+001  -0.73545E+000   0.45400E-010  -0.48762E-010
     219   0.39085E+002   0.18030E+002   0.36214E+001  -0.44222E+000   0.51631E+000  -0.68800E+001
     220   0.39448E+002   0.17135E+002   0.23881E+001  -0.14898E+000  -0.31064E-001  -0.59521E+001
     221   0.55296E+002   0.37033E+001   0.57885E+001  -0.22097E+001  -0.26634E+001   0.49038E+001
     222   0.54560E+002   0.33868E+001   0.55476E+001  -0.16218E+001  -0.27061E+001   0.65270E+001
     223   0.53824E+002   0.30703E+001   0.53067E+001  -0.10339E+001   0.11635E-009   0.65525E-010
     224   0.54560E+002   0.33868E+001   0.55476E+001  -0.16218E+001   0.27061E+001  -0.65270E+001
     225   0.55296E+002   0.37033E+001   0.57885E+001  -0.22097E+001   0.26634E+001  -0.49038E+001
     226   0.39473E+002  -0.87437E+000   0.19178E+001   0.11423E+000   0.18700E+001   0.59108E+001
     227   0.44945E+002  -0.85349E-001   0.10542E+001   0.31446E+000   0.19451E+001   0.40605E+001
     228   0.50417E+002   0.70367E+000   0.19069E+000   0.51469E+000  -0.14361E-010  -0.18588E-010
     229   0.44945E+002  -0.85349E-001   0.10542E+001   0.31446E+000  -0.19451E+001  -0.40605E+001
     230   0.39473E+002  -0.87437E+000   0.19178E+001   0.11423E+000  -0.18700E+001  -0.59108E+001
     231   0.38571E+002   0.38307E-001   0.11261E+001  -0.10935E+001   0.18885E+001   0.65699E+001
     232   0.43769E+002   0.73604E+000   0.33529E+000  -0.58168E+000   0.16850E+001   0.44424E+001
     233   0.48967E+002   0.14338E+001  -0.45552E+000  -0.69907E-001  -0.10700E-009  -0.25877E-010
     234   0.43769E+002   0.73604E+000   0.33529E+000  -0.58168E+000  -0.16850E+001  -0.44424E+001
     235   0.38571E+002   0.38307E-001   0.11261E+001  -0.10935E+001  -0.18885E+001  -0.65699E+001
     236   0.35066E+002   0.43897E+001   0.83203E+000  -0.16295E+001   0.90253E+000   0.76721E+001
     237   0.40065E+002   0.51740E+001   0.26556E+000  -0.87848E+000   0.55656E+000   0.50630E+001
     238   0.45064E+002   0.59583E+001  -0.30091E+000  -0.12745E+000  -0.24746E-009   0.10766E-009
     239   0.40065E+002   0.51740E+001   0.26556E+000  -0.87848E+000  -0.55656E+000  -0.50630E+001
     240   0.35066E+002   0.43897E+001   0.83203E+000  -0.16295E+001  -0.90253E+000  -0.76721E+001
     241   0.27949E+002   0.11772E+002   0.15636E+001  -0.17245E+001  -0.17758E+000   0.76104E+001
     242   0.33089E+002   0.12787E+002   0.15211E+001  -0.14454E+001  -0.27390E+000   0.48196E+001
     243   0.38228E+002   0.13801E+002   0.14785E+001  -0.11664E+001  -0.16212E-009   0.19663E-009
     244   0.33089E+002   0.12787E+002   0.15211E+001  -0.14454E+001   0.27390E+000  -0.48196E+001
     245   0.27949E+002   0.11772E+002   0.15636E+001  -0.17245E+001   0.17758E+000  -0.76104E+001
     246   0.23435E+002   0.15716E+002   0.17976E+001   0.58232E-011   0.29222E-009   0.71058E+001
     247   0.28641E+002   0.16783E+002   0.21274E+001  -0.19040E-009   0.14638E-009   0.43374E+001
     248   0.33847E+002   0.17850E+002   0.24572E+001  -0.39059E-009   0.67639E-010   0.13217E-009
     249   0.28641E+002   0.16783E+002   0.21274E+001  -0.11703E-009  -0.19152E-009  -0.43374E+001
     250   0.23435E+002   0.15716E+002   0.17976E+001   0.16050E-009  -0.51776E-009  -0.71058E+001
     251   0.27949E+002   0.11772E+002   0.15636E+001   0.17245E+001   0.17758E+000   0.76104E+001
     252   0.33089E+002   0.12787E+002   0.15211E+001   0.14454E+001   0.27390E+000   0.48196E+001
     253   0.38228E+002   0.13801E+002   0.14785E+001   0.11664E+001   0.76873E-010   0.25460E-009
     254   0.33089E+002   0.12787E+002   0.15211E+001   0.14454E+001  -0.27390E+000  -0.48196E+001
     255   0.27949E+002   0.11772E+002   0.15636E+001   0.17245E+001  -0.17758E+000  -0.76104E+001
     256   0.35066E+002   0.43897E+001   0.83203E+000   0.16295E+001  -0.90253E+000   0.76721E+001
     257   0.40065E+002   0.51740E+001   0.26556E+000   0.87848E+000  -0.55656E+000   0.50630E+001
     258   0.45064E+002   0.59583E+001  -0.30091E+000   0.12745E+000   0.68794E-010   0.28035E-009
     259   0.40065E+002   0.51740E+001   0.26556E+000   0.87848E+000   0.55656E+000  -0.50630E+001
     260   0.35066E+002   0.43897E+001   0.83203E+000   0.16295E+001   0.90253E+000  -0.76721E+001
     261   0.38571E+002   0.38307E-001   0.11261E+001   0.10935E+001  -0.18885E+001   0.65699E+001
     262   0.43769E+002   0.73604E+000   0.33529E+000   0.58168E+000  -0.16850E+001   0.44424E+001
