    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
      19   0.34086E+001  -0.56443E+002   0.24270E+001  -0.12068E+002   0.11855E+001  -0.11715E+001
      20   0.22271E+002  -0.49578E+002   0.15697E+001  -0.12161E+002  -0.10277E+001   0.12310E+001
      21   0.21907E+002  -0.54853E+002   0.29986E+001   0.19028E-010   0.20853E-009  -0.43752E+000
      22   0.81290E+000  -0.66286E+002   0.29469E+001  -0.16995E-009   0.44180E-010   0.16455E+001
      23  -0.20281E+002  -0.77718E+002   0.28953E+001  -0.38199E-009  -0.33312E-010   0.28693E-009
      24   0.81290E+000  -0.66286E+002   0.29469E+001  -0.29435E-009   0.91343E-010  -0.16455E+001
      25   0.21907E+002  -0.54853E+002   0.29986E+001  -0.18365E-009   0.12914E-009   0.43752E+000
      26   0.22271E+002  -0.49578E+002   0.15697E+001   0.12161E+002  -0.10277E+001  -0.12310E+001
      27   0.34086E+001  -0.56443E+002   0.24270E+001   0.12068E+002   0.11855E+001   0.11715E+001
      28  -0.15453E+002  -0.63307E+002   0.32842E+001   0.11975E+002  -0.15865E-010   0.21751E-009
      29   0.34086E+001  -0.56443E+002   0.24270E+001   0.12068E+002  -0.11855E+001  -0.11715E+001
      30   0.22271E+002  -0.49578E+002   0.15697E+001   0.12161E+002   0.10277E+001   0.12310E+001
      31   0.23486E+002  -0.34465E+002   0.13348E+000   0.69699E+001  -0.38854E+001  -0.15786E+001
      32   0.78148E+001  -0.37534E+002   0.30116E+001   0.81195E+001  -0.15328E+001   0.17051E+001
      33  -0.78569E+001  -0.40603E+002   0.58897E+001   0.92691E+001   0.74237E-011   0.30403E-009
      34   0.78148E+001  -0.37534E+002   0.30116E+001   0.81195E+001   0.15328E+001  -0.17051E+001
      35   0.23486E+002  -0.34465E+002   0.13348E+000   0.69699E+001   0.38854E+001   0.15786E+001
      36   0.35201E+002  -0.16079E+002  -0.45105E+000   0.32274E+001   0.16832E+001  -0.34068E+000
      37   0.20795E+002  -0.19853E+002   0.40095E+001   0.45558E+001   0.17149E+001   0.47211E+001
      38   0.63894E+001  -0.23628E+002   0.84701E+001   0.58841E+001  -0.25232E-010   0.31773E-009
      39   0.20795E+002  -0.19853E+002   0.40095E+001   0.45558E+001  -0.17149E+001  -0.47211E+001
      40   0.35201E+002  -0.16079E+002  -0.45105E+000   0.32274E+001  -0.16832E+001   0.34068E+000
      41   0.46064E+002  -0.75307E+001  -0.10282E+001   0.58139E+001   0.71474E+001   0.45150E+000
      42   0.31965E+002  -0.11238E+002   0.39029E+001   0.63129E+001   0.56824E+001   0.67294E+001
      43   0.17867E+002  -0.14946E+002   0.88341E+001   0.68118E+001  -0.60541E-010   0.20369E-009
      44   0.31965E+002  -0.11238E+002   0.39029E+001   0.63129E+001  -0.56824E+001  -0.67294E+001
      45   0.46064E+002  -0.75307E+001  -0.10282E+001   0.58139E+001  -0.71474E+001  -0.45150E+000
      46   0.23932E+002  -0.54200E+001   0.18075E+001  -0.18248E+001  -0.47009E+001   0.10824E+002
      47   0.20179E+002  -0.67219E+001   0.57009E+001  -0.23393E+001  -0.39279E+001   0.12160E+002
      48   0.16427E+002  -0.80238E+001   0.95944E+001  -0.28537E+001  -0.89215E-010  -0.24200E-009
      49   0.20179E+002  -0.67219E+001   0.57009E+001  -0.23393E+001   0.39279E+001  -0.12160E+002
      50   0.23932E+002  -0.54200E+001   0.18075E+001  -0.18248E+001   0.47009E+001  -0.10824E+002
      51   0.12378E+002  -0.32012E+002   0.19493E+001  -0.10342E+002   0.36663E+001   0.86120E+001
      52   0.79369E+001  -0.31274E+002   0.48987E+001  -0.10378E+002   0.13809E+001   0.81380E+001
      53   0.34960E+001  -0.30537E+002   0.78482E+001  -0.10414E+002  -0.78300E-010   0.22738E-010
      54   0.79369E+001  -0.31274E+002   0.48987E+001  -0.10378E+002  -0.13809E+001  -0.81380E+001
      55   0.12378E+002  -0.32012E+002   0.19493E+001  -0.10342E+002  -0.36663E+001  -0.86120E+001
      56   0.12378E+002  -0.32012E+002   0.19493E+001   0.10342E+002  -0.36663E+001   0.86120E+001
      57   0.79369E+001  -0.31274E+002   0.48987E+001   0.10378E+002  -0.13809E+001   0.81380E+001
      58   0.34960E+001  -0.30537E+002   0.78482E+001   0.10414E+002  -0.28426E-010   0.15198E-009
      59   0.79369E+001  -0.31274E+002   0.48987E+001   0.10378E+002   0.13809E+001  -0.81380E+001
      60   0.12378E+002  -0.32012E+002   0.19493E+001   0.10342E+002   0.36663E+001  -0.86120E+001
      61   0.23932E+002  -0.54200E+001   0.18075E+001   0.18248E+001   0.47009E+001   0.10824E+002
      62   0.20179E+002  -0.67219E+001   0.57009E+001   0.23393E+001   0.39279E+001   0.12160E+002
      63   0.16427E+002  -0.80238E+001   0.95944E+001   0.28537E+001  -0.39167E-010   0.79517E-010
      64   0.20179E+002  -0.67219E+001   0.57009E+001   0.23393E+001  -0.39279E+001  -0.12160E+002
      65   0.23932E+002  -0.54200E+001   0.18075E+001   0.18248E+001  -0.47009E+001  -0.10824E+002
      66   0.18106E+002  -0.14108E+002   0.19201E+001  -0.40053E+001  -0.74255E+000   0.96664E+001
      67   0.14419E+002  -0.14472E+002   0.59061E+001  -0.47929E+001  -0.11314E+001   0.10350E+002
      68   0.10732E+002  -0.14835E+002   0.98922E+001  -0.55804E+001  -0.91908E-010  -0.10467E-009
      69   0.14419E+002  -0.14472E+002   0.59061E+001  -0.47929E+001   0.11314E+001  -0.10350E+002
      70   0.18106E+002  -0.14108E+002   0.19201E+001  -0.40053E+001   0.74255E+000  -0.96664E+001
      71   0.11216E+002  -0.43607E+002   0.30905E+001  -0.12205E+002   0.19687E+001   0.94311E+001
      72   0.40269E+001  -0.46901E+002   0.37579E+001  -0.11211E+002  -0.28450E+000   0.80473E+001
      73  -0.31621E+001  -0.50196E+002   0.44252E+001  -0.10217E+002  -0.57839E-011   0.10394E-010
      74   0.40269E+001  -0.46901E+002   0.37579E+001  -0.11211E+002   0.28450E+000  -0.80473E+001
      75   0.11216E+002  -0.43607E+002   0.30905E+001  -0.12205E+002  -0.19687E+001  -0.94311E+001
      76   0.99571E+001  -0.45988E+002   0.43153E+001  -0.24773E-010   0.15610E-010   0.10147E+002
      77   0.83908E+000  -0.53476E+002   0.38295E+001  -0.19375E-009  -0.26249E-010   0.83577E+001
      78  -0.82790E+001  -0.60964E+002   0.33438E+001  -0.32894E-009   0.37511E-010   0.20787E-010
      79   0.83908E+000  -0.53476E+002   0.38295E+001  -0.26371E-009   0.12137E-009  -0.83577E+001
      80   0.99571E+001  -0.45988E+002   0.43153E+001  -0.23227E-009   0.99615E-010  -0.10147E+002
      81   0.11216E+002  -0.43607E+002   0.30905E+001   0.12205E+002  -0.19687E+001   0.94311E+001
      82   0.40269E+001  -0.46901E+002   0.37579E+001   0.11211E+002   0.28450E+000   0.80473E+001
      83  -0.31621E+001  -0.50196E+002   0.44252E+001   0.10217E+002   0.69346E-011   0.62014E-010
      84   0.40269E+001  -0.46901E+002   0.37579E+001   0.11211E+002  -0.28450E+000  -0.80473E+001
      85   0.11216E+002  -0.43607E+002   0.30905E+001   0.12205E+002   0.19687E+001  -0.94311E+001
      86   0.18106E+002  -0.14108E+002   0.19201E+001   0.40053E+001   0.74255E+000   0.96664E+001
      87   0.14419E+002  -0.14472E+002   0.59061E+001   0.47929E+001   0.11314E+001   0.10350E+002
      88   0.10732E+002  -0.14835E+002   0.98922E+001   0.55804E+001  -0.42648E-010   0.14652E-009
      89   0.14419E+002  -0.14472E+002   0.59061E+001   0.47929E+001  -0.11314E+001  -0.10350E+002
      90   0.18106E+002  -0.14108E+002   0.19201E+001   0.40053E+001  -0.74255E+000  -0.96664E+001
      91  -0.78665E+001  -0.80979E+001   0.20566E+001  -0.25334E+001  -0.26688E-001   0.13163E+002
      92  -0.11215E+001  -0.71592E+001   0.44309E+001  -0.27565E+001  -0.91102E+000   0.11023E+002
      93   0.56235E+001  -0.62206E+001   0.68053E+001  -0.29797E+001   0.98770E-010  -0.22628E-009
      94  -0.11215E+001  -0.71592E+001   0.44309E+001  -0.27565E+001   0.91102E+000  -0.11023E+002
      95  -0.78665E+001  -0.80979E+001   0.20566E+001  -0.25334E+001   0.26688E-001  -0.13163E+002
      96  -0.45885E+001  -0.15647E+002   0.23578E+001  -0.85019E+001   0.54687E+000   0.12318E+002
      97   0.20185E+001  -0.13479E+002   0.48895E+001  -0.86729E+001  -0.42443E+000   0.10054E+002
      98   0.86255E+001  -0.11310E+002   0.74213E+001  -0.88439E+001   0.67070E-010  -0.11393E-009
      99   0.20185E+001  -0.13479E+002   0.48895E+001  -0.86729E+001   0.42443E+000  -0.10054E+002
     100  -0.45885E+001  -0.15647E+002   0.23578E+001  -0.85019E+001  -0.54687E+000  -0.12318E+002
     101  -0.19087E+001  -0.27645E+002   0.28765E+001  -0.14009E+002   0.19223E+001   0.11791E+002
     102   0.42280E+001  -0.24418E+002   0.45224E+001  -0.13291E+002   0.41663E+000   0.90251E+001
     103   0.10365E+002  -0.21192E+002   0.61683E+001  -0.12573E+002   0.30998E-010  -0.60268E-010
     104   0.42280E+001  -0.24418E+002   0.45224E+001  -0.13291E+002  -0.41663E+000  -0.90251E+001
     105  -0.19087E+001  -0.27645E+002   0.28765E+001  -0.14009E+002  -0.19223E+001  -0.11791E+002
     106  -0.86456E+001  -0.30116E+002   0.34081E+001  -0.53996E-010  -0.19375E-009   0.13885E+002
     107  -0.39251E+001  -0.31034E+002   0.21196E+001  -0.17675E-009  -0.10375E-009   0.96489E+001
     108   0.79548E+000  -0.31952E+002   0.83106E+000  -0.19883E-009   0.65825E-010  -0.21236E-009
     109  -0.39251E+001  -0.31034E+002   0.21196E+001  -0.18767E-009   0.64440E-010  -0.96489E+001
     110  -0.86456E+001  -0.30116E+002   0.34081E+001  -0.27718E-009  -0.16529E-010  -0.13885E+002
     111  -0.19087E+001  -0.27645E+002   0.28765E+001   0.14009E+002  -0.19223E+001   0.11791E+002
     112   0.42280E+001  -0.24418E+002   0.45224E+001   0.13291E+002  -0.41663E+000   0.90251E+001
     113   0.10365E+002  -0.21192E+002   0.61683E+001   0.12573E+002  -0.92548E-010  -0.14197E-009
     114   0.42280E+001  -0.24418E+002   0.45224E+001   0.13291E+002   0.41663E+000  -0.90251E+001
     115  -0.19087E+001  -0.27645E+002   0.28765E+001   0.14009E+002   0.19223E+001  -0.11791E+002
     116  -0.45885E+001  -0.15647E+002   0.23578E+001   0.85019E+001  -0.54687E+000   0.12318E+002
     117   0.20185E+001  -0.13479E+002   0.48895E+001   0.86729E+001   0.42443E+000   0.10054E+002
     118   0.86255E+001  -0.11310E+002   0.74213E+001   0.88439E+001  -0.75630E-010  -0.25745E-010
     119   0.20185E+001  -0.13479E+002   0.48895E+001   0.86729E+001  -0.42443E+000  -0.10054E+002
     120  -0.45885E+001  -0.15647E+002   0.23578E+001   0.85019E+001   0.54687E+000  -0.12318E+002
     121  -0.78665E+001  -0.80979E+001   0.20566E+001   0.25334E+001   0.26688E-001   0.13163E+002
     122  -0.11215E+001  -0.71592E+001   0.44309E+001   0.27565E+001   0.91102E+000   0.11023E+002
     123   0.56235E+001  -0.62206E+001   0.68053E+001   0.29797E+001  -0.44348E-010   0.53294E-010
     124  -0.11215E+001  -0.71592E+001   0.44309E+001   0.27565E+001  -0.91102E+000  -0.11023E+002
     125  -0.78665E+001  -0.80979E+001   0.20566E+001   0.25334E+001  -0.26688E-001  -0.13163E+002
     126  -0.55762E+001  -0.31105E+002   0.32510E+001  -0.93701E+001   0.21249E+001   0.12998E+002
     127  -0.31375E+000  -0.30036E+002   0.29081E+001  -0.79285E+001   0.52057E+000   0.93068E+001
     128   0.49487E+001  -0.28968E+002   0.25652E+001  -0.64869E+001   0.37870E-010  -0.19698E-009
     129  -0.31375E+000  -0.30036E+002   0.29081E+001  -0.79285E+001  -0.52057E+000  -0.93068E+001
     130  -0.55762E+001  -0.31105E+002   0.32510E+001  -0.93701E+001  -0.21249E+001  -0.12998E+002
     131  -0.55762E+001  -0.31105E+002   0.32510E+001   0.93701E+001  -0.21249E+001   0.12998E+002
     132  -0.31375E+000  -0.30036E+002   0.29081E+001   0.79285E+001  -0.52057E+000   0.93068E+001
     133   0.49487E+001  -0.28968E+002   0.25652E+001   0.64869E+001   0.21763E-011  -0.16443E-009
     134  -0.31375E+000  -0.30036E+002   0.29081E+001   0.79285E+001   0.52057E+000  -0.93068E+001
     135  -0.55762E+001  -0.31105E+002   0.32510E+001   0.93701E+001   0.21249E+001  -0.12998E+002
     136  -0.86195E+001  -0.13493E+002  -0.65521E+000  -0.44990E+001   0.18199E+000   0.29913E+001
     137  -0.60068E+001  -0.12591E+002  -0.22541E+001  -0.41624E+001   0.47507E-001   0.25549E+001
     138  -0.33941E+001  -0.11689E+002  -0.38531E+001  -0.38259E+001   0.46604E-010  -0.31751E-009
     139  -0.60068E+001  -0.12591E+002  -0.22541E+001  -0.41624E+001  -0.47507E-001  -0.25549E+001
     140  -0.86195E+001  -0.13493E+002  -0.65521E+000  -0.44990E+001  -0.18199E+000  -0.29913E+001
     141  -0.86195E+001  -0.13493E+002  -0.65521E+000   0.44990E+001  -0.18199E+000   0.29913E+001
     142  -0.60068E+001  -0.12591E+002  -0.22541E+001   0.41624E+001  -0.47507E-001   0.25549E+001
     143  -0.33941E+001  -0.11689E+002  -0.38531E+001   0.38259E+001  -0.25994E-010  -0.33284E-009
     144  -0.60068E+001  -0.12591E+002  -0.22541E+001   0.41624E+001   0.47507E-001  -0.25549E+001
     145  -0.86195E+001  -0.13493E+002  -0.65521E+000   0.44990E+001   0.18199E+000  -0.29913E+001
     146  -0.34643E+001  -0.76762E+001  -0.14294E+001  -0.67737E+001   0.13942E+001   0.23676E+001
     147  -0.86182E+000  -0.73569E+001   0.61769E+000  -0.67388E+001   0.21789E+000   0.30860E+001
     148   0.17407E+001  -0.70375E+001   0.26647E+001  -0.67038E+001   0.13700E-009  -0.15422E-009
     149  -0.86182E+000  -0.73569E+001   0.61769E+000  -0.67388E+001  -0.21789E+000  -0.30860E+001
     150  -0.34643E+001  -0.76762E+001  -0.14294E+001  -0.67737E+001  -0.13942E+001  -0.23676E+001
     151  -0.18922E+001  -0.10962E+002  -0.99859E+000  -0.89337E+001   0.53300E+000   0.24870E+001
     152   0.14365E+000  -0.11277E+002   0.17849E+000  -0.90986E+001   0.36146E-002   0.30507E+001
     153   0.21795E+001  -0.11592E+002   0.13556E+001  -0.92634E+001   0.14070E-009  -0.14562E-009
     154   0.14365E+000  -0.11277E+002   0.17849E+000  -0.90986E+001  -0.36146E-002  -0.30507E+001
     155  -0.18922E+001  -0.10962E+002  -0.99859E+000  -0.89337E+001  -0.53300E+000  -0.24870E+001
     156  -0.34845E+001  -0.14451E+002  -0.48744E+000  -0.95258E+001  -0.11044E+000   0.25141E+001
     157  -0.17585E+001  -0.14686E+002  -0.10233E+001  -0.95963E+001  -0.10701E+000   0.26891E+001
     158  -0.32552E-001  -0.14920E+002  -0.15591E+001  -0.96667E+001   0.10971E-009  -0.22856E-009
     159  -0.17585E+001  -0.14686E+002  -0.10233E+001  -0.95963E+001   0.10701E+000  -0.26891E+001
     160  -0.34845E+001  -0.14451E+002  -0.48744E+000  -0.95258E+001   0.11044E+000  -0.25141E+001
     161  -0.10590E+002  -0.12332E+002  -0.90336E+000   0.22227E-009  -0.10117E-009   0.35608E+001
     162  -0.73474E+001  -0.11008E+002  -0.27225E+001   0.10074E-009  -0.29905E-010   0.27472E+001
     163  -0.41048E+001  -0.96847E+001  -0.45416E+001   0.29397E-010   0.54739E-011  -0.28297E-009
     164  -0.73474E+001  -0.11008E+002  -0.27225E+001  -0.42982E-010  -0.75805E-010  -0.27472E+001
     165  -0.10590E+002  -0.12332E+002  -0.90336E+000  -0.16555E-009  -0.12120E-009  -0.35608E+001
     166  -0.34845E+001  -0.14451E+002  -0.48744E+000   0.95258E+001   0.11044E+000   0.25141E+001
     167  -0.17585E+001  -0.14686E+002  -0.10233E+001   0.95963E+001   0.10701E+000   0.26891E+001
     168  -0.32552E-001  -0.14920E+002  -0.15591E+001   0.96667E+001  -0.57442E-010  -0.27538E-009
     169  -0.17585E+001  -0.14686E+002  -0.10233E+001   0.95963E+001  -0.10701E+000  -0.26891E+001
     170  -0.34845E+001  -0.14451E+002  -0.48744E+000   0.95258E+001  -0.11044E+000  -0.25141E+001
     171  -0.18922E+001  -0.10962E+002  -0.99859E+000   0.89337E+001  -0.53300E+000   0.24870E+001
     172   0.14365E+000  -0.11277E+002   0.17849E+000   0.90986E+001  -0.36146E-002   0.30507E+001
     173   0.21795E+001  -0.11592E+002   0.13556E+001   0.92634E+001  -0.29480E-010   0.36003E-010
     174   0.14365E+000  -0.11277E+002   0.17849E+000   0.90986E+001   0.36146E-002  -0.30507E+001
     175  -0.18922E+001  -0.10962E+002  -0.99859E+000   0.89337E+001   0.53300E+000  -0.24870E+001
     176  -0.34643E+001  -0.76762E+001  -0.14294E+001   0.67737E+001  -0.13942E+001   0.23676E+001
     177  -0.86182E+000  -0.73569E+001   0.61769E+000   0.67388E+001  -0.21789E+000   0.30860E+001
     178   0.17407E+001  -0.70375E+001   0.26647E+001   0.67038E+001   0.11169E-010   0.20810E-009
     179  -0.86182E+000  -0.73569E+001   0.61769E+000   0.67388E+001   0.21789E+000  -0.30860E+001
     180  -0.34643E+001  -0.76762E+001  -0.14294E+001   0.67737E+001   0.13942E+001  -0.23676E+001
     181  -0.40621E+001   0.51274E+001  -0.29342E+001  -0.25072E+001   0.52328E+000   0.24555E+001
     182  -0.48337E+001   0.34633E+001  -0.26126E+001  -0.28077E+001   0.54520E+000   0.31849E+001
     183  -0.56053E+001   0.17992E+001  -0.22910E+001  -0.31082E+001   0.53093E-010  -0.12212E-009
     184  -0.48337E+001   0.34633E+001  -0.26126E+001  -0.28077E+001  -0.54520E+000  -0.31849E+001
     185  -0.40621E+001   0.51274E+001  -0.29342E+001  -0.25072E+001  -0.52328E+000  -0.24555E+001
     186  -0.12307E+002   0.97122E+001  -0.40630E+001   0.38489E-009   0.23072E-010   0.14433E+001
     187  -0.12183E+002   0.10565E+002  -0.42172E+001   0.24295E-009   0.46395E-010   0.23024E+001
     188  -0.12059E+002   0.11418E+002  -0.43713E+001   0.91758E-010  -0.32760E-011  -0.43545E-009
     189  -0.12183E+002   0.10565E+002  -0.42172E+001   0.67185E-010  -0.85889E-010  -0.23024E+001
     190  -0.12307E+002   0.97122E+001  -0.40630E+001   0.51857E-010  -0.95509E-010  -0.14433E+001
     191  -0.40621E+001   0.51274E+001  -0.29342E+001   0.25072E+001  -0.52328E+000   0.24555E+001
     192  -0.48337E+001   0.34633E+001  -0.26126E+001   0.28077E+001  -0.54520E+000   0.31849E+001
     193  -0.56053E+001   0.17992E+001  -0.22910E+001   0.31082E+001   0.39774E-010  -0.46848E-010
     194  -0.48337E+001   0.34633E+001  -0.26126E+001   0.28077E+001   0.54520E+000  -0.31849E+001
     195  -0.40621E+001   0.51274E+001  -0.29342E+001   0.25072E+001   0.52328E+000  -0.24555E+001
     196   0.88791E+000   0.33619E+001  -0.23231E+001  -0.27816E+001   0.56772E+000   0.25149E+001
     197   0.18478E+000   0.23879E+001  -0.18126E+001  -0.29592E+001   0.29881E+000   0.31735E+001
     198  -0.51834E+000   0.14139E+001  -0.13020E+001  -0.31368E+001   0.47792E-010  -0.86566E-010
     199   0.18478E+000   0.23879E+001  -0.18126E+001  -0.29592E+001  -0.29881E+000  -0.31735E+001
     200   0.88791E+000   0.33619E+001  -0.23231E+001  -0.27816E+001  -0.56772E+000  -0.25149E+001
     201  -0.11052E+002   0.85028E+001  -0.37602E+001  -0.25802E+001   0.17089E-001   0.21151E+001
     202  -0.11634E+002   0.71939E+001  -0.37425E+001  -0.31759E+001   0.47801E+000   0.29690E+001
     203  -0.12216E+002   0.58849E+001  -0.37249E+001  -0.37717E+001   0.33572E-010  -0.27161E-009
     204  -0.11634E+002   0.71939E+001  -0.37425E+001  -0.31759E+001  -0.47801E+000  -0.29690E+001
     205  -0.11052E+002   0.85028E+001  -0.37602E+001  -0.25802E+001  -0.17089E-001  -0.21151E+001
     206  -0.12700E+002   0.99124E+001  -0.40190E+001  -0.17683E+001  -0.59802E+000   0.16387E+001
     207  -0.12799E+002   0.10207E+002  -0.41448E+001  -0.23043E+001  -0.89074E-001   0.25220E+001
     208  -0.12899E+002   0.10502E+002  -0.42706E+001  -0.28404E+001   0.32010E-010  -0.40662E-009
     209  -0.12799E+002   0.10207E+002  -0.41448E+001  -0.23043E+001   0.89074E-001  -0.25220E+001
     210  -0.12700E+002   0.99124E+001  -0.40190E+001  -0.17683E+001   0.59802E+000  -0.16387E+001
     211  -0.12700E+002   0.99124E+001  -0.40190E+001   0.17683E+001   0.59802E+000   0.16387E+001
     212  -0.12799E+002   0.10207E+002  -0.41448E+001   0.23043E+001   0.89074E-001   0.25220E+001
     213  -0.12899E+002   0.10502E+002  -0.42706E+001   0.28404E+001  -0.88426E-011  -0.48081E-009
     214  -0.12799E+002   0.10207E+002  -0.41448E+001   0.23043E+001  -0.89074E-001  -0.25220E+001
     215  -0.12700E+002   0.99124E+001  -0.40190E+001   0.17683E+001  -0.59802E+000  -0.16387E+001
     216  -0.11052E+002   0.85028E+001  -0.37602E+001   0.25802E+001  -0.17089E-001   0.21151E+001
     217  -0.11634E+002   0.71939E+001  -0.37425E+001   0.31759E+001  -0.47801E+000   0.29690E+001
     218  -0.12216E+002   0.58849E+001  -0.37249E+001   0.37717E+001   0.34573E-010  -0.35769E-009
     219  -0.11634E+002   0.71939E+001  -0.37425E+001   0.31759E+001   0.47801E+000  -0.29690E+001
     220  -0.11052E+002   0.85028E+001  -0.37602E+001   0.25802E+001   0.17089E-001  -0.21151E+001
     221   0.88791E+000   0.33619E+001  -0.23231E+001   0.27816E+001  -0.56772E+000   0.25149E+001
     222   0.18478E+000   0.23879E+001  -0.18126E+001   0.29592E+001  -0.29881E+000   0.31735E+001
     223  -0.51834E+000   0.14139E+001  -0.13020E+001   0.31368E+001   0.54538E-010   0.10329E-009
     224   0.18478E+000   0.23879E+001  -0.18126E+001   0.29592E+001   0.29881E+000  -0.31735E+001
     225   0.88791E+000   0.33619E+001  -0.23231E+001   0.27816E+001   0.56772E+000  -0.25149E+001
     226  -0.33518E+002   0.92727E+001  -0.14527E+001   0.46403E+000   0.27239E+000   0.39437E+001
     227  -0.31651E+002   0.78100E+001  -0.45735E+001   0.46491E+000   0.32777E+000   0.33809E+001
     228  -0.29783E+002   0.63472E+001  -0.76942E+001   0.46579E+000  -0.46272E-010  -0.70587E-010
     229  -0.31651E+002   0.78100E+001  -0.45735E+001   0.46491E+000  -0.32777E+000  -0.33809E+001
     230  -0.33518E+002   0.92727E+001  -0.14527E+001   0.46403E+000  -0.27239E+000  -0.39437E+001
     231  -0.37838E+002   0.12639E+002  -0.22969E+001  -0.49518E+000   0.69875E+000   0.36649E+001
     232  -0.35558E+002   0.11817E+002  -0.43286E+001  -0.51799E+000   0.56125E+000   0.32075E+001
     233  -0.33278E+002   0.10995E+002  -0.63603E+001  -0.54080E+000  -0.20236E-010  -0.94584E-010
     234  -0.35558E+002   0.11817E+002  -0.43286E+001  -0.51799E+000  -0.56125E+000  -0.32075E+001
     235  -0.37838E+002   0.12639E+002  -0.22969E+001  -0.49518E+000  -0.69875E+000  -0.36649E+001
     236  -0.43510E+002   0.19974E+002  -0.31646E+001  -0.21626E+001   0.79778E+000   0.32895E+001
     237  -0.40817E+002   0.20192E+002  -0.35687E+001  -0.23454E+001   0.63784E+000   0.30738E+001
     238  -0.38124E+002   0.20411E+002  -0.39728E+001  -0.25281E+001   0.10958E-011  -0.14547E-009
     239  -0.40817E+002   0.20192E+002  -0.35687E+001  -0.23454E+001  -0.63784E+000  -0.30738E+001
     240  -0.43510E+002   0.19974E+002  -0.31646E+001  -0.21626E+001  -0.79778E+000  -0.32895E+001
     241  -0.45870E+002   0.24977E+002  -0.31719E+001  -0.20836E+001   0.22735E+000   0.30121E+001
     242  -0.43624E+002   0.25346E+002  -0.33071E+001  -0.23520E+001   0.28040E+000   0.30317E+001
     243  -0.41378E+002   0.25714E+002  -0.34423E+001  -0.26205E+001   0.30400E-011  -0.18614E-009
     244  -0.43624E+002   0.25346E+002  -0.33071E+001  -0.23520E+001  -0.28040E+000  -0.30317E+001
     245  -0.45870E+002   0.24977E+002  -0.31719E+001  -0.20836E+001  -0.22735E+000  -0.30121E+001
     246  -0.46879E+002   0.26013E+002  -0.31557E+001   0.11941E-009   0.28576E-010   0.28312E+001
     247  -0.45081E+002   0.26132E+002  -0.35606E+001  -0.94508E-013   0.20021E-010   0.29500E+001
     248  -0.43283E+002   0.26250E+002  -0.39654E+001  -0.17357E-009   0.10693E-010  -0.26029E-009
     249  -0.45081E+002   0.26132E+002  -0.35606E+001  -0.10162E-009  -0.85864E-011  -0.29500E+001
     250  -0.46879E+002   0.26013E+002  -0.31557E+001   0.24308E-010  -0.27094E-010  -0.28312E+001
     251  -0.45870E+002   0.24977E+002  -0.31719E+001   0.20836E+001  -0.22735E+000   0.30121E+001
     252  -0.43624E+002   0.25346E+002  -0.33071E+001   0.23520E+001  -0.28040E+000   0.30317E+001
     253  -0.41378E+002   0.25714E+002  -0.34423E+001   0.26205E+001   0.36519E-011  -0.37407E-009
     254  -0.43624E+002   0.25346E+002  -0.33071E+001   0.23520E+001   0.28040E+000  -0.30317E+001
     255  -0.45870E+002   0.24977E+002  -0.31719E+001   0.20836E+001   0.22735E+000  -0.30121E+001
     256  -0.43510E+002   0.19974E+002  -0.31646E+001   0.21626E+001  -0.79778E+000   0.32895E+001
