    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
     117   0.23667E+001   0.70208E+001   0.71403E+001  -0.44333E+001  -0.28798E+001  -0.49351E+001
     118   0.49770E+001   0.79907E+001   0.98773E+001  -0.39550E+001   0.49279E-010   0.10358E-009
     119   0.23667E+001   0.70208E+001   0.71403E+001  -0.44333E+001   0.28798E+001   0.49351E+001
     120  -0.24366E+000   0.60509E+001   0.44033E+001  -0.49116E+001   0.50111E+001   0.30525E+001
     121  -0.21942E+001   0.25226E+001   0.33198E+001  -0.14393E+001  -0.52025E+001  -0.35611E+001
     122   0.24841E+000   0.25705E+001   0.62036E+001  -0.11770E+001  -0.27883E+001  -0.47629E+001
     123   0.26910E+001   0.26185E+001   0.90875E+001  -0.91474E+000   0.10304E-009   0.13678E-012
     124   0.24841E+000   0.25705E+001   0.62036E+001  -0.11770E+001   0.27883E+001   0.47629E+001
     125  -0.21942E+001   0.25226E+001   0.33198E+001  -0.14393E+001   0.52025E+001   0.35611E+001
     126   0.11848E+002   0.13826E+002   0.95354E+001   0.44666E+001   0.49768E+000   0.14815E+001
     127   0.15675E+002   0.15230E+002   0.14219E+002   0.49068E+001  -0.55692E+000  -0.29392E+001
     128   0.19502E+002   0.16635E+002   0.18902E+002   0.53470E+001   0.61035E-010   0.14024E-010
     129   0.15675E+002   0.15230E+002   0.14219E+002   0.49068E+001   0.55692E+000   0.29392E+001
     130   0.11848E+002   0.13826E+002   0.95354E+001   0.44666E+001  -0.49768E+000  -0.14815E+001
     131   0.11848E+002   0.13826E+002   0.95354E+001  -0.44666E+001  -0.49768E+000   0.14815E+001
     132   0.15675E+002   0.15230E+002   0.14219E+002  -0.49068E+001   0.55692E+000  -0.29392E+001
     133   0.19502E+002   0.16635E+002   0.18902E+002  -0.53470E+001   0.23834E-010   0.22494E-009
     134   0.15675E+002   0.15230E+002   0.14219E+002  -0.49068E+001  -0.55692E+000   0.29392E+001
     135   0.11848E+002   0.13826E+002   0.95354E+001  -0.44666E+001   0.49768E+000  -0.14815E+001
     136   0.29249E+002  -0.31748E+001   0.11358E+002  -0.11281E+001  -0.10921E+001  -0.39589E+001
     137   0.26652E+002  -0.30820E+001   0.18811E+002  -0.71348E+000  -0.94364E+000  -0.40932E+001
     138   0.24054E+002  -0.29891E+001   0.26264E+002  -0.29883E+000   0.81501E-010  -0.54031E-011
     139   0.26652E+002  -0.30820E+001   0.18811E+002  -0.71348E+000   0.94364E+000   0.40932E+001
     140   0.29249E+002  -0.31748E+001   0.11358E+002  -0.11281E+001   0.10921E+001   0.39589E+001
     141   0.29249E+002  -0.31748E+001   0.11358E+002   0.11281E+001   0.10921E+001  -0.39589E+001
     142   0.26652E+002  -0.30820E+001   0.18811E+002   0.71348E+000   0.94364E+000  -0.40932E+001
     143   0.24054E+002  -0.29891E+001   0.26264E+002   0.29883E+000   0.13019E-009   0.38598E-009
     144   0.26652E+002  -0.30820E+001   0.18811E+002   0.71348E+000  -0.94364E+000   0.40932E+001
     145   0.29249E+002  -0.31748E+001   0.11358E+002   0.11281E+001  -0.10921E+001   0.39589E+001
     146   0.86095E+001  -0.12633E+001   0.49450E+001   0.24437E+001   0.38454E+001  -0.27646E+001
     147   0.59458E+001  -0.83781E+000   0.10127E+002   0.27339E+001   0.24917E+001  -0.25182E+001
     148   0.32822E+001  -0.41234E+000   0.15309E+002   0.30240E+001   0.17647E-010  -0.39482E-010
     149   0.59458E+001  -0.83781E+000   0.10127E+002   0.27339E+001  -0.24917E+001   0.25182E+001
     150   0.86095E+001  -0.12633E+001   0.49450E+001   0.24437E+001  -0.38454E+001   0.27646E+001
     151   0.92426E+001  -0.12924E+001   0.47967E+001   0.28922E+001   0.31873E+001  -0.32792E+001
     152   0.64766E+001  -0.17178E+000   0.96938E+001   0.27352E+001   0.22031E+001  -0.31293E+001
     153   0.37105E+001   0.94887E+000   0.14591E+002   0.25782E+001  -0.61081E-010  -0.13093E-009
     154   0.64766E+001  -0.17178E+000   0.96938E+001   0.27352E+001  -0.22031E+001   0.31293E+001
     155   0.92426E+001  -0.12924E+001   0.47967E+001   0.28922E+001  -0.31873E+001   0.32792E+001
     156   0.16543E+002  -0.18288E+001   0.67253E+001   0.11126E+001   0.94761E+000  -0.42285E+001
     157   0.13708E+002  -0.43483E+000   0.12106E+002   0.91712E+000   0.64680E+000  -0.41055E+001
     158   0.10873E+002   0.95917E+000   0.17486E+002   0.72166E+000  -0.85507E-010  -0.24932E-009
     159   0.13708E+002  -0.43483E+000   0.12106E+002   0.91712E+000  -0.64680E+000   0.41055E+001
     160   0.16543E+002  -0.18288E+001   0.67253E+001   0.11126E+001  -0.94761E+000   0.42285E+001
     161   0.35288E+002  -0.40136E+001   0.13913E+002  -0.38344E-009   0.20392E-009  -0.32547E+001
     162   0.32894E+002  -0.48001E+001   0.22671E+002  -0.37048E-009   0.25271E-009  -0.37159E+001
     163   0.30500E+002  -0.55865E+001   0.31429E+002  -0.22905E-009   0.18735E-009   0.40243E-009
     164   0.32894E+002  -0.48001E+001   0.22671E+002  -0.15977E-009   0.29331E-010   0.37159E+001
     165   0.35288E+002  -0.40136E+001   0.13913E+002  -0.21894E-009  -0.14538E-010   0.32547E+001
     166   0.16543E+002  -0.18288E+001   0.67253E+001  -0.11126E+001  -0.94761E+000  -0.42285E+001
     167   0.13708E+002  -0.43483E+000   0.12106E+002  -0.91712E+000  -0.64680E+000  -0.41055E+001
     168   0.10873E+002   0.95917E+000   0.17486E+002  -0.72166E+000  -0.25606E-011   0.20973E-009
     169   0.13708E+002  -0.43483E+000   0.12106E+002  -0.91712E+000   0.64680E+000   0.41055E+001
     170   0.16543E+002  -0.18288E+001   0.67253E+001  -0.11126E+001   0.94761E+000   0.42285E+001
     171   0.92426E+001  -0.12924E+001   0.47967E+001  -0.28922E+001  -0.31873E+001  -0.32792E+001
     172   0.64766E+001  -0.17178E+000   0.96938E+001  -0.27352E+001  -0.22031E+001  -0.31293E+001
     173   0.37105E+001   0.94887E+000   0.14591E+002  -0.25782E+001  -0.31173E-010   0.11848E-009
     174   0.64766E+001  -0.17178E+000   0.96938E+001  -0.27352E+001   0.22031E+001   0.31293E+001
     175   0.92426E+001  -0.12924E+001   0.47967E+001  -0.28922E+001   0.31873E+001   0.32792E+001
     176   0.86095E+001  -0.12633E+001   0.49450E+001  -0.24437E+001  -0.38454E+001  -0.27646E+001
     177   0.59458E+001  -0.83781E+000   0.10127E+002  -0.27339E+001  -0.24917E+001  -0.25182E+001
     178   0.32822E+001  -0.41234E+000   0.15309E+002  -0.30240E+001   0.22655E-010   0.50035E-010
     179   0.59458E+001  -0.83781E+000   0.10127E+002  -0.27339E+001   0.24917E+001   0.25182E+001
     180   0.86095E+001  -0.12633E+001   0.49450E+001  -0.24437E+001   0.38454E+001   0.27646E+001
     181   0.30047E+000  -0.12399E+002   0.47523E+001   0.20176E+001   0.12155E+001   0.15591E+001
     182  -0.77086E+000  -0.10369E+002   0.83949E+001   0.25244E+001   0.16535E+001   0.21454E+001
     183  -0.18422E+001  -0.83397E+001   0.12038E+002   0.30313E+001  -0.80309E-010   0.32858E-010
     184  -0.77086E+000  -0.10369E+002   0.83949E+001   0.25244E+001  -0.16535E+001  -0.21454E+001
     185   0.30047E+000  -0.12399E+002   0.47523E+001   0.20176E+001  -0.12155E+001  -0.15591E+001
     186   0.28819E+002  -0.19956E+002   0.99104E+001  -0.34302E-009   0.18875E-009   0.99738E+000
     187   0.26094E+002  -0.21742E+002   0.15189E+002  -0.37580E-009   0.20768E-009   0.20172E+001
     188   0.23370E+002  -0.23528E+002   0.20467E+002  -0.28249E-009   0.12063E-009   0.16221E-009
     189   0.26094E+002  -0.21742E+002   0.15189E+002  -0.88392E-010   0.29020E-010  -0.20172E+001
     190   0.28819E+002  -0.19956E+002   0.99104E+001  -0.20394E-010   0.43385E-010  -0.99738E+000
     191   0.30047E+000  -0.12399E+002   0.47523E+001  -0.20176E+001  -0.12155E+001   0.15591E+001
     192  -0.77086E+000  -0.10369E+002   0.83949E+001  -0.25244E+001  -0.16535E+001   0.21454E+001
     193  -0.18422E+001  -0.83397E+001   0.12038E+002  -0.30313E+001  -0.12234E-009  -0.74354E-010
     194  -0.77086E+000  -0.10369E+002   0.83949E+001  -0.25244E+001   0.16535E+001  -0.21454E+001
     195   0.30047E+000  -0.12399E+002   0.47523E+001  -0.20176E+001   0.12155E+001  -0.15591E+001
     196  -0.78845E+001  -0.72217E+001   0.58751E+001   0.44323E+001   0.11872E+001   0.15236E+001
     197  -0.91320E+001  -0.63249E+001   0.89951E+001   0.50523E+001   0.17131E+001   0.20799E+001
     198  -0.10380E+002  -0.54281E+001   0.12115E+002   0.56724E+001   0.44121E-011   0.14011E-009
     199  -0.91320E+001  -0.63249E+001   0.89951E+001   0.50523E+001  -0.17131E+001  -0.20799E+001
     200  -0.78845E+001  -0.72217E+001   0.58751E+001   0.44323E+001  -0.11872E+001  -0.15236E+001
     201   0.15918E+002  -0.18210E+002   0.52347E+001  -0.31470E+001   0.23725E+000   0.13762E+001
     202   0.14423E+002  -0.15981E+002   0.96694E+001  -0.27341E+001   0.74010E+000   0.21510E+001
     203   0.12928E+002  -0.13752E+002   0.14104E+002  -0.23212E+001  -0.82000E-010  -0.14670E-009
     204   0.14423E+002  -0.15981E+002   0.96694E+001  -0.27341E+001  -0.74010E+000  -0.21510E+001
     205   0.15918E+002  -0.18210E+002   0.52347E+001  -0.31470E+001  -0.23725E+000  -0.13762E+001
     206   0.26085E+002  -0.19400E+002   0.83751E+001  -0.35854E+001  -0.88532E+000   0.10776E+001
     207   0.23675E+002  -0.19645E+002   0.13366E+002  -0.31391E+001  -0.27815E+000   0.20541E+001
     208   0.21266E+002  -0.19890E+002   0.18358E+002  -0.26927E+001   0.92502E-010  -0.69948E-010
     209   0.23675E+002  -0.19645E+002   0.13366E+002  -0.31391E+001   0.27815E+000  -0.20541E+001
     210   0.26085E+002  -0.19400E+002   0.83751E+001  -0.35854E+001   0.88532E+000  -0.10776E+001
     211   0.26085E+002  -0.19400E+002   0.83751E+001   0.35854E+001   0.88532E+000   0.10776E+001
     212   0.23675E+002  -0.19645E+002   0.13366E+002   0.31391E+001   0.27815E+000   0.20541E+001
     213   0.21266E+002  -0.19890E+002   0.18358E+002   0.26927E+001   0.58720E-010   0.98396E-010
     214   0.23675E+002  -0.19645E+002   0.13366E+002   0.31391E+001  -0.27815E+000  -0.20541E+001
     215   0.26085E+002  -0.19400E+002   0.83751E+001   0.35854E+001  -0.88532E+000  -0.10776E+001
     216   0.15918E+002  -0.18210E+002   0.52347E+001   0.31470E+001  -0.23725E+000   0.13762E+001
     217   0.14423E+002  -0.15981E+002   0.96694E+001   0.27341E+001  -0.74010E+000   0.21510E+001
     218   0.12928E+002  -0.13752E+002   0.14104E+002   0.23212E+001  -0.37107E-010  -0.76071E-010
     219   0.14423E+002  -0.15981E+002   0.96694E+001   0.27341E+001   0.74010E+000  -0.21510E+001
     220   0.15918E+002  -0.18210E+002   0.52347E+001   0.31470E+001   0.23725E+000  -0.13762E+001
     221  -0.78845E+001  -0.72217E+001   0.58751E+001  -0.44323E+001  -0.11872E+001   0.15236E+001
     222  -0.91320E+001  -0.63249E+001   0.89951E+001  -0.50523E+001  -0.17131E+001   0.20799E+001
     223  -0.10380E+002  -0.54281E+001   0.12115E+002  -0.56724E+001  -0.11031E-009  -0.45090E-010
     224  -0.91320E+001  -0.63249E+001   0.89951E+001  -0.50523E+001   0.17131E+001  -0.20799E+001
     225  -0.78845E+001  -0.72217E+001   0.58751E+001  -0.44323E+001   0.11872E+001  -0.15236E+001
     226  -0.14692E+002  -0.95404E+001   0.26985E+001  -0.97695E+000  -0.27395E+000   0.78289E+000
     227  -0.11231E+002  -0.67888E+001   0.55822E+001  -0.77785E+000   0.31908E+000   0.36317E+000
     228  -0.77702E+001  -0.40371E+001   0.84659E+001  -0.57876E+000  -0.65980E-010   0.16158E-009
     229  -0.11231E+002  -0.67888E+001   0.55822E+001  -0.77785E+000  -0.31908E+000  -0.36317E+000
     230  -0.14692E+002  -0.95404E+001   0.26985E+001  -0.97695E+000   0.27395E+000  -0.78289E+000
     231  -0.64668E+001  -0.15529E+002   0.23934E+001  -0.19415E+001  -0.77418E-002   0.12242E+001
     232  -0.28328E+001  -0.12288E+002   0.51183E+001  -0.15330E+001   0.32697E+000   0.79401E+000
     233   0.80119E+000  -0.90461E+001   0.78431E+001  -0.11245E+001  -0.54998E-011   0.12692E-009
     234  -0.28328E+001  -0.12288E+002   0.51183E+001  -0.15330E+001  -0.32697E+000  -0.79401E+000
     235  -0.64668E+001  -0.15529E+002   0.23934E+001  -0.19415E+001   0.77418E-002  -0.12242E+001
     236   0.51900E+001  -0.21598E+002   0.28664E+001  -0.28204E+001   0.30361E+000   0.19107E+001
     237   0.87703E+001  -0.18629E+002   0.51180E+001  -0.21661E+001   0.34091E+000   0.14496E+001
     238   0.12351E+002  -0.15660E+002   0.73696E+001  -0.15118E+001   0.28878E-010  -0.30701E-010
     239   0.87703E+001  -0.18629E+002   0.51180E+001  -0.21661E+001  -0.34091E+000  -0.14496E+001
     240   0.51900E+001  -0.21598E+002   0.28664E+001  -0.28204E+001  -0.30361E+000  -0.19107E+001
     241   0.84853E+001  -0.21268E+002   0.38753E+001  -0.13929E+001   0.18924E+000   0.19444E+001
     242   0.11575E+002  -0.20074E+002   0.55797E+001  -0.88289E+000   0.23235E+000   0.15590E+001
     243   0.14664E+002  -0.18881E+002   0.72841E+001  -0.37289E+000   0.26782E-010  -0.23605E-009
     244   0.11575E+002  -0.20074E+002   0.55797E+001  -0.88289E+000  -0.23235E+000  -0.15590E+001
     245   0.84853E+001  -0.21268E+002   0.38753E+001  -0.13929E+001  -0.18924E+000  -0.19444E+001
     246   0.83486E+001  -0.20859E+002   0.41061E+001  -0.39417E-009  -0.57427E-010   0.17330E+001
     247   0.11174E+002  -0.20678E+002   0.55778E+001  -0.53221E-009  -0.44897E-010   0.14437E+001
     248   0.14000E+002  -0.20497E+002   0.70494E+001  -0.52661E-009  -0.10382E-010  -0.18874E-009
     249   0.11174E+002  -0.20678E+002   0.55778E+001  -0.16465E-009   0.38143E-010  -0.14437E+001
     250   0.83486E+001  -0.20859E+002   0.41061E+001   0.53670E-010   0.64683E-010  -0.17330E+001
     251   0.84853E+001  -0.21268E+002   0.38753E+001   0.13929E+001  -0.18924E+000   0.19444E+001
     252   0.11575E+002  -0.20074E+002   0.55797E+001   0.88289E+000  -0.23235E+000   0.15590E+001
     253   0.14664E+002  -0.18881E+002   0.72841E+001   0.37289E+000  -0.45180E-010  -0.52204E-010
     254   0.11575E+002  -0.20074E+002   0.55797E+001   0.88289E+000   0.23235E+000  -0.15590E+001
     255   0.84853E+001  -0.21268E+002   0.38753E+001   0.13929E+001   0.18924E+000  -0.19444E+001
     256   0.51900E+001  -0.21598E+002   0.28664E+001   0.28204E+001  -0.30361E+000   0.19107E+001
     257   0.87703E+001  -0.18629E+002   0.51180E+001   0.21661E+001  -0.34091E+000   0.14496E+001
     258   0.12351E+002  -0.15660E+002   0.73696E+001   0.15118E+001  -0.39856E-010  -0.15499E-009
     259   0.87703E+001  -0.18629E+002   0.51180E+001   0.21661E+001   0.34091E+000  -0.14496E+001
     260   0.51900E+001  -0.21598E+002   0.28664E+001   0.28204E+001   0.30361E+000  -0.19107E+001
