    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
      19  -0.13281E+003   0.52160E+001  -0.25913E+002  -0.51611E+000  -0.32321E+001  -0.25983E+001
      20  -0.11985E+003   0.12677E+002  -0.16909E+002  -0.63826E+000  -0.34688E+001   0.11655E+001
      21  -0.12259E+003   0.15594E+002  -0.20045E+002   0.52359E-010  -0.49746E-011  -0.90909E+000
      22  -0.13623E+003   0.68383E+001  -0.29410E+002  -0.17971E-010   0.13251E-010   0.27987E+001
      23  -0.14988E+003  -0.19169E+001  -0.38775E+002  -0.11089E-009   0.28081E-010  -0.14919E-011
      24  -0.13623E+003   0.68383E+001  -0.29410E+002  -0.12851E-009   0.15963E-010  -0.27987E+001
      25  -0.12259E+003   0.15594E+002  -0.20045E+002  -0.12354E-009   0.72411E-011   0.90909E+000
      26  -0.11985E+003   0.12677E+002  -0.16909E+002   0.63826E+000  -0.34688E+001  -0.11655E+001
      27  -0.13281E+003   0.52160E+001  -0.25913E+002   0.51611E+000  -0.32321E+001   0.25983E+001
      28  -0.14576E+003  -0.22453E+001  -0.34917E+002   0.39396E+000   0.62757E-010  -0.66493E-011
      29  -0.13281E+003   0.52160E+001  -0.25913E+002   0.51611E+000   0.32321E+001  -0.25983E+001
      30  -0.11985E+003   0.12677E+002  -0.16909E+002   0.63826E+000   0.34688E+001   0.11655E+001
      31  -0.11279E+003   0.61028E+001  -0.10956E+002  -0.31749E+001  -0.47737E+001  -0.14909E+001
      32  -0.12406E+003  -0.24184E+000  -0.18203E+002  -0.31032E+001  -0.50281E+001   0.21756E+001
      33  -0.13533E+003  -0.65864E+001  -0.25451E+002  -0.30315E+001   0.59460E-010   0.15332E-010
      34  -0.12406E+003  -0.24184E+000  -0.18203E+002  -0.31032E+001   0.50281E+001  -0.21756E+001
      35  -0.11279E+003   0.61028E+001  -0.10956E+002  -0.31749E+001   0.47737E+001   0.14909E+001
      36  -0.10249E+003   0.24230E+001  -0.63771E+001  -0.16664E+001  -0.40406E+000  -0.44197E+000
      37  -0.11145E+003  -0.28480E+001  -0.11878E+002  -0.10745E+001  -0.18479E+001   0.27146E+001
      38  -0.12041E+003  -0.81189E+001  -0.17379E+002  -0.48261E+000   0.31149E-010   0.16246E-010
      39  -0.11145E+003  -0.28480E+001  -0.11878E+002  -0.10745E+001   0.18479E+001  -0.27146E+001
      40  -0.10249E+003   0.24230E+001  -0.63771E+001  -0.16664E+001   0.40406E+000   0.44197E+000
      41  -0.96524E+002   0.24015E+001  -0.46153E+001   0.24679E+001   0.35542E+001   0.67595E+000
      42  -0.10416E+003  -0.16186E+001  -0.97650E+001   0.34116E+001   0.14274E+001   0.34760E+001
      43  -0.11180E+003  -0.56387E+001  -0.14915E+002   0.43554E+001   0.29580E-010  -0.95479E-013
      44  -0.10416E+003  -0.16186E+001  -0.97650E+001   0.34116E+001  -0.14274E+001  -0.34760E+001
      45  -0.96524E+002   0.24015E+001  -0.46153E+001   0.24679E+001  -0.35542E+001  -0.67595E+000
      46  -0.98838E+002   0.52881E+001   0.25204E+000   0.58998E+000  -0.21137E+001   0.51270E+001
      47  -0.10322E+003   0.23555E+001  -0.18406E+001  -0.13366E+000  -0.89199E+000   0.62127E+001
      48  -0.10760E+003  -0.57720E+000  -0.39333E+001  -0.85730E+000   0.22922E-010  -0.10453E-009
      49  -0.10322E+003   0.23555E+001  -0.18406E+001  -0.13366E+000   0.89199E+000  -0.62127E+001
      50  -0.98838E+002   0.52881E+001   0.25204E+000   0.58998E+000   0.21137E+001  -0.51270E+001
      51  -0.10464E+003   0.89297E+001  -0.30968E+001   0.36055E+001   0.32966E+001   0.38043E+001
      52  -0.10955E+003   0.66639E+001  -0.40971E+001   0.36992E+001   0.34771E+001   0.56148E+001
      53  -0.11447E+003   0.43980E+001  -0.50974E+001   0.37929E+001  -0.31824E-011  -0.56003E-010
      54  -0.10955E+003   0.66639E+001  -0.40971E+001   0.36992E+001  -0.34771E+001  -0.56148E+001
      55  -0.10464E+003   0.89297E+001  -0.30968E+001   0.36055E+001  -0.32966E+001  -0.38043E+001
      56  -0.10464E+003   0.89297E+001  -0.30968E+001  -0.36055E+001  -0.32966E+001   0.38043E+001
      57  -0.10955E+003   0.66639E+001  -0.40971E+001  -0.36992E+001  -0.34771E+001   0.56148E+001
      58  -0.11447E+003   0.43980E+001  -0.50974E+001  -0.37929E+001   0.36481E-010   0.10291E-010
      59  -0.10955E+003   0.66639E+001  -0.40971E+001  -0.36992E+001   0.34771E+001  -0.56148E+001
      60  -0.10464E+003   0.89297E+001  -0.30968E+001  -0.36055E+001   0.32966E+001  -0.38043E+001
      61  -0.98838E+002   0.52881E+001   0.25204E+000  -0.58998E+000   0.21137E+001   0.51270E+001
      62  -0.10322E+003   0.23555E+001  -0.18406E+001   0.13366E+000   0.89199E+000   0.62127E+001
      63  -0.10760E+003  -0.57720E+000  -0.39333E+001   0.85730E+000   0.29562E-010  -0.21458E-010
      64  -0.10322E+003   0.23555E+001  -0.18406E+001   0.13366E+000  -0.89199E+000  -0.62127E+001
      65  -0.98838E+002   0.52881E+001   0.25204E+000  -0.58998E+000  -0.21137E+001  -0.51270E+001
      66  -0.10146E+003   0.61345E+001  -0.68245E+000   0.33171E+001   0.37422E+000   0.42720E+001
      67  -0.10590E+003   0.34660E+001  -0.18798E+001   0.29378E+001   0.12180E+001   0.56697E+001
      68  -0.11034E+003   0.79742E+000  -0.30772E+001   0.25585E+001   0.95944E-011  -0.10034E-009
      69  -0.10590E+003   0.34660E+001  -0.18798E+001   0.29378E+001  -0.12180E+001  -0.56697E+001
      70  -0.10146E+003   0.61345E+001  -0.68245E+000   0.33171E+001  -0.37422E+000  -0.42720E+001
      71  -0.10633E+003   0.11562E+002  -0.67689E+001  -0.58292E-001   0.25261E+001   0.46672E+001
      72  -0.11216E+003   0.84377E+001  -0.89130E+001   0.14114E+000   0.24128E+001   0.65003E+001
      73  -0.11799E+003   0.53131E+001  -0.11057E+002   0.34058E+000  -0.36654E-012  -0.26712E-011
      74  -0.11216E+003   0.84377E+001  -0.89130E+001   0.14114E+000  -0.24128E+001  -0.65003E+001
      75  -0.10633E+003   0.11562E+002  -0.67689E+001  -0.58292E-001  -0.25261E+001  -0.46672E+001
      76  -0.10746E+003   0.12246E+002  -0.89612E+001   0.17052E-010  -0.15761E-010   0.51427E+001
      77  -0.11380E+003   0.81241E+001  -0.11551E+002  -0.22408E-010  -0.93990E-011   0.68976E+001
      78  -0.12014E+003   0.40022E+001  -0.14140E+002  -0.81128E-010  -0.30202E-011  -0.31652E-011
      79  -0.11380E+003   0.81241E+001  -0.11551E+002  -0.90747E-010  -0.50624E-011  -0.68976E+001
      80  -0.10746E+003   0.12246E+002  -0.89612E+001  -0.81105E-010  -0.71213E-011  -0.51427E+001
      81  -0.10633E+003   0.11562E+002  -0.67689E+001   0.58292E-001  -0.25261E+001   0.46672E+001
      82  -0.11216E+003   0.84377E+001  -0.89130E+001  -0.14114E+000  -0.24128E+001   0.65003E+001
      83  -0.11799E+003   0.53131E+001  -0.11057E+002  -0.34058E+000   0.19615E-010  -0.12894E-010
      84  -0.11216E+003   0.84377E+001  -0.89130E+001  -0.14114E+000   0.24128E+001  -0.65003E+001
      85  -0.10633E+003   0.11562E+002  -0.67689E+001   0.58292E-001   0.25261E+001  -0.46672E+001
      86  -0.10146E+003   0.61345E+001  -0.68245E+000  -0.33171E+001  -0.37422E+000   0.42720E+001
      87  -0.10590E+003   0.34660E+001  -0.18798E+001  -0.29378E+001  -0.12180E+001   0.56697E+001
      88  -0.11034E+003   0.79742E+000  -0.30772E+001  -0.25585E+001   0.27677E-010   0.40301E-011
      89  -0.10590E+003   0.34660E+001  -0.18798E+001  -0.29378E+001   0.12180E+001  -0.56697E+001
      90  -0.10146E+003   0.61345E+001  -0.68245E+000  -0.33171E+001   0.37422E+000  -0.42720E+001
      91  -0.10905E+003   0.48917E+001   0.40390E+001   0.13591E+001   0.16130E+000   0.59512E+001
      92  -0.11004E+003   0.27638E+001   0.30617E+001   0.11325E+001   0.13210E+000   0.54340E+001
      93  -0.11104E+003   0.63587E+000   0.20844E+001   0.90596E+000   0.13148E-010  -0.94430E-010
      94  -0.11004E+003   0.27638E+001   0.30617E+001   0.11325E+001  -0.13210E+000  -0.54340E+001
      95  -0.10905E+003   0.48917E+001   0.40390E+001   0.13591E+001  -0.16130E+000  -0.59512E+001
      96  -0.10782E+003   0.39759E+001   0.35663E+001   0.15121E+001   0.47358E+000   0.55382E+001
      97  -0.10803E+003   0.32258E+001   0.41858E+001   0.14240E+001   0.46734E+000   0.51400E+001
      98  -0.10824E+003   0.24757E+001   0.48054E+001   0.13359E+001   0.14572E-010  -0.84519E-010
      99  -0.10803E+003   0.32258E+001   0.41858E+001   0.14240E+001  -0.46734E+000  -0.51400E+001
     100  -0.10782E+003   0.39759E+001   0.35663E+001   0.15121E+001  -0.47358E+000  -0.55382E+001
     101  -0.10307E+003   0.24877E+001   0.35078E+001   0.75315E+000   0.97546E+000   0.54595E+001
     102  -0.10240E+003   0.31574E+001   0.57998E+001   0.90830E+000   0.10284E+001   0.52304E+001
     103  -0.10173E+003   0.38271E+001   0.80918E+001   0.10635E+001   0.18443E-010  -0.31234E-010
     104  -0.10240E+003   0.31574E+001   0.57998E+001   0.90830E+000  -0.10284E+001  -0.52304E+001
     105  -0.10307E+003   0.24877E+001   0.35078E+001   0.75315E+000  -0.97546E+000  -0.54595E+001
     106  -0.97410E+002  -0.13276E+001   0.32137E+001  -0.45657E-010  -0.19985E-010   0.66177E+001
     107  -0.97064E+002  -0.14690E+001   0.47123E+001  -0.43349E-010  -0.20791E-010   0.63814E+001
     108  -0.96717E+002  -0.16105E+001   0.62109E+001  -0.42706E-010  -0.16649E-010   0.18492E-010
     109  -0.97064E+002  -0.14690E+001   0.47123E+001  -0.26966E-010  -0.96500E-011  -0.63814E+001
     110  -0.97410E+002  -0.13276E+001   0.32137E+001  -0.95588E-011  -0.75984E-011  -0.66177E+001
     111  -0.10307E+003   0.24877E+001   0.35078E+001  -0.75315E+000  -0.97546E+000   0.54595E+001
     112  -0.10240E+003   0.31574E+001   0.57998E+001  -0.90830E+000  -0.10284E+001   0.52304E+001
     113  -0.10173E+003   0.38271E+001   0.80918E+001  -0.10635E+001   0.46560E-011   0.36017E-010
     114  -0.10240E+003   0.31574E+001   0.57998E+001  -0.90830E+000   0.10284E+001  -0.52304E+001
     115  -0.10307E+003   0.24877E+001   0.35078E+001  -0.75315E+000   0.97546E+000  -0.54595E+001
     116  -0.10782E+003   0.39759E+001   0.35663E+001  -0.15121E+001  -0.47358E+000   0.55382E+001
     117  -0.10803E+003   0.32258E+001   0.41858E+001  -0.14240E+001  -0.46734E+000   0.51400E+001
     118  -0.10824E+003   0.24757E+001   0.48054E+001  -0.13359E+001   0.91133E-011   0.20601E-010
     119  -0.10803E+003   0.32258E+001   0.41858E+001  -0.14240E+001   0.46734E+000  -0.51400E+001
     120  -0.10782E+003   0.39759E+001   0.35663E+001  -0.15121E+001   0.47358E+000  -0.55382E+001
     121  -0.10905E+003   0.48917E+001   0.40390E+001  -0.13591E+001  -0.16130E+000   0.59512E+001
     122  -0.11004E+003   0.27638E+001   0.30617E+001  -0.11325E+001  -0.13210E+000   0.54340E+001
     123  -0.11104E+003   0.63587E+000   0.20844E+001  -0.90596E+000   0.11090E-010  -0.64777E-011
     124  -0.11004E+003   0.27638E+001   0.30617E+001  -0.11325E+001   0.13210E+000  -0.54340E+001
     125  -0.10905E+003   0.48917E+001   0.40390E+001  -0.13591E+001   0.16130E+000  -0.59512E+001
     126  -0.98480E+002   0.29393E+000   0.35679E+001  -0.45223E+000   0.80927E+000   0.62058E+001
     127  -0.97925E+002   0.57904E+000   0.55010E+001  -0.25018E+000   0.87139E+000   0.59981E+001
     128  -0.97370E+002   0.86414E+000   0.74341E+001  -0.48126E-001   0.58239E-011   0.16376E-010
     129  -0.97925E+002   0.57904E+000   0.55010E+001  -0.25018E+000  -0.87139E+000  -0.59981E+001
     130  -0.98480E+002   0.29393E+000   0.35679E+001  -0.45223E+000  -0.80927E+000  -0.62058E+001
     131  -0.98480E+002   0.29393E+000   0.35679E+001   0.45223E+000  -0.80927E+000   0.62058E+001
     132  -0.97925E+002   0.57904E+000   0.55010E+001   0.25018E+000  -0.87139E+000   0.59981E+001
     133  -0.97370E+002   0.86414E+000   0.74341E+001   0.48126E-001  -0.10941E-010   0.20362E-010
     134  -0.97925E+002   0.57904E+000   0.55010E+001   0.25018E+000   0.87139E+000  -0.59981E+001
     135  -0.98480E+002   0.29393E+000   0.35679E+001   0.45223E+000   0.80927E+000  -0.62058E+001
     136  -0.86041E+002  -0.11834E+002   0.13543E+001  -0.15518E+001  -0.46238E-001   0.88952E+000
     137  -0.85640E+002  -0.12656E+002  -0.10020E+001  -0.14643E+001   0.24458E-001   0.72959E+000
     138  -0.85240E+002  -0.13478E+002  -0.33583E+001  -0.13768E+001   0.30089E-011   0.10967E-010
     139  -0.85640E+002  -0.12656E+002  -0.10020E+001  -0.14643E+001  -0.24458E-001  -0.72959E+000
     140  -0.86041E+002  -0.11834E+002   0.13543E+001  -0.15518E+001   0.46238E-001  -0.88952E+000
     141  -0.86041E+002  -0.11834E+002   0.13543E+001   0.15518E+001   0.46238E-001   0.88952E+000
     142  -0.85640E+002  -0.12656E+002  -0.10020E+001   0.14643E+001  -0.24458E-001   0.72959E+000
     143  -0.85240E+002  -0.13478E+002  -0.33583E+001   0.13768E+001   0.26047E-011   0.43514E-010
     144  -0.85640E+002  -0.12656E+002  -0.10020E+001   0.14643E+001   0.24458E-001  -0.72959E+000
     145  -0.86041E+002  -0.11834E+002   0.13543E+001   0.15518E+001  -0.46238E-001  -0.88952E+000
     146  -0.94890E+002  -0.89341E+000   0.42508E+000  -0.12363E+001   0.53802E+000   0.10650E+001
     147  -0.94407E+002  -0.19645E+001  -0.22474E+001  -0.10818E+001   0.35565E+000   0.91345E+000
     148  -0.93924E+002  -0.30356E+001  -0.49200E+001  -0.92724E+000  -0.82552E-013  -0.41914E-010
     149  -0.94407E+002  -0.19645E+001  -0.22474E+001  -0.10818E+001  -0.35565E+000  -0.91345E+000
     150  -0.94890E+002  -0.89341E+000   0.42508E+000  -0.12363E+001  -0.53802E+000  -0.10650E+001
     151  -0.92839E+002  -0.40235E+001   0.28156E+000  -0.21165E+001   0.33548E+000   0.98950E+000
     152  -0.92360E+002  -0.49407E+001  -0.21504E+001  -0.20227E+001   0.21957E+000   0.79482E+000
     153  -0.91882E+002  -0.58579E+001  -0.45823E+001  -0.19289E+001   0.35797E-011  -0.34656E-010
     154  -0.92360E+002  -0.49407E+001  -0.21504E+001  -0.20227E+001  -0.21957E+000  -0.79482E+000
     155  -0.92839E+002  -0.40235E+001   0.28156E+000  -0.21165E+001  -0.33548E+000  -0.98950E+000
     156  -0.88907E+002  -0.90915E+001   0.51002E+000  -0.26465E+001   0.41986E-001   0.88766E+000
     157  -0.88452E+002  -0.98501E+001  -0.16775E+001  -0.25691E+001   0.56134E-001   0.66903E+000
     158  -0.87997E+002  -0.10609E+002  -0.38649E+001  -0.24916E+001   0.54925E-011  -0.13474E-010
     159  -0.88452E+002  -0.98501E+001  -0.16775E+001  -0.25691E+001  -0.56134E-001  -0.66903E+000
     160  -0.88907E+002  -0.90915E+001   0.51002E+000  -0.26465E+001  -0.41986E-001  -0.88766E+000
     161  -0.85054E+002  -0.12639E+002   0.18267E+001  -0.44520E-010  -0.47153E-011   0.91770E+000
     162  -0.84690E+002  -0.13529E+002  -0.70235E+000  -0.35505E-010  -0.13934E-011   0.79731E+000
     163  -0.84326E+002  -0.14418E+002  -0.32314E+001  -0.16129E-010   0.40401E-011   0.32024E-010
     164  -0.84690E+002  -0.13529E+002  -0.70235E+000   0.42318E-011   0.52387E-011  -0.79731E+000
     165  -0.85054E+002  -0.12639E+002   0.18267E+001   0.14232E-010   0.43256E-011  -0.91770E+000
     166  -0.88907E+002  -0.90915E+001   0.51002E+000   0.26465E+001  -0.41986E-001   0.88766E+000
     167  -0.88452E+002  -0.98501E+001  -0.16775E+001   0.25691E+001  -0.56134E-001   0.66903E+000
     168  -0.87997E+002  -0.10609E+002  -0.38649E+001   0.24916E+001  -0.24859E-011   0.44993E-010
     169  -0.88452E+002  -0.98501E+001  -0.16775E+001   0.25691E+001   0.56134E-001  -0.66903E+000
     170  -0.88907E+002  -0.90915E+001   0.51002E+000   0.26465E+001   0.41986E-001  -0.88766E+000
     171  -0.92839E+002  -0.40235E+001   0.28156E+000   0.21165E+001  -0.33548E+000   0.98950E+000
     172  -0.92360E+002  -0.49407E+001  -0.21504E+001   0.20227E+001  -0.21957E+000   0.79482E+000
     173  -0.91882E+002  -0.58579E+001  -0.45823E+001   0.19289E+001  -0.57088E-011   0.37566E-010
     174  -0.92360E+002  -0.49407E+001  -0.21504E+001   0.20227E+001   0.21957E+000  -0.79482E+000
     175  -0.92839E+002  -0.40235E+001   0.28156E+000   0.21165E+001   0.33548E+000  -0.98950E+000
     176  -0.94890E+002  -0.89341E+000   0.42508E+000   0.12363E+001  -0.53802E+000   0.10650E+001
     177  -0.94407E+002  -0.19645E+001  -0.22474E+001   0.10818E+001  -0.35565E+000   0.91345E+000
     178  -0.93924E+002  -0.30356E+001  -0.49200E+001   0.92724E+000  -0.70417E-011   0.29612E-010
     179  -0.94407E+002  -0.19645E+001  -0.22474E+001   0.10818E+001   0.35565E+000  -0.91345E+000
     180  -0.94890E+002  -0.89341E+000   0.42508E+000   0.12363E+001   0.53802E+000  -0.10650E+001
     181  -0.46633E+002  -0.49069E+001  -0.21455E+001  -0.16217E+001  -0.30962E-001  -0.32527E+000
     182  -0.45468E+002  -0.49096E+001  -0.36629E+001  -0.15058E+001  -0.11880E-002  -0.25053E+000
     183  -0.44303E+002  -0.49124E+001  -0.51802E+001  -0.13899E+001   0.13277E-011  -0.30251E-011
     184  -0.45468E+002  -0.49096E+001  -0.36629E+001  -0.15058E+001   0.11880E-002   0.25053E+000
     185  -0.46633E+002  -0.49069E+001  -0.21455E+001  -0.16217E+001   0.30962E-001   0.32527E+000
     186  -0.45129E+002  -0.99497E+001  -0.16866E+001  -0.60486E-011   0.26896E-011  -0.40534E+000
     187  -0.44213E+002  -0.10376E+002  -0.37579E+001  -0.42186E-011   0.37322E-011  -0.31923E+000
     188  -0.43297E+002  -0.10803E+002  -0.58293E+001   0.10789E-011   0.36062E-011   0.96897E-011
     189  -0.44213E+002  -0.10376E+002  -0.37579E+001   0.47976E-011   0.16698E-011   0.31923E+000
     190  -0.45129E+002  -0.99497E+001  -0.16866E+001   0.50486E-011   0.90215E-012   0.40534E+000
     191  -0.46633E+002  -0.49069E+001  -0.21455E+001   0.16217E+001   0.30962E-001  -0.32527E+000
     192  -0.45468E+002  -0.49096E+001  -0.36629E+001   0.15058E+001   0.11880E-002  -0.25053E+000
     193  -0.44303E+002  -0.49124E+001  -0.51802E+001   0.13899E+001  -0.28347E-011   0.13761E-010
     194  -0.45468E+002  -0.49096E+001  -0.36629E+001   0.15058E+001  -0.11880E-002   0.25053E+000
     195  -0.46633E+002  -0.49069E+001  -0.21455E+001   0.16217E+001  -0.30962E-001   0.32527E+000
     196  -0.48286E+002  -0.34011E+001  -0.26687E+001  -0.11969E+001  -0.33197E-001  -0.34632E+000
     197  -0.46875E+002  -0.29341E+001  -0.37879E+001  -0.10754E+001  -0.20801E-001  -0.26104E+000
     198  -0.45463E+002  -0.24670E+001  -0.49071E+001  -0.95389E+000   0.45246E-012  -0.42422E-011
     199  -0.46875E+002  -0.29341E+001  -0.37879E+001  -0.10754E+001   0.20801E-001   0.26104E+000
     200  -0.48286E+002  -0.34011E+001  -0.26687E+001  -0.11969E+001   0.33197E-001   0.34632E+000
     201  -0.45140E+002  -0.81675E+001  -0.18246E+001  -0.18200E+001  -0.58040E-001  -0.31330E+000
     202  -0.44244E+002  -0.86334E+001  -0.38393E+001  -0.17423E+001  -0.32094E-001  -0.25319E+000
     203  -0.43348E+002  -0.90994E+001  -0.58539E+001  -0.16646E+001   0.26600E-011   0.20960E-012
     204  -0.44244E+002  -0.86334E+001  -0.38393E+001  -0.17423E+001   0.32094E-001   0.25319E+000
     205  -0.45140E+002  -0.81675E+001  -0.18246E+001  -0.18200E+001   0.58040E-001   0.31330E+000
     206  -0.45214E+002  -0.99360E+001  -0.18567E+001  -0.10906E+001  -0.72711E-001  -0.36386E+000
     207  -0.44319E+002  -0.10379E+002  -0.39493E+001  -0.10608E+001  -0.62872E-001  -0.29280E+000
     208  -0.43425E+002  -0.10822E+002  -0.60419E+001  -0.10309E+001   0.40925E-011   0.43460E-011
     209  -0.44319E+002  -0.10379E+002  -0.39493E+001  -0.10608E+001   0.62872E-001   0.29280E+000
     210  -0.45214E+002  -0.99360E+001  -0.18567E+001  -0.10906E+001   0.72711E-001   0.36386E+000
     211  -0.45214E+002  -0.99360E+001  -0.18567E+001   0.10906E+001   0.72711E-001  -0.36386E+000
     212  -0.44319E+002  -0.10379E+002  -0.39493E+001   0.10608E+001   0.62872E-001  -0.29280E+000
     213  -0.43425E+002  -0.10822E+002  -0.60419E+001   0.10309E+001   0.16776E-011   0.11738E-010
     214  -0.44319E+002  -0.10379E+002  -0.39493E+001   0.10608E+001  -0.62872E-001   0.29280E+000
     215  -0.45214E+002  -0.99360E+001  -0.18567E+001   0.10906E+001  -0.72711E-001   0.36386E+000
     216  -0.45140E+002  -0.81675E+001  -0.18246E+001   0.18200E+001   0.58040E-001  -0.31330E+000
     217  -0.44244E+002  -0.86334E+001  -0.38393E+001   0.17423E+001   0.32094E-001  -0.25319E+000
     218  -0.43348E+002  -0.90994E+001  -0.58539E+001   0.16646E+001  -0.40058E-012   0.11110E-010
     219  -0.44244E+002  -0.86334E+001  -0.38393E+001   0.17423E+001  -0.32094E-001   0.25319E+000
     220  -0.45140E+002  -0.81675E+001  -0.18246E+001   0.18200E+001  -0.58040E-001   0.31330E+000
     221  -0.48286E+002  -0.34011E+001  -0.26687E+001   0.11969E+001   0.33197E-001  -0.34632E+000
     222  -0.46875E+002  -0.29341E+001  -0.37879E+001   0.10754E+001   0.20801E-001  -0.26104E+000
     223  -0.45463E+002  -0.24670E+001  -0.49071E+001   0.95389E+000  -0.36575E-011   0.15864E-010
     224  -0.46875E+002  -0.29341E+001  -0.37879E+001   0.10754E+001  -0.20801E-001   0.26104E+000
     225  -0.48286E+002  -0.34011E+001  -0.26687E+001   0.11969E+001  -0.33197E-001   0.34632E+000
     226  -0.13670E+002  -0.15235E+001  -0.14294E+001  -0.49937E+000  -0.44870E-001  -0.30544E+000
     227  -0.13262E+002  -0.13475E+001  -0.16027E+001  -0.51061E+000  -0.56766E-001  -0.26329E+000
     228  -0.12854E+002  -0.11714E+001  -0.17759E+001  -0.52185E+000  -0.60205E-012  -0.44503E-012
     229  -0.13262E+002  -0.13475E+001  -0.16027E+001  -0.51061E+000   0.56766E-001   0.26329E+000
     230  -0.13670E+002  -0.15235E+001  -0.14294E+001  -0.49937E+000   0.44870E-001   0.30544E+000
     231  -0.13327E+002  -0.20297E+001  -0.13735E+001  -0.56471E+000  -0.60037E-001  -0.33007E+000
     232  -0.12932E+002  -0.19195E+001  -0.15916E+001  -0.55087E+000  -0.53924E-001  -0.27127E+000
     233  -0.12537E+002  -0.18094E+001  -0.18098E+001  -0.53703E+000  -0.10104E-012   0.80881E-013
     234  -0.12932E+002  -0.19195E+001  -0.15916E+001  -0.55087E+000   0.53924E-001   0.27127E+000
     235  -0.13327E+002  -0.20297E+001  -0.13735E+001  -0.56471E+000   0.60037E-001   0.33007E+000
     236  -0.13079E+002  -0.29647E+001  -0.13779E+001  -0.52343E+000  -0.46456E-001  -0.36183E+000
     237  -0.12689E+002  -0.29341E+001  -0.16559E+001  -0.49814E+000  -0.36354E-001  -0.28314E+000
     238  -0.12300E+002  -0.29035E+001  -0.19339E+001  -0.47286E+000   0.63276E-012   0.38622E-012
     239  -0.12689E+002  -0.29341E+001  -0.16559E+001  -0.49814E+000   0.36354E-001   0.28314E+000
     240  -0.13079E+002  -0.29647E+001  -0.13779E+001  -0.52343E+000   0.46456E-001   0.36183E+000
     241  -0.13286E+002  -0.35480E+001  -0.15086E+001  -0.29272E+000  -0.10515E-001  -0.37319E+000
     242  -0.12879E+002  -0.35243E+001  -0.17771E+001  -0.28505E+000  -0.14501E-001  -0.29514E+000
     243  -0.12472E+002  -0.35007E+001  -0.20456E+001  -0.27737E+000   0.50411E-012  -0.42517E-012
     244  -0.12879E+002  -0.35243E+001  -0.17771E+001  -0.28505E+000   0.14501E-001   0.29514E+000
     245  -0.13286E+002  -0.35480E+001  -0.15086E+001  -0.29272E+000   0.10515E-001   0.37319E+000
     246  -0.13397E+002  -0.37025E+001  -0.15789E+001   0.19566E-011   0.61870E-012  -0.37742E+000
     247  -0.12980E+002  -0.36721E+001  -0.18230E+001   0.13010E-011   0.33212E-012  -0.30324E+000
     248  -0.12563E+002  -0.36416E+001  -0.20671E+001   0.11045E-012   0.35842E-013  -0.16351E-011
     249  -0.12980E+002  -0.36721E+001  -0.18230E+001   0.18001E-012  -0.59553E-013   0.30324E+000
     250  -0.13397E+002  -0.37025E+001  -0.15789E+001   0.78453E-012  -0.14526E-012   0.37742E+000
     251  -0.13286E+002  -0.35480E+001  -0.15086E+001   0.29272E+000   0.10515E-001  -0.37319E+000
     252  -0.12879E+002  -0.35243E+001  -0.17771E+001   0.28505E+000   0.14501E-001  -0.29514E+000
     253  -0.12472E+002  -0.35007E+001  -0.20456E+001   0.27737E+000  -0.37296E-013  -0.18740E-011
     254  -0.12879E+002  -0.35243E+001  -0.17771E+001   0.28505E+000  -0.14501E-001   0.29514E+000
