    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
     254   0.42699E+001   0.20555E+002   0.76124E+001   0.82516E+000   0.46540E+000   0.46844E+001
     255   0.21641E+001   0.19846E+002   0.37735E+001   0.18458E-001   0.71413E+000   0.26605E+001
     256   0.17639E+001   0.14820E+002   0.26299E+001   0.79955E+000  -0.77996E+000  -0.30707E+001
     257   0.39332E+001   0.17059E+002   0.54676E+001   0.91540E+000  -0.29303E+000  -0.43878E+001
     258   0.61026E+001   0.19298E+002   0.83052E+001   0.10312E+001   0.97550E-010  -0.75898E-009
     259   0.39332E+001   0.17059E+002   0.54676E+001   0.91540E+000   0.29303E+000   0.43878E+001
     260   0.17639E+001   0.14820E+002   0.26299E+001   0.79955E+000   0.77996E+000   0.30707E+001
     261   0.73451E+001   0.73620E+001   0.38061E+001   0.31400E+001  -0.54058E-001  -0.50362E+001
     262   0.89507E+001   0.95355E+001   0.45217E+001   0.27421E+001  -0.18470E+000  -0.50879E+001
     263   0.10556E+002   0.11709E+002   0.52373E+001   0.23443E+001   0.74250E-010  -0.66924E-009
     264   0.89507E+001   0.95355E+001   0.45217E+001   0.27421E+001   0.18470E+000   0.50879E+001
     265   0.73451E+001   0.73620E+001   0.38061E+001   0.31400E+001   0.54058E-001   0.50362E+001
     266   0.10824E+002   0.42645E+001   0.48215E+001   0.40965E+001   0.40488E+000  -0.61364E+001
     267   0.11794E+002   0.52139E+001   0.43135E+001   0.37637E+001  -0.31593E+000  -0.56013E+001
     268   0.12763E+002   0.61633E+001   0.38055E+001   0.34309E+001  -0.54036E-010  -0.45029E-009
     269   0.11794E+002   0.52139E+001   0.43135E+001   0.37637E+001   0.31593E+000   0.56013E+001
     270   0.10824E+002   0.42645E+001   0.48215E+001   0.40965E+001  -0.40488E+000   0.61364E+001
     271   0.56141E+001   0.32923E+002   0.49986E+001  -0.50398E+001   0.33753E+000  -0.18892E+001
     272   0.25198E+001   0.32168E+002   0.93962E+001  -0.52640E+001   0.50333E-001  -0.35729E+001
     273  -0.57437E+000   0.31413E+002   0.13794E+002  -0.54882E+001   0.14605E-009  -0.33126E-009
     274   0.25198E+001   0.32168E+002   0.93962E+001  -0.52640E+001  -0.50333E-001   0.35729E+001
     275   0.56141E+001   0.32923E+002   0.49986E+001  -0.50398E+001  -0.33753E+000   0.18892E+001
     276   0.56141E+001   0.32923E+002   0.49986E+001   0.50398E+001  -0.33753E+000  -0.18892E+001
     277   0.25198E+001   0.32168E+002   0.93962E+001   0.52640E+001  -0.50333E-001  -0.35729E+001
     278  -0.57437E+000   0.31413E+002   0.13794E+002   0.54882E+001   0.19489E-010  -0.32496E-009
     279   0.25198E+001   0.32168E+002   0.93962E+001   0.52640E+001   0.50333E-001   0.35729E+001
     280   0.56141E+001   0.32923E+002   0.49986E+001   0.50398E+001   0.33753E+000   0.18892E+001
     281   0.31942E+002   0.11101E+002   0.63621E+001  -0.28096E+001  -0.14601E+001  -0.38047E+001
     282   0.28818E+002   0.10705E+002   0.76995E+001  -0.27775E+001  -0.23564E+000  -0.40343E+001
     283   0.25694E+002   0.10310E+002   0.90368E+001  -0.27454E+001  -0.15777E-009  -0.99601E-010
     284   0.28818E+002   0.10705E+002   0.76995E+001  -0.27775E+001   0.23564E+000   0.40343E+001
     285   0.31942E+002   0.11101E+002   0.63621E+001  -0.28096E+001   0.14601E+001   0.38047E+001
     286   0.21448E+002   0.16768E+002   0.50282E+001  -0.26492E+001  -0.27375E+000  -0.33276E+001
     287   0.19394E+002   0.18200E+002   0.73514E+001  -0.24032E+001   0.36124E-001  -0.38310E+001
     288   0.17341E+002   0.19633E+002   0.96746E+001  -0.21572E+001  -0.12831E-009  -0.17136E-009
     289   0.19394E+002   0.18200E+002   0.73514E+001  -0.24032E+001  -0.36124E-001   0.38310E+001
     290   0.21448E+002   0.16768E+002   0.50282E+001  -0.26492E+001   0.27375E+000   0.33276E+001
     291   0.80887E+001   0.26829E+002   0.36415E+001  -0.36561E+001   0.79862E+000  -0.23341E+001
     292   0.66035E+001   0.28680E+002   0.76082E+001  -0.34106E+001   0.17711E+000  -0.35339E+001
     293   0.51183E+001   0.30532E+002   0.11575E+002  -0.31651E+001   0.14570E-011  -0.30598E-009
     294   0.66035E+001   0.28680E+002   0.76082E+001  -0.34106E+001  -0.17711E+000   0.35339E+001
     295   0.80887E+001   0.26829E+002   0.36415E+001  -0.36561E+001  -0.79862E+000   0.23341E+001
     296   0.60040E+001   0.34624E+002   0.64085E+001   0.89967E-010   0.92419E-010  -0.19609E+001
     297   0.18030E+001   0.32670E+002   0.10579E+002   0.10705E-009   0.77297E-010  -0.37057E+001
     298  -0.23979E+001   0.30717E+002   0.14750E+002   0.19967E-009   0.15697E-009  -0.31054E-009
     299   0.18030E+001   0.32670E+002   0.10579E+002   0.52712E-009   0.81551E-010   0.37057E+001
     300   0.60040E+001   0.34624E+002   0.64085E+001   0.77903E-009  -0.88669E-010   0.19609E+001
     301   0.80887E+001   0.26829E+002   0.36415E+001   0.36561E+001  -0.79862E+000  -0.23341E+001
     302   0.66035E+001   0.28680E+002   0.76082E+001   0.34106E+001  -0.17711E+000  -0.35339E+001
     303   0.51183E+001   0.30532E+002   0.11575E+002   0.31651E+001  -0.65483E-010  -0.46864E-009
     304   0.66035E+001   0.28680E+002   0.76082E+001   0.34106E+001   0.17711E+000   0.35339E+001
     305   0.80887E+001   0.26829E+002   0.36415E+001   0.36561E+001   0.79862E+000   0.23341E+001
     306   0.21448E+002   0.16768E+002   0.50282E+001   0.26492E+001   0.27375E+000  -0.33276E+001
     307   0.19394E+002   0.18200E+002   0.73514E+001   0.24032E+001  -0.36124E-001  -0.38310E+001
     308   0.17341E+002   0.19633E+002   0.96746E+001   0.21572E+001  -0.92272E-010  -0.46698E-009
     309   0.19394E+002   0.18200E+002   0.73514E+001   0.24032E+001   0.36124E-001   0.38310E+001
     310   0.21448E+002   0.16768E+002   0.50282E+001   0.26492E+001  -0.27375E+000   0.33276E+001
     311   0.31942E+002   0.11101E+002   0.63621E+001   0.28096E+001   0.14601E+001  -0.38047E+001
     312   0.28818E+002   0.10705E+002   0.76995E+001   0.27775E+001   0.23564E+000  -0.40343E+001
     313   0.25694E+002   0.10310E+002   0.90368E+001   0.27454E+001  -0.13820E-009  -0.31920E-009
     314   0.28818E+002   0.10705E+002   0.76995E+001   0.27775E+001  -0.23564E+000   0.40343E+001
     315   0.31942E+002   0.11101E+002   0.63621E+001   0.28096E+001  -0.14601E+001   0.38047E+001
     316   0.82899E+001   0.42780E+001   0.16924E+001  -0.17012E+001  -0.70325E-001   0.97697E+000
     317   0.76933E+001   0.38730E+001   0.17721E+001  -0.15547E+001   0.54809E+000   0.56557E+000
     318   0.70967E+001   0.34680E+001   0.18518E+001  -0.14083E+001   0.70123E-010  -0.73130E-011
     319   0.76933E+001   0.38730E+001   0.17721E+001  -0.15547E+001  -0.54809E+000  -0.56557E+000
     320   0.82899E+001   0.42780E+001   0.16924E+001  -0.17012E+001   0.70325E-001  -0.97697E+000
     321   0.81395E+001   0.82149E+001   0.13460E+001  -0.54431E+001   0.10554E-001   0.31502E+000
     322   0.81177E+001   0.90339E+001   0.20458E+001  -0.49144E+001   0.46335E+000   0.80977E-001
     323   0.80960E+001   0.98529E+001   0.27456E+001  -0.43856E+001   0.67390E-010  -0.11174E-009
     324   0.81177E+001   0.90339E+001   0.20458E+001  -0.49144E+001  -0.46335E+000  -0.80977E-001
     325   0.81395E+001   0.82149E+001   0.13460E+001  -0.54431E+001  -0.10554E-001  -0.31502E+000
     326   0.79877E+001   0.13313E+002   0.50664E+000  -0.10309E+002  -0.17795E+000  -0.23241E+000
     327   0.84715E+001   0.15135E+002   0.23533E+001  -0.92731E+001   0.22796E-001  -0.25814E+000
     328   0.89552E+001   0.16956E+002   0.41999E+001  -0.82372E+001   0.50680E-010  -0.21007E-009
     329   0.84715E+001   0.15135E+002   0.23533E+001  -0.92731E+001  -0.22796E-001   0.25814E+000
     330   0.79877E+001   0.13313E+002   0.50664E+000  -0.10309E+002   0.17795E+000   0.23241E+000
     331   0.71848E+001   0.18636E+002   0.12439E+001  -0.82878E+001  -0.51443E+000   0.73699E-001
     332   0.70489E+001   0.19181E+002   0.36784E+001  -0.74565E+001  -0.33670E+000   0.92448E-001
     333   0.69130E+001   0.19726E+002   0.61129E+001  -0.66252E+001  -0.73886E-011  -0.14280E-009
     334   0.70489E+001   0.19181E+002   0.36784E+001  -0.74565E+001   0.33670E+000  -0.92448E-001
     335   0.71848E+001   0.18636E+002   0.12439E+001  -0.82878E+001   0.51443E+000  -0.73699E-001
     336   0.63833E+001   0.22797E+002   0.24741E+001   0.75352E-009   0.49323E-010   0.26530E+000
     337   0.56971E+001   0.22287E+002   0.49697E+001   0.85006E-009   0.85075E-010   0.29757E+000
     338   0.50109E+001   0.21777E+002   0.74654E+001   0.86282E-009   0.12543E-010  -0.12940E-009
     339   0.56971E+001   0.22287E+002   0.49697E+001   0.77826E-009   0.79896E-010  -0.29757E+000
     340   0.63833E+001   0.22797E+002   0.24741E+001   0.77746E-009   0.25553E-009  -0.26530E+000
     341   0.71848E+001   0.18636E+002   0.12439E+001   0.82878E+001   0.51443E+000   0.73699E-001
     342   0.70489E+001   0.19181E+002   0.36784E+001   0.74565E+001   0.33670E+000   0.92448E-001
     343   0.69130E+001   0.19726E+002   0.61129E+001   0.66252E+001  -0.17000E-010  -0.16594E-009
     344   0.70489E+001   0.19181E+002   0.36784E+001   0.74565E+001  -0.33670E+000  -0.92448E-001
     345   0.71848E+001   0.18636E+002   0.12439E+001   0.82878E+001  -0.51443E+000  -0.73699E-001
     346   0.79877E+001   0.13313E+002   0.50664E+000   0.10309E+002   0.17795E+000  -0.23241E+000
     347   0.84715E+001   0.15135E+002   0.23533E+001   0.92731E+001  -0.22796E-001  -0.25814E+000
     348   0.89552E+001   0.16956E+002   0.41999E+001   0.82372E+001  -0.69104E-010  -0.15333E-009
     349   0.84715E+001   0.15135E+002   0.23533E+001   0.92731E+001   0.22796E-001   0.25814E+000
     350   0.79877E+001   0.13313E+002   0.50664E+000   0.10309E+002  -0.17795E+000   0.23241E+000
     351   0.81395E+001   0.82149E+001   0.13460E+001   0.54431E+001  -0.10554E-001   0.31502E+000
     352   0.81177E+001   0.90339E+001   0.20458E+001   0.49144E+001  -0.46335E+000   0.80977E-001
     353   0.80960E+001   0.98529E+001   0.27456E+001   0.43856E+001  -0.11697E-010  -0.23855E-010
     354   0.81177E+001   0.90339E+001   0.20458E+001   0.49144E+001   0.46335E+000  -0.80977E-001
     355   0.81395E+001   0.82149E+001   0.13460E+001   0.54431E+001   0.10554E-001  -0.31502E+000
     356   0.82899E+001   0.42780E+001   0.16924E+001   0.17012E+001   0.70325E-001   0.97697E+000
     357   0.76933E+001   0.38730E+001   0.17721E+001   0.15547E+001  -0.54809E+000   0.56557E+000
     358   0.70967E+001   0.34680E+001   0.18518E+001   0.14083E+001   0.42468E-011   0.10422E-009
     359   0.76933E+001   0.38730E+001   0.17721E+001   0.15547E+001   0.54809E+000  -0.56557E+000
     360   0.82899E+001   0.42780E+001   0.16924E+001   0.17012E+001  -0.70325E-001  -0.97697E+000
     361  -0.10783E+002  -0.37272E+001   0.71959E-001  -0.44475E+001   0.10993E+001  -0.82769E-001
     362  -0.90307E+001  -0.19879E+001   0.90798E+000  -0.38187E+001   0.71651E+000   0.20114E+000
     363  -0.72784E+001  -0.24865E+000   0.17440E+001  -0.31900E+001  -0.11660E-009   0.10579E-009
     364  -0.90307E+001  -0.19879E+001   0.90798E+000  -0.38187E+001  -0.71651E+000  -0.20114E+000
     365  -0.10783E+002  -0.37272E+001   0.71959E-001  -0.44475E+001  -0.10993E+001   0.82769E-001
     366  -0.17406E+001  -0.42518E+001   0.80679E-001  -0.67116E+001   0.27005E+000  -0.40073E+000
     367  -0.63454E+000  -0.31803E+001  -0.40389E+000  -0.59266E+001   0.18464E+000  -0.12022E+000
     368   0.47156E+000  -0.21089E+001  -0.88845E+000  -0.51415E+001   0.62025E-010  -0.33433E-010
     369  -0.63454E+000  -0.31803E+001  -0.40389E+000  -0.59266E+001  -0.18464E+000   0.12022E+000
     370  -0.17406E+001  -0.42518E+001   0.80679E-001  -0.67116E+001  -0.27005E+000   0.40073E+000
     371   0.10537E+002  -0.42385E+001  -0.32633E+000  -0.83978E+001  -0.51191E+000  -0.68799E+000
     372   0.11439E+002  -0.31827E+001  -0.21494E+001  -0.74077E+001  -0.40051E+000  -0.42405E+000
     373   0.12341E+002  -0.21268E+001  -0.39725E+001  -0.64175E+001   0.11166E-009  -0.88893E-010
     374   0.11439E+002  -0.31827E+001  -0.21494E+001  -0.74077E+001   0.40051E+000   0.42405E+000
     375   0.10537E+002  -0.42385E+001  -0.32633E+000  -0.83978E+001   0.51191E+000   0.68799E+000
     376   0.17387E+002   0.41131E+001   0.79919E+000   0.93479E-009   0.28107E-009  -0.56809E+000
     377   0.19251E+002   0.52037E+001  -0.73885E+000   0.75559E-009   0.15177E-009  -0.31359E+000
     378   0.21114E+002   0.62944E+001  -0.22769E+001   0.33474E-009   0.16394E-010  -0.27427E-009
     379   0.19251E+002   0.52037E+001  -0.73885E+000   0.92323E-010   0.85586E-011   0.31359E+000
     380   0.17387E+002   0.41131E+001   0.79919E+000   0.91562E-010   0.67989E-011   0.56809E+000
     381   0.10537E+002  -0.42385E+001  -0.32633E+000   0.83978E+001   0.51191E+000  -0.68799E+000
     382   0.11439E+002  -0.31827E+001  -0.21494E+001   0.74077E+001   0.40051E+000  -0.42405E+000
     383   0.12341E+002  -0.21268E+001  -0.39725E+001   0.64175E+001   0.93962E-010   0.46213E-010
     384   0.11439E+002  -0.31827E+001  -0.21494E+001   0.74077E+001  -0.40051E+000   0.42405E+000
     385   0.10537E+002  -0.42385E+001  -0.32633E+000   0.83978E+001  -0.51191E+000   0.68799E+000
     386  -0.17406E+001  -0.42518E+001   0.80679E-001   0.67116E+001  -0.27005E+000  -0.40073E+000
     387  -0.63454E+000  -0.31803E+001  -0.40389E+000   0.59266E+001  -0.18464E+000  -0.12022E+000
     388   0.47156E+000  -0.21089E+001  -0.88845E+000   0.51415E+001   0.12319E-009   0.17570E-009
     389  -0.63454E+000  -0.31803E+001  -0.40389E+000   0.59266E+001   0.18464E+000   0.12022E+000
     390  -0.17406E+001  -0.42518E+001   0.80679E-001   0.67116E+001   0.27005E+000   0.40073E+000
     391  -0.10783E+002  -0.37272E+001   0.71959E-001   0.44475E+001  -0.10993E+001  -0.82769E-001
     392  -0.90307E+001  -0.19879E+001   0.90798E+000   0.38187E+001  -0.71651E+000   0.20114E+000
     393  -0.72784E+001  -0.24865E+000   0.17440E+001   0.31900E+001   0.19582E-009   0.15019E-009
     394  -0.90307E+001  -0.19879E+001   0.90798E+000   0.38187E+001   0.71651E+000  -0.20114E+000
     395  -0.10783E+002  -0.37272E+001   0.71959E-001   0.44475E+001   0.10993E+001   0.82769E-001
     396   0.15579E+002   0.20621E+000   0.28560E-001  -0.46103E+001  -0.41403E+000  -0.61269E+000
     397   0.17183E+002   0.16056E+001  -0.16609E+001  -0.38291E+001  -0.39577E+000  -0.36005E+000
     398   0.18787E+002   0.30049E+001  -0.33504E+001  -0.30478E+001  -0.20439E-010  -0.57813E-010
     399   0.17183E+002   0.16056E+001  -0.16609E+001  -0.38291E+001   0.39577E+000   0.36005E+000
     400   0.15579E+002   0.20621E+000   0.28560E-001  -0.46103E+001   0.41403E+000   0.61269E+000
     401   0.15579E+002   0.20621E+000   0.28560E-001   0.46103E+001   0.41403E+000  -0.61269E+000
     402   0.17183E+002   0.16056E+001  -0.16609E+001   0.38291E+001   0.39577E+000  -0.36005E+000
     403   0.18787E+002   0.30049E+001  -0.33504E+001   0.30478E+001   0.96845E-010  -0.27341E-009
     404   0.17183E+002   0.16056E+001  -0.16609E+001   0.38291E+001  -0.39577E+000   0.36005E+000
     405   0.15579E+002   0.20621E+000   0.28560E-001   0.46103E+001  -0.41403E+000   0.61269E+000
     406  -0.32957E+001  -0.13449E+001  -0.18441E+001  -0.26450E+001  -0.15709E+000  -0.16355E+001
     407  -0.37928E+001   0.11347E+001   0.55250E+000  -0.26013E+001  -0.20187E+000  -0.19241E+001
     408  -0.42900E+001   0.36143E+001   0.29491E+001  -0.25576E+001  -0.86813E-010   0.11463E-009
     409  -0.37928E+001   0.11347E+001   0.55250E+000  -0.26013E+001   0.20187E+000   0.19241E+001
     410  -0.32957E+001  -0.13449E+001  -0.18441E+001  -0.26450E+001   0.15709E+000   0.16355E+001
     411   0.63623E+001  -0.61286E+000  -0.16603E+001  -0.29618E+001  -0.38646E+000  -0.15612E+001
     412   0.53894E+001   0.10214E+001  -0.77510E+000  -0.31386E+001  -0.38457E+000  -0.17943E+001
     413   0.44165E+001   0.26557E+001   0.11007E+000  -0.33154E+001  -0.34101E-010   0.52280E-010
     414   0.53894E+001   0.10214E+001  -0.77510E+000  -0.31386E+001   0.38457E+000   0.17943E+001
     415   0.63623E+001  -0.61286E+000  -0.16603E+001  -0.29618E+001   0.38646E+000   0.15612E+001
     416   0.20144E+002   0.13654E+001  -0.13093E+001  -0.11577E+001  -0.66486E+000  -0.16386E+001
     417   0.19139E+002   0.22090E+001  -0.26371E+001  -0.15613E+001  -0.60252E+000  -0.16992E+001
     418   0.18135E+002   0.30527E+001  -0.39648E+001  -0.19649E+001   0.56473E-010  -0.15024E-009
     419   0.19139E+002   0.22090E+001  -0.26371E+001  -0.15613E+001   0.60252E+000   0.16992E+001
     420   0.20144E+002   0.13654E+001  -0.13093E+001  -0.11577E+001   0.66486E+000   0.16386E+001
     421   0.24527E+002   0.41574E+001  -0.13466E+001   0.14874E+001  -0.38382E+000  -0.17107E+001
     422   0.24381E+002   0.52240E+001  -0.35947E+001   0.12575E+001  -0.38707E+000  -0.17186E+001
     423   0.24235E+002   0.62907E+001  -0.58428E+001   0.10276E+001   0.94423E-010  -0.37195E-009
     424   0.24381E+002   0.52240E+001  -0.35947E+001   0.12575E+001   0.38707E+000   0.17186E+001
     425   0.24527E+002   0.41574E+001  -0.13466E+001   0.14874E+001   0.38382E+000   0.17107E+001
     426   0.24787E+002   0.57032E+001  -0.15509E+001   0.37060E-009   0.22341E-009  -0.16312E+001
     427   0.25055E+002   0.69381E+001  -0.40179E+001   0.20309E-009   0.20227E-009  -0.17032E+001
     428   0.25324E+002   0.81731E+001  -0.64849E+001  -0.81626E-010   0.13869E-009  -0.55546E-009
     429   0.25055E+002   0.69381E+001  -0.40179E+001  -0.29278E-009  -0.35700E-010   0.17032E+001
     430   0.24787E+002   0.57032E+001  -0.15509E+001  -0.38674E-009  -0.16765E-009   0.16312E+001
     431   0.24527E+002   0.41574E+001  -0.13466E+001  -0.14874E+001   0.38382E+000  -0.17107E+001
     432   0.24381E+002   0.52240E+001  -0.35947E+001  -0.12575E+001   0.38707E+000  -0.17186E+001
     433   0.24235E+002   0.62907E+001  -0.58428E+001  -0.10276E+001   0.18661E-009  -0.47996E-009
     434   0.24381E+002   0.52240E+001  -0.35947E+001  -0.12575E+001  -0.38707E+000   0.17186E+001
     435   0.24527E+002   0.41574E+001  -0.13466E+001  -0.14874E+001  -0.38382E+000   0.17107E+001
     436   0.20144E+002   0.13654E+001  -0.13093E+001   0.11577E+001   0.66486E+000  -0.16386E+001
     437   0.19139E+002   0.22090E+001  -0.26371E+001   0.15613E+001   0.60252E+000  -0.16992E+001
     438   0.18135E+002   0.30527E+001  -0.39648E+001   0.19649E+001   0.11574E-009  -0.44292E-010
     439   0.19139E+002   0.22090E+001  -0.26371E+001   0.15613E+001  -0.60252E+000   0.16992E+001
     440   0.20144E+002   0.13654E+001  -0.13093E+001   0.11577E+001  -0.66486E+000   0.16386E+001
     441   0.63623E+001  -0.61286E+000  -0.16603E+001   0.29618E+001   0.38646E+000  -0.15612E+001
     442   0.53894E+001   0.10214E+001  -0.77510E+000   0.31386E+001   0.38457E+000  -0.17943E+001
     443   0.44165E+001   0.26557E+001   0.11007E+000   0.33154E+001   0.79696E-010   0.10164E-009
     444   0.53894E+001   0.10214E+001  -0.77510E+000   0.31386E+001  -0.38457E+000   0.17943E+001
     445   0.63623E+001  -0.61286E+000  -0.16603E+001   0.29618E+001  -0.38646E+000   0.15612E+001
     446  -0.32957E+001  -0.13449E+001  -0.18441E+001   0.26450E+001   0.15709E+000  -0.16355E+001
     447  -0.37928E+001   0.11347E+001   0.55250E+000   0.26013E+001   0.20187E+000  -0.19241E+001
     448  -0.42900E+001   0.36143E+001   0.29491E+001   0.25576E+001   0.11827E-009  -0.10653E-010
     449  -0.37928E+001   0.11347E+001   0.55250E+000   0.26013E+001  -0.20187E+000   0.19241E+001
     450  -0.32957E+001  -0.13449E+001  -0.18441E+001   0.26450E+001  -0.15709E+000   0.16355E+001
     451   0.31032E+001   0.38850E+001  -0.33725E+001  -0.11788E+000  -0.70954E+000  -0.14353E+001
     452   0.67663E+000   0.54169E+001  -0.16088E+001  -0.63565E+000  -0.42489E+000  -0.24556E+001
     453  -0.17500E+001   0.69488E+001   0.15494E+000  -0.11534E+001   0.14144E-009   0.61093E-010
     454   0.67663E+000   0.54169E+001  -0.16088E+001  -0.63565E+000   0.42489E+000   0.24556E+001
     455   0.31032E+001   0.38850E+001  -0.33725E+001  -0.11788E+000   0.70954E+000   0.14353E+001
     456   0.11260E+002   0.73181E+001  -0.32475E+001  -0.61057E+000  -0.59956E+000  -0.13970E+001
     457   0.88833E+001   0.88496E+001  -0.20159E+001  -0.16119E+001  -0.43798E+000  -0.21331E+001
     458   0.65069E+001   0.10381E+002  -0.78431E+000  -0.26132E+001  -0.42422E-011   0.79078E-010
     459   0.88833E+001   0.88496E+001  -0.20159E+001  -0.16119E+001   0.43798E+000   0.21331E+001
     460   0.11260E+002   0.73181E+001  -0.32475E+001  -0.61057E+000   0.59956E+000   0.13970E+001
     461   0.23505E+002   0.12408E+002  -0.21214E+001   0.30908E+000  -0.76273E+000  -0.51443E-001
     462   0.22552E+002   0.13306E+002  -0.18792E+001  -0.89416E+000  -0.47460E+000  -0.22460E+000
     463   0.21598E+002   0.14205E+002  -0.16371E+001  -0.20974E+001   0.17064E-010   0.11274E-009
     464   0.22552E+002   0.13306E+002  -0.18792E+001  -0.89416E+000   0.47460E+000   0.22460E+000
     465   0.23505E+002   0.12408E+002  -0.21214E+001   0.30908E+000   0.76273E+000   0.51443E-001
     466   0.22754E+002   0.13934E+002  -0.19592E+001   0.12502E+001  -0.46580E+000   0.30067E+000
     467   0.22103E+002   0.14268E+002  -0.26646E+001   0.55734E+000  -0.21475E+000   0.35752E+000
     468   0.21453E+002   0.14602E+002  -0.33701E+001  -0.13553E+000   0.92938E-010  -0.47031E-010
     469   0.22103E+002   0.14268E+002  -0.26646E+001   0.55734E+000   0.21475E+000  -0.35752E+000
     470   0.22754E+002   0.13934E+002  -0.19592E+001   0.12502E+001   0.46580E+000  -0.30067E+000
     471   0.19959E+002   0.14632E+002  -0.22976E+001   0.20223E-010  -0.17639E-009  -0.88293E-003
     472   0.18924E+002   0.14717E+002  -0.37220E+001  -0.11973E-009   0.66641E-010   0.14663E+000
     473   0.17890E+002   0.14803E+002  -0.51463E+001  -0.33068E-009   0.10582E-009  -0.29289E-009
     474   0.18924E+002   0.14717E+002  -0.37220E+001  -0.38450E-009  -0.19262E-010  -0.14663E+000
     475   0.19959E+002   0.14632E+002  -0.22976E+001  -0.36733E-009   0.59517E-010   0.88293E-003
     476   0.22754E+002   0.13934E+002  -0.19592E+001  -0.12502E+001   0.46580E+000   0.30067E+000
     477   0.22103E+002   0.14268E+002  -0.26646E+001  -0.55734E+000   0.21475E+000   0.35752E+000
     478   0.21453E+002   0.14602E+002  -0.33701E+001   0.13553E+000   0.86298E-010  -0.29734E-009
     479   0.22103E+002   0.14268E+002  -0.26646E+001  -0.55734E+000  -0.21475E+000  -0.35752E+000
     480   0.22754E+002   0.13934E+002  -0.19592E+001  -0.12502E+001  -0.46580E+000  -0.30067E+000
     481   0.23505E+002   0.12408E+002  -0.21214E+001  -0.30908E+000   0.76273E+000  -0.51443E-001
     482   0.22552E+002   0.13306E+002  -0.18792E+001   0.89416E+000   0.47460E+000  -0.22460E+000
     483   0.21598E+002   0.14205E+002  -0.16371E+001   0.20974E+001   0.43034E-010  -0.12108E-009
     484   0.22552E+002   0.13306E+002  -0.18792E+001   0.89416E+000  -0.47460E+000   0.22460E+000
     485   0.23505E+002   0.12408E+002  -0.21214E+001  -0.30908E+000  -0.76273E+000   0.51443E-001
     486   0.11260E+002   0.73181E+001  -0.32475E+001   0.61057E+000   0.59956E+000  -0.13970E+001
     487   0.88833E+001   0.88496E+001  -0.20159E+001   0.16119E+001   0.43798E+000  -0.21331E+001
     488   0.65069E+001   0.10381E+002  -0.78431E+000   0.26132E+001  -0.35491E-010   0.36345E-010
     489   0.88833E+001   0.88496E+001  -0.20159E+001   0.16119E+001  -0.43798E+000   0.21331E+001
     490   0.11260E+002   0.73181E+001  -0.32475E+001   0.61057E+000  -0.59956E+000   0.13970E+001
     491   0.31032E+001   0.38850E+001  -0.33725E+001   0.11788E+000   0.70954E+000  -0.14353E+001
     492   0.67663E+000   0.54169E+001  -0.16088E+001   0.63565E+000   0.42489E+000  -0.24556E+001
     493  -0.17500E+001   0.69488E+001   0.15494E+000   0.11534E+001  -0.10752E-009  -0.11165E-010
     494   0.67663E+000   0.54169E+001  -0.16088E+001   0.63565E+000  -0.42489E+000   0.24556E+001
     495   0.31032E+001   0.38850E+001  -0.33725E+001   0.11788E+000  -0.70954E+000   0.14353E+001
     496   0.89380E+001   0.58516E+001  -0.16385E+001   0.23316E+000  -0.10401E+000   0.15437E+001
     497   0.91191E+001   0.59318E+001  -0.19856E+001   0.11820E+000   0.63648E-001   0.15616E+001
     498   0.93003E+001   0.60119E+001  -0.23327E+001   0.32290E-002   0.65843E-010   0.58849E-009
     499   0.91191E+001   0.59318E+001  -0.19856E+001   0.11820E+000  -0.63648E-001  -0.15616E+001
     500   0.89380E+001   0.58516E+001  -0.16385E+001   0.23316E+000   0.10401E+000  -0.15437E+001
     501   0.97578E+001   0.72956E+001  -0.71678E+000   0.32602E-010  -0.10515E-009   0.12604E+001
     502   0.93757E+001   0.68507E+001  -0.16320E+001  -0.10860E-009   0.29910E-010   0.13986E+001
     503   0.89936E+001   0.64058E+001  -0.25472E+001  -0.45774E-009   0.59435E-010   0.10432E-009
     504   0.93757E+001   0.68507E+001  -0.16320E+001  -0.55864E-009  -0.14259E-010  -0.13986E+001
     505   0.97578E+001   0.72956E+001  -0.71678E+000  -0.45161E-009   0.17585E-010  -0.12604E+001
     506   0.89380E+001   0.58516E+001  -0.16385E+001  -0.23316E+000   0.10401E+000   0.15437E+001
     507   0.91191E+001   0.59318E+001  -0.19856E+001  -0.11820E+000  -0.63648E-001   0.15616E+001
     508   0.93003E+001   0.60119E+001  -0.23327E+001  -0.32290E-002  -0.90372E-011  -0.69594E-011
     509   0.91191E+001   0.59318E+001  -0.19856E+001  -0.11820E+000   0.63648E-001  -0.15616E+001
     510   0.89380E+001   0.58516E+001  -0.16385E+001  -0.23316E+000  -0.10401E+000  -0.15437E+001
     511   0.81182E+001   0.44077E+001  -0.25602E+001   0.10685E+000  -0.28596E+000   0.18270E+001
     512   0.88626E+001   0.50129E+001  -0.23392E+001  -0.90509E-001  -0.45490E-001   0.17245E+001
     513   0.96070E+001   0.56180E+001  -0.21182E+001  -0.28787E+000  -0.26673E-011   0.86755E-009
     514   0.88626E+001   0.50129E+001  -0.23392E+001  -0.90509E-001   0.45490E-001  -0.17245E+001
     515   0.81182E+001   0.44077E+001  -0.25602E+001   0.10685E+000   0.28596E+000  -0.18270E+001
