    NODE   SXX         SYY         SZZ         SXY         SYZ         SZX  
      33  -0.76156E+002   0.30579E+002   0.63023E+002   0.29396E+001  -0.90489E-012   0.56970E-010
      34  -0.84505E+002   0.22445E+002   0.43347E+002   0.33053E+001  -0.12471E+001  -0.26170E+001
      35  -0.92854E+002   0.14310E+002   0.23671E+002   0.36709E+001  -0.89967E+000  -0.52140E+001
      36  -0.99521E+002   0.95827E+001   0.20027E+002   0.33455E+000  -0.18886E+001   0.46643E+001
      37  -0.94131E+002   0.14103E+002   0.34975E+002  -0.18021E+000  -0.91108E+000   0.23418E+001
      38  -0.88741E+002   0.18624E+002   0.49923E+002  -0.69497E+000   0.51287E-011   0.20913E-011
      39  -0.94131E+002   0.14103E+002   0.34975E+002  -0.18021E+000   0.91108E+000  -0.23418E+001
      40  -0.99521E+002   0.95827E+001   0.20027E+002   0.33455E+000   0.18886E+001  -0.46643E+001
      41  -0.10206E+003   0.63417E+001   0.19337E+002  -0.30236E+001  -0.37828E+001   0.42262E+001
      42  -0.98925E+002   0.74197E+001   0.31054E+002  -0.36311E+001  -0.26354E+001   0.20834E+001
      43  -0.95786E+002   0.84977E+001   0.42770E+002  -0.42385E+001   0.97861E-011  -0.32784E-010
      44  -0.98925E+002   0.74197E+001   0.31054E+002  -0.36311E+001   0.26354E+001  -0.20834E+001
      45  -0.10206E+003   0.63417E+001   0.19337E+002  -0.30236E+001   0.37828E+001  -0.42262E+001
      46  -0.10789E+003   0.93451E+000   0.10802E+002   0.85714E+000   0.26385E+001   0.27941E+001
      47  -0.10584E+003   0.85171E+000   0.15399E+002   0.14580E+001   0.18764E+001   0.12103E+001
      48  -0.10380E+003   0.76891E+000   0.19996E+002   0.20588E+001  -0.16236E-011  -0.39705E-011
      49  -0.10584E+003   0.85171E+000   0.15399E+002   0.14580E+001  -0.18764E+001  -0.12103E+001
      50  -0.10789E+003   0.93451E+000   0.10802E+002   0.85714E+000  -0.26385E+001  -0.27941E+001
      51  -0.10317E+003  -0.13583E+001   0.12024E+002  -0.52752E+001  -0.60360E+000   0.34964E+001
      52  -0.98153E+002   0.26262E+001   0.21230E+002  -0.49329E+001  -0.84102E+000   0.14981E+001
      53  -0.93132E+002   0.66107E+001   0.30435E+002  -0.45906E+001  -0.44766E-011   0.11864E-010
      54  -0.98153E+002   0.26262E+001   0.21230E+002  -0.49329E+001   0.84102E+000  -0.14981E+001
      55  -0.10317E+003  -0.13583E+001   0.12024E+002  -0.52752E+001   0.60360E+000  -0.34964E+001
      56  -0.10317E+003  -0.13583E+001   0.12024E+002   0.52752E+001   0.60360E+000   0.34964E+001
      57  -0.98153E+002   0.26262E+001   0.21230E+002   0.49329E+001   0.84102E+000   0.14981E+001
      58  -0.93132E+002   0.66107E+001   0.30435E+002   0.45906E+001  -0.18262E-011   0.30876E-010
      59  -0.98153E+002   0.26262E+001   0.21230E+002   0.49329E+001  -0.84102E+000  -0.14981E+001
      60  -0.10317E+003  -0.13583E+001   0.12024E+002   0.52752E+001  -0.60360E+000  -0.34964E+001
      61  -0.10789E+003   0.93451E+000   0.10802E+002  -0.85714E+000  -0.26385E+001   0.27941E+001
      62  -0.10584E+003   0.85171E+000   0.15399E+002  -0.14580E+001  -0.18764E+001   0.12103E+001
      63  -0.10380E+003   0.76891E+000   0.19996E+002  -0.20588E+001   0.79077E-011  -0.20631E-010
      64  -0.10584E+003   0.85171E+000   0.15399E+002  -0.14580E+001   0.18764E+001  -0.12103E+001
      65  -0.10789E+003   0.93451E+000   0.10802E+002  -0.85714E+000   0.26385E+001  -0.27941E+001
      66  -0.10672E+003  -0.46510E+000   0.10399E+002  -0.23146E+001   0.13515E+001   0.31407E+001
      67  -0.10339E+003   0.14422E+001   0.16841E+002  -0.18167E+001   0.70440E+000   0.13901E+001
      68  -0.10007E+003   0.33495E+001   0.23283E+002  -0.13188E+001  -0.42433E-011  -0.80714E-011
      69  -0.10339E+003   0.14422E+001   0.16841E+002  -0.18167E+001  -0.70440E+000  -0.13901E+001
      70  -0.10672E+003  -0.46510E+000   0.10399E+002  -0.23146E+001  -0.13515E+001  -0.31407E+001
      71  -0.10001E+003  -0.27289E+001   0.15399E+002  -0.33135E+001  -0.89343E+000   0.33804E+001
      72  -0.94519E+002   0.12962E+001   0.25619E+002  -0.31231E+001  -0.82696E+000   0.13205E+001
      73  -0.89024E+002   0.53213E+001   0.35840E+002  -0.29328E+001   0.54710E-011   0.69202E-010
      74  -0.94519E+002   0.12962E+001   0.25619E+002  -0.31231E+001   0.82696E+000  -0.13205E+001
      75  -0.10001E+003  -0.27289E+001   0.15399E+002  -0.33135E+001   0.89343E+000  -0.33804E+001
      76  -0.99237E+002  -0.46060E+001   0.16745E+002   0.18567E-011   0.47567E-011   0.32552E+001
      77  -0.93677E+002  -0.62734E+000   0.27062E+002   0.13592E-010   0.77395E-011   0.12147E+001
      78  -0.88117E+002   0.33513E+001   0.37378E+002   0.62320E-011   0.11359E-010   0.84895E-010
      79  -0.93677E+002  -0.62734E+000   0.27062E+002  -0.42395E-010   0.95941E-011  -0.12147E+001
      80  -0.99237E+002  -0.46060E+001   0.16745E+002  -0.71926E-010   0.71932E-011  -0.32552E+001
      81  -0.10001E+003  -0.27289E+001   0.15399E+002   0.33135E+001   0.89343E+000   0.33804E+001
      82  -0.94519E+002   0.12962E+001   0.25619E+002   0.31231E+001   0.82696E+000   0.13205E+001
      83  -0.89024E+002   0.53213E+001   0.35840E+002   0.29328E+001   0.29053E-011   0.54872E-010
      84  -0.94519E+002   0.12962E+001   0.25619E+002   0.31231E+001  -0.82696E+000  -0.13205E+001
      85  -0.10001E+003  -0.27289E+001   0.15399E+002   0.33135E+001  -0.89343E+000  -0.33804E+001
      86  -0.10672E+003  -0.46510E+000   0.10399E+002   0.23146E+001  -0.13515E+001   0.31407E+001
      87  -0.10339E+003   0.14422E+001   0.16841E+002   0.18167E+001  -0.70440E+000   0.13901E+001
      88  -0.10007E+003   0.33495E+001   0.23283E+002   0.13188E+001   0.40649E-011  -0.66931E-012
      89  -0.10339E+003   0.14422E+001   0.16841E+002   0.18167E+001   0.70440E+000  -0.13901E+001
      90  -0.10672E+003  -0.46510E+000   0.10399E+002   0.23146E+001   0.13515E+001  -0.31407E+001
      91  -0.82235E+002  -0.34272E+001   0.81067E+000  -0.17328E+001   0.73071E+000   0.39184E+000
      92  -0.80774E+002  -0.39063E+001  -0.16850E+001  -0.13505E+001   0.55708E+000   0.55287E-001
      93  -0.79313E+002  -0.43855E+001  -0.41807E+001  -0.96825E+000  -0.21417E-012  -0.14019E-010
      94  -0.80774E+002  -0.39063E+001  -0.16850E+001  -0.13505E+001  -0.55708E+000  -0.55287E-001
      95  -0.82235E+002  -0.34272E+001   0.81067E+000  -0.17328E+001  -0.73071E+000  -0.39184E+000
      96  -0.81899E+002  -0.80582E+001   0.88415E-001  -0.34407E+001   0.37880E+000   0.53925E+000
      97  -0.80391E+002  -0.85258E+001  -0.24403E+001  -0.30987E+001   0.24870E+000   0.12520E+000
      98  -0.78882E+002  -0.89935E+001  -0.49689E+001  -0.27568E+001   0.68035E-012  -0.83035E-011
      99  -0.80391E+002  -0.85258E+001  -0.24403E+001  -0.30987E+001  -0.24870E+000  -0.12520E+000
     100  -0.81899E+002  -0.80582E+001   0.88415E-001  -0.34407E+001  -0.37880E+000  -0.53925E+000
     101  -0.81888E+002  -0.13781E+002  -0.21833E+000  -0.49539E+001  -0.20828E+000   0.64404E+000
     102  -0.80272E+002  -0.14246E+002  -0.26850E+001  -0.47031E+001  -0.25562E+000   0.10921E+000
     103  -0.78656E+002  -0.14711E+002  -0.51516E+001  -0.44522E+001   0.33325E-011   0.58624E-011
     104  -0.80272E+002  -0.14246E+002  -0.26850E+001  -0.47031E+001   0.25562E+000  -0.10921E+000
     105  -0.81888E+002  -0.13781E+002  -0.21833E+000  -0.49539E+001   0.20828E+000  -0.64404E+000
     106  -0.82635E+002  -0.14856E+002   0.13670E+001  -0.10400E-010   0.30380E-011   0.35584E+000
     107  -0.80870E+002  -0.15371E+002  -0.81380E+000  -0.78838E-011   0.23718E-011  -0.20089E+000
     108  -0.79104E+002  -0.15886E+002  -0.29946E+001  -0.70357E-011   0.18056E-012   0.12895E-010
     109  -0.80870E+002  -0.15371E+002  -0.81380E+000  -0.71203E-011  -0.25606E-011   0.20089E+000
     110  -0.82635E+002  -0.14856E+002   0.13670E+001  -0.55363E-011  -0.37767E-011  -0.35584E+000
     111  -0.81888E+002  -0.13781E+002  -0.21833E+000   0.49539E+001   0.20828E+000   0.64404E+000
     112  -0.80272E+002  -0.14246E+002  -0.26850E+001   0.47031E+001   0.25562E+000   0.10921E+000
     113  -0.78656E+002  -0.14711E+002  -0.51516E+001   0.44522E+001  -0.12282E-011   0.56374E-011
     114  -0.80272E+002  -0.14246E+002  -0.26850E+001   0.47031E+001  -0.25562E+000  -0.10921E+000
     115  -0.81888E+002  -0.13781E+002  -0.21833E+000   0.49539E+001  -0.20828E+000  -0.64404E+000
     116  -0.81899E+002  -0.80582E+001   0.88415E-001   0.34407E+001  -0.37880E+000   0.53925E+000
     117  -0.80391E+002  -0.85258E+001  -0.24403E+001   0.30987E+001  -0.24870E+000   0.12520E+000
     118  -0.78882E+002  -0.89935E+001  -0.49689E+001   0.27568E+001   0.11485E-011   0.17652E-011
     119  -0.80391E+002  -0.85258E+001  -0.24403E+001   0.30987E+001   0.24870E+000  -0.12520E+000
     120  -0.81899E+002  -0.80582E+001   0.88415E-001   0.34407E+001   0.37880E+000  -0.53925E+000
     121  -0.82235E+002  -0.34272E+001   0.81067E+000   0.17328E+001  -0.73071E+000   0.39184E+000
     122  -0.80774E+002  -0.39063E+001  -0.16850E+001   0.13505E+001  -0.55708E+000   0.55287E-001
     123  -0.79313E+002  -0.43855E+001  -0.41807E+001   0.96825E+000   0.24765E-011  -0.52571E-012
     124  -0.80774E+002  -0.39063E+001  -0.16850E+001   0.13505E+001   0.55708E+000  -0.55287E-001
     125  -0.82235E+002  -0.34272E+001   0.81067E+000   0.17328E+001   0.73071E+000  -0.39184E+000
     126  -0.82425E+002  -0.14864E+002   0.78210E+000  -0.32125E+001  -0.32905E+000   0.47863E+000
     127  -0.80704E+002  -0.15359E+002  -0.14941E+001  -0.30777E+001  -0.32230E+000  -0.88791E-001
     128  -0.78983E+002  -0.15853E+002  -0.37703E+001  -0.29429E+001   0.37633E-011   0.14399E-010
     129  -0.80704E+002  -0.15359E+002  -0.14941E+001  -0.30777E+001   0.32230E+000   0.88791E-001
     130  -0.82425E+002  -0.14864E+002   0.78210E+000  -0.32125E+001   0.32905E+000  -0.47863E+000
     131  -0.82425E+002  -0.14864E+002   0.78210E+000   0.32125E+001   0.32905E+000   0.47863E+000
     132  -0.80704E+002  -0.15359E+002  -0.14941E+001   0.30777E+001   0.32230E+000  -0.88791E-001
     133  -0.78983E+002  -0.15853E+002  -0.37703E+001   0.29429E+001  -0.21762E-011   0.92622E-011
     134  -0.80704E+002  -0.15359E+002  -0.14941E+001   0.30777E+001  -0.32230E+000   0.88791E-001
     135  -0.82425E+002  -0.14864E+002   0.78210E+000   0.32125E+001  -0.32905E+000  -0.47863E+000
     136  -0.31400E+002  -0.75045E+001  -0.13845E+001  -0.12370E+001  -0.54664E-001  -0.39779E+000
     137  -0.30277E+002  -0.78215E+001  -0.32753E+001  -0.11810E+001  -0.61087E-001  -0.16810E+000
     138  -0.29154E+002  -0.81385E+001  -0.51661E+001  -0.11249E+001  -0.85397E-012  -0.17074E-011
     139  -0.30277E+002  -0.78215E+001  -0.32753E+001  -0.11810E+001   0.61087E-001   0.16810E+000
     140  -0.31400E+002  -0.75045E+001  -0.13845E+001  -0.12370E+001   0.54664E-001   0.39779E+000
     141  -0.31400E+002  -0.75045E+001  -0.13845E+001   0.12370E+001   0.54664E-001  -0.39779E+000
     142  -0.30277E+002  -0.78215E+001  -0.32753E+001   0.11810E+001   0.61087E-001  -0.16810E+000
     143  -0.29154E+002  -0.81385E+001  -0.51661E+001   0.11249E+001   0.55002E-012   0.24544E-011
     144  -0.30277E+002  -0.78215E+001  -0.32753E+001   0.11810E+001  -0.61087E-001   0.16810E+000
     145  -0.31400E+002  -0.75045E+001  -0.13845E+001   0.12370E+001  -0.54664E-001   0.39779E+000
     146  -0.30758E+002  -0.24085E+001  -0.14867E+001  -0.13703E+001  -0.46783E-001  -0.38248E+000
     147  -0.29432E+002  -0.20666E+001  -0.25833E+001  -0.12936E+001  -0.30125E-001  -0.16567E+000
     148  -0.28106E+002  -0.17247E+001  -0.36798E+001  -0.12170E+001   0.41895E-012  -0.50435E-011
     149  -0.29432E+002  -0.20666E+001  -0.25833E+001  -0.12936E+001   0.30125E-001   0.16567E+000
     150  -0.30758E+002  -0.24085E+001  -0.14867E+001  -0.13703E+001   0.46783E-001   0.38248E+000
     151  -0.30136E+002  -0.39700E+001  -0.13053E+001  -0.15736E+001  -0.58180E-001  -0.38140E+000
     152  -0.28937E+002  -0.39331E+001  -0.27167E+001  -0.14625E+001  -0.20636E-001  -0.15153E+000
     153  -0.27739E+002  -0.38963E+001  -0.41281E+001  -0.13514E+001   0.66558E-012  -0.24737E-011
     154  -0.28937E+002  -0.39331E+001  -0.27167E+001  -0.14625E+001   0.20636E-001   0.15153E+000
     155  -0.30136E+002  -0.39700E+001  -0.13053E+001  -0.15736E+001   0.58180E-001   0.38140E+000
     156  -0.30252E+002  -0.66218E+001  -0.12870E+001  -0.17628E+001  -0.68378E-001  -0.37800E+000
     157  -0.29171E+002  -0.69123E+001  -0.31175E+001  -0.16489E+001  -0.44911E-001  -0.13937E+000
     158  -0.28090E+002  -0.72029E+001  -0.49481E+001  -0.15350E+001   0.26551E-012  -0.68760E-013
     159  -0.29171E+002  -0.69123E+001  -0.31175E+001  -0.16489E+001   0.44911E-001   0.13937E+000
     160  -0.30252E+002  -0.66218E+001  -0.12870E+001  -0.17628E+001   0.68378E-001   0.37800E+000
     161  -0.31810E+002  -0.72970E+001  -0.13187E+001  -0.65558E-011   0.69336E-012  -0.41991E+000
     162  -0.30655E+002  -0.76181E+001  -0.31656E+001  -0.54980E-011   0.28095E-012  -0.19486E+000
     163  -0.29499E+002  -0.79392E+001  -0.50125E+001  -0.26101E-011  -0.26825E-012  -0.12446E-011
     164  -0.30655E+002  -0.76181E+001  -0.31656E+001   0.11660E-011   0.26334E-012   0.19486E+000
     165  -0.31810E+002  -0.72970E+001  -0.13187E+001   0.31119E-011   0.93171E-012   0.41991E+000
     166  -0.30252E+002  -0.66218E+001  -0.12870E+001   0.17628E+001   0.68378E-001  -0.37800E+000
     167  -0.29171E+002  -0.69123E+001  -0.31175E+001   0.16489E+001   0.44911E-001  -0.13937E+000
     168  -0.28090E+002  -0.72029E+001  -0.49481E+001   0.15350E+001  -0.31206E-013   0.39760E-011
     169  -0.29171E+002  -0.69123E+001  -0.31175E+001   0.16489E+001  -0.44911E-001   0.13937E+000
     170  -0.30252E+002  -0.66218E+001  -0.12870E+001   0.17628E+001  -0.68378E-001   0.37800E+000
     171  -0.30136E+002  -0.39700E+001  -0.13053E+001   0.15736E+001   0.58180E-001  -0.38140E+000
     172  -0.28937E+002  -0.39331E+001  -0.27167E+001   0.14625E+001   0.20636E-001  -0.15153E+000
     173  -0.27739E+002  -0.38963E+001  -0.41281E+001   0.13514E+001  -0.39263E-012   0.38736E-011
     174  -0.28937E+002  -0.39331E+001  -0.27167E+001   0.14625E+001  -0.20636E-001   0.15153E+000
     175  -0.30136E+002  -0.39700E+001  -0.13053E+001   0.15736E+001  -0.58180E-001   0.38140E+000
     176  -0.30758E+002  -0.24085E+001  -0.14867E+001   0.13703E+001   0.46783E-001  -0.38248E+000
     177  -0.29432E+002  -0.20666E+001  -0.25833E+001   0.12936E+001   0.30125E-001  -0.16567E+000
     178  -0.28106E+002  -0.17247E+001  -0.36798E+001   0.12170E+001  -0.41307E-012   0.40119E-011
     179  -0.29432E+002  -0.20666E+001  -0.25833E+001   0.12936E+001  -0.30125E-001   0.16567E+000
     180  -0.30758E+002  -0.24085E+001  -0.14867E+001   0.13703E+001  -0.46783E-001   0.38248E+000
     181  -0.56263E+001  -0.11735E+001  -0.95809E+000  -0.31090E+000  -0.27060E-001  -0.11600E+000
     182  -0.53550E+001  -0.10728E+001  -0.96603E+000  -0.30293E+000  -0.21348E-001  -0.80253E-001
     183  -0.50837E+001  -0.97204E+000  -0.97398E+000  -0.29496E+000   0.16701E-012  -0.20904E-012
     184  -0.53550E+001  -0.10728E+001  -0.96603E+000  -0.30293E+000   0.21348E-001   0.80253E-001
     185  -0.56263E+001  -0.11735E+001  -0.95809E+000  -0.31090E+000   0.27060E-001   0.11600E+000
     186  -0.59298E+001  -0.17300E+001  -0.98637E+000  -0.12362E-013  -0.28841E-012  -0.13644E+000
     187  -0.56310E+001  -0.16811E+001  -0.10581E+001  -0.90429E-013   0.97748E-013  -0.81911E-001
     188  -0.53322E+001  -0.16322E+001  -0.11299E+001   0.77225E-013   0.40238E-012   0.57702E-012
     189  -0.56310E+001  -0.16811E+001  -0.10581E+001   0.28315E-012   0.18941E-012   0.81911E-001
     190  -0.59298E+001  -0.17300E+001  -0.98637E+000   0.24336E-012   0.57958E-013   0.13644E+000
     191  -0.56263E+001  -0.11735E+001  -0.95809E+000   0.31090E+000   0.27060E-001  -0.11600E+000
     192  -0.53550E+001  -0.10728E+001  -0.96603E+000   0.30293E+000   0.21348E-001  -0.80253E-001
     193  -0.50837E+001  -0.97204E+000  -0.97398E+000   0.29496E+000  -0.58322E-013   0.40456E-012
     194  -0.53550E+001  -0.10728E+001  -0.96603E+000   0.30293E+000  -0.21348E-001   0.80253E-001
     195  -0.56263E+001  -0.11735E+001  -0.95809E+000   0.31090E+000  -0.27060E-001   0.11600E+000
     196  -0.57423E+001  -0.10743E+001  -0.10306E+001  -0.30311E+000  -0.22118E-001  -0.95666E-001
     197  -0.54684E+001  -0.95541E+000  -0.10133E+001  -0.31212E+000  -0.24401E-001  -0.72043E-001
     198  -0.51946E+001  -0.83650E+000  -0.99589E+000  -0.32113E+000   0.28230E-012  -0.10893E-012
     199  -0.54684E+001  -0.95541E+000  -0.10133E+001  -0.31212E+000   0.24401E-001   0.72043E-001
     200  -0.57423E+001  -0.10743E+001  -0.10306E+001  -0.30311E+000   0.22118E-001   0.95666E-001
     201  -0.56047E+001  -0.14760E+001  -0.90948E+000  -0.27650E+000  -0.15802E-001  -0.13927E+000
     202  -0.53292E+001  -0.14085E+001  -0.96514E+000  -0.25465E+000  -0.97772E-002  -0.86427E-001
     203  -0.50536E+001  -0.13409E+001  -0.10208E+001  -0.23280E+000  -0.39396E-013  -0.19701E-012
     204  -0.53292E+001  -0.14085E+001  -0.96514E+000  -0.25465E+000   0.97772E-002   0.86427E-001
     205  -0.56047E+001  -0.14760E+001  -0.90948E+000  -0.27650E+000   0.15802E-001   0.13927E+000
     206  -0.58144E+001  -0.17047E+001  -0.95989E+000  -0.18014E+000   0.12744E-002  -0.13932E+000
     207  -0.55239E+001  -0.16540E+001  -0.10348E+001  -0.16726E+000  -0.76240E-003  -0.83150E-001
     208  -0.52333E+001  -0.16032E+001  -0.11097E+001  -0.15439E+000   0.18320E-012   0.12087E-012
     209  -0.55239E+001  -0.16540E+001  -0.10348E+001  -0.16726E+000   0.76240E-003   0.83150E-001
     210  -0.58144E+001  -0.17047E+001  -0.95989E+000  -0.18014E+000  -0.12744E-002   0.13932E+000
     211  -0.58144E+001  -0.17047E+001  -0.95989E+000   0.18014E+000  -0.12744E-002  -0.13932E+000
     212  -0.55239E+001  -0.16540E+001  -0.10348E+001   0.16726E+000   0.76240E-003  -0.83150E-001
     213  -0.52333E+001  -0.16032E+001  -0.11097E+001   0.15439E+000   0.92802E-013   0.88069E-012
     214  -0.55239E+001  -0.16540E+001  -0.10348E+001   0.16726E+000  -0.76240E-003   0.83150E-001
     215  -0.58144E+001  -0.17047E+001  -0.95989E+000   0.18014E+000   0.12744E-002   0.13932E+000
     216  -0.56047E+001  -0.14760E+001  -0.90948E+000   0.27650E+000   0.15802E-001  -0.13927E+000
     217  -0.53292E+001  -0.14085E+001  -0.96514E+000   0.25465E+000   0.97772E-002  -0.86427E-001
     218  -0.50536E+001  -0.13409E+001  -0.10208E+001   0.23280E+000  -0.16567E-012   0.71660E-012
     219  -0.53292E+001  -0.14085E+001  -0.96514E+000   0.25465E+000  -0.97772E-002   0.86427E-001
     220  -0.56047E+001  -0.14760E+001  -0.90948E+000   0.27650E+000  -0.15802E-001   0.13927E+000
     221  -0.57423E+001  -0.10743E+001  -0.10306E+001   0.30311E+000   0.22118E-001  -0.95666E-001
     222  -0.54684E+001  -0.95541E+000  -0.10133E+001   0.31212E+000   0.24401E-001  -0.72043E-001
     223  -0.51946E+001  -0.83650E+000  -0.99589E+000   0.32113E+000   0.92450E-013   0.30987E-012
     224  -0.54684E+001  -0.95541E+000  -0.10133E+001   0.31212E+000  -0.24401E-001   0.72043E-001
     225  -0.57423E+001  -0.10743E+001  -0.10306E+001   0.30311E+000  -0.22118E-001   0.95666E-001
     226  -0.40331E+000   0.17056E+000   0.16524E+000  -0.16365E-001   0.99121E-002  -0.93941E-002
     227  -0.46732E+000   0.84733E-001   0.24146E-001  -0.15587E-001   0.51841E-002  -0.17012E-001
     228  -0.53134E+000  -0.10917E-002  -0.11695E+000  -0.14809E-001  -0.23870E-013  -0.17377E-013
     229  -0.46732E+000   0.84733E-001   0.24146E-001  -0.15587E-001  -0.51841E-002   0.17012E-001
     230  -0.40331E+000   0.17056E+000   0.16524E+000  -0.16365E-001  -0.99121E-002   0.93941E-002
     231  -0.46893E+000   0.24587E-002   0.76833E-001  -0.30804E-001   0.34680E-002  -0.10033E-001
     232  -0.51876E+000  -0.54930E-001  -0.37788E-001  -0.32043E-001  -0.17789E-003  -0.19646E-001
     233  -0.56860E+000  -0.11232E+000  -0.15241E+000  -0.33281E-001  -0.11013E-013  -0.21282E-013
     234  -0.51876E+000  -0.54930E-001  -0.37788E-001  -0.32043E-001   0.17789E-003   0.19646E-001
     235  -0.46893E+000   0.24587E-002   0.76833E-001  -0.30804E-001  -0.34680E-002   0.10033E-001
     236  -0.53122E+000  -0.12558E+000  -0.30488E-002  -0.28801E-001  -0.22339E-002  -0.12023E-001
     237  -0.56674E+000  -0.15740E+000  -0.86477E-001  -0.29593E-001  -0.30012E-002  -0.24222E-001
     238  -0.60227E+000  -0.18921E+000  -0.16990E+000  -0.30385E-001   0.29018E-013  -0.16703E-013
     239  -0.56674E+000  -0.15740E+000  -0.86477E-001  -0.29593E-001   0.30012E-002   0.24222E-001
     240  -0.53122E+000  -0.12558E+000  -0.30488E-002  -0.28801E-001   0.22339E-002   0.12023E-001
     241  -0.53247E+000  -0.12039E+000  -0.24779E-002  -0.44815E-002  -0.99532E-004  -0.12980E-001
     242  -0.56799E+000  -0.15643E+000  -0.83628E-001  -0.32642E-002   0.34654E-003  -0.25595E-001
     243  -0.60351E+000  -0.19247E+000  -0.16478E+000  -0.20470E-002   0.13149E-013  -0.64874E-014
     244  -0.56799E+000  -0.15643E+000  -0.83628E-001  -0.32642E-002  -0.34654E-003   0.25595E-001
     245  -0.53247E+000  -0.12039E+000  -0.24779E-002  -0.44815E-002   0.99532E-004   0.12980E-001
     246  -0.53705E+000  -0.15526E+000  -0.10431E-001   0.70359E-013   0.17285E-013  -0.12587E-001
     247  -0.57269E+000  -0.19266E+000  -0.94025E-001   0.64876E-013  -0.11395E-013  -0.25027E-001
     248  -0.60833E+000  -0.23006E+000  -0.17762E+000   0.40285E-013  -0.15364E-013  -0.25256E-013
     249  -0.57269E+000  -0.19266E+000  -0.94025E-001   0.28783E-013  -0.45946E-014   0.25027E-001
     250  -0.53705E+000  -0.15526E+000  -0.10431E-001   0.36388E-013  -0.18536E-013   0.12587E-001
     251  -0.53247E+000  -0.12039E+000  -0.24779E-002   0.44815E-002   0.99532E-004  -0.12980E-001
     252  -0.56799E+000  -0.15643E+000  -0.83628E-001   0.32642E-002  -0.34654E-003  -0.25595E-001
     253  -0.60351E+000  -0.19247E+000  -0.16478E+000   0.20470E-002   0.11038E-013  -0.42372E-013
     254  -0.56799E+000  -0.15643E+000  -0.83628E-001   0.32642E-002   0.34654E-003   0.25595E-001
