
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =       5.188   TIME= 12:52:40
 The selected element set contains stiffness types (such as SURF154 )    
  which are not valid for error estimation.                              

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R2          19.4     ***
 DISTRIBUTED ANSYS Mechanical Enterprise                       

 00348435  VERSION=WINDOWS x64   12:52:40  AUG 04, 2019 CP=      5.188

 first try--Static Structural (C5)                                             


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    2940    0.58121E-002   0.22016E-002   0.47827E-003  -0.32410E-011   0.29579E-011  -0.53729E-004
    2941    0.56424E-002   0.18245E-002  -0.42946E-003  -0.82155E-013   0.75744E-011   0.60145E-003
    2942    0.56424E-002   0.18245E-002  -0.42946E-003  -0.19585E-011   0.11409E-010   0.60145E-003
    2943    0.56424E-002   0.18245E-002  -0.42946E-003  -0.43949E-011   0.12675E-010   0.60145E-003
    2944    0.56424E-002   0.18245E-002  -0.42946E-003  -0.48742E-011   0.16164E-010   0.60145E-003
    2945    0.56424E-002   0.18245E-002  -0.42946E-003   0.28648E-011   0.13246E-010   0.60145E-003
    2946    0.56424E-002   0.18245E-002  -0.42946E-003   0.54666E-011   0.24153E-011   0.60145E-003
    2947    0.56424E-002   0.18245E-002  -0.42946E-003   0.26267E-011   0.33151E-011   0.60145E-003
    2948    0.59362E-002   0.24268E-002   0.99752E-003  -0.24479E-011  -0.15703E-011  -0.53312E-003
    2949    0.59362E-002   0.24268E-002   0.99752E-003   0.31368E-011  -0.13508E-011  -0.53312E-003
    2950    0.59362E-002   0.24268E-002   0.99752E-003  -0.68952E-012   0.60104E-011  -0.53312E-003
    2951    0.59362E-002   0.24268E-002   0.99752E-003  -0.44045E-011   0.36976E-011  -0.53312E-003
    2952    0.59362E-002   0.24268E-002   0.99752E-003  -0.13814E-011  -0.10161E-010  -0.53312E-003
    2953    0.59362E-002   0.24268E-002   0.99752E-003  -0.49254E-011  -0.68061E-011  -0.53312E-003
    2954    0.59362E-002   0.24268E-002   0.99752E-003  -0.92344E-011  -0.19148E-011  -0.53312E-003
    2955    0.52257E-002   0.16461E-002  -0.52256E-003  -0.35780E-011  -0.70400E-011  -0.67072E-003
    2956    0.52257E-002   0.16461E-002  -0.52256E-003  -0.38220E-011  -0.97698E-011  -0.67072E-003
    2957    0.52257E-002   0.16461E-002  -0.52256E-003  -0.80705E-011  -0.11675E-010  -0.67072E-003
    2958    0.52257E-002   0.16461E-002  -0.52256E-003  -0.41943E-011  -0.14553E-010  -0.67072E-003
    2959    0.52257E-002   0.16461E-002  -0.52256E-003   0.45997E-011  -0.18163E-010  -0.67072E-003
    2960    0.52257E-002   0.16461E-002  -0.52256E-003   0.68410E-011  -0.19568E-010  -0.67072E-003
    2961    0.52257E-002   0.16461E-002  -0.52256E-003   0.70900E-012  -0.83568E-011  -0.67072E-003
    2962    0.57940E-002   0.23353E-002   0.87834E-003   0.96992E-011  -0.15101E-011  -0.12342E-003
    2963    0.57940E-002   0.23353E-002   0.87834E-003   0.14888E-010   0.13507E-011  -0.12342E-003
    2964    0.57940E-002   0.23353E-002   0.87834E-003   0.50481E-011   0.66899E-011  -0.12342E-003
    2965    0.57940E-002   0.23353E-002   0.87834E-003  -0.36413E-011   0.71891E-011  -0.12342E-003
    2966    0.57940E-002   0.23353E-002   0.87834E-003   0.12608E-011   0.91953E-011  -0.12342E-003
    2967    0.57940E-002   0.23353E-002   0.87834E-003   0.47266E-012   0.72429E-011  -0.12342E-003
    2968    0.57940E-002   0.23353E-002   0.87834E-003  -0.71576E-011   0.13595E-011  -0.12342E-003
    2969    0.57116E-002   0.24361E-002   0.12488E-002  -0.19168E-011   0.85078E-011   0.84871E-004
    2970    0.57116E-002   0.24361E-002   0.12488E-002  -0.10969E-011   0.10782E-010   0.84871E-004
    2971    0.57116E-002   0.24361E-002   0.12488E-002  -0.66477E-011   0.57393E-011   0.84871E-004
    2972    0.57116E-002   0.24361E-002   0.12488E-002  -0.17197E-010   0.43291E-011   0.84871E-004
    2973    0.57116E-002   0.24361E-002   0.12488E-002  -0.62463E-011  -0.16790E-011   0.84871E-004
    2974    0.57116E-002   0.24361E-002   0.12488E-002  -0.51099E-011  -0.55140E-011   0.84871E-004
    2975    0.57116E-002   0.24361E-002   0.12488E-002  -0.11682E-010   0.67974E-011   0.84871E-004
    2976    0.58163E-002   0.24933E-002   0.13073E-002   0.86168E-011  -0.11096E-011   0.53928E-003
    2977    0.58163E-002   0.24933E-002   0.13073E-002   0.24995E-011   0.13956E-011   0.53928E-003
    2978    0.58163E-002   0.24933E-002   0.13073E-002   0.24445E-011   0.91761E-011   0.53928E-003
    2979    0.58163E-002   0.24933E-002   0.13073E-002  -0.64528E-011   0.10535E-010   0.53928E-003
    2980    0.58163E-002   0.24933E-002   0.13073E-002  -0.72060E-011   0.35419E-011   0.53928E-003
    2981    0.58163E-002   0.24933E-002   0.13073E-002   0.28515E-011   0.64010E-012   0.53928E-003
    2982    0.58163E-002   0.24933E-002   0.13073E-002   0.20359E-011   0.49715E-011   0.53928E-003
    2983    0.58150E-002   0.25003E-002   0.13286E-002   0.33869E-011   0.25883E-011  -0.53980E-003
    2984    0.58150E-002   0.25003E-002   0.13286E-002   0.34745E-011   0.17158E-011  -0.53980E-003
    2985    0.58150E-002   0.25003E-002   0.13286E-002   0.77343E-011   0.46294E-011  -0.53980E-003
    2986    0.58150E-002   0.25003E-002   0.13286E-002   0.65505E-011   0.12213E-012  -0.53980E-003
    2987    0.58150E-002   0.25003E-002   0.13286E-002   0.82221E-013  -0.62462E-012  -0.53980E-003
    2988    0.58150E-002   0.25003E-002   0.13286E-002  -0.48254E-011  -0.59960E-012  -0.53980E-003
    2989    0.58150E-002   0.25003E-002   0.13286E-002  -0.13274E-010   0.41138E-011  -0.53980E-003
    2990    0.57190E-002   0.24486E-002   0.12771E-002   0.99812E-012   0.34503E-011  -0.77266E-004
    2991    0.57190E-002   0.24486E-002   0.12771E-002   0.10972E-011   0.11500E-011  -0.77266E-004
    2992    0.57190E-002   0.24486E-002   0.12771E-002   0.29603E-011   0.79413E-011  -0.77266E-004
    2993    0.57190E-002   0.24486E-002   0.12771E-002   0.24407E-011  -0.99365E-012  -0.77266E-004
    2994    0.57190E-002   0.24486E-002   0.12771E-002  -0.10701E-011  -0.64743E-011  -0.77266E-004
    2995    0.57190E-002   0.24486E-002   0.12771E-002   0.28037E-011  -0.20698E-011  -0.77266E-004
    2996    0.57190E-002   0.24486E-002   0.12771E-002   0.23380E-011  -0.72274E-012  -0.77266E-004
    2997    0.56404E-002   0.25086E-002   0.15272E-002   0.23478E-011   0.56361E-011  -0.10740E-003
    2998    0.56404E-002   0.25086E-002   0.15272E-002   0.86284E-011   0.11088E-010  -0.10740E-003
    2999    0.56404E-002   0.25086E-002   0.15272E-002   0.84387E-012   0.41220E-011  -0.10740E-003
    3000    0.56404E-002   0.25086E-002   0.15272E-002  -0.81053E-011   0.20666E-011  -0.10740E-003
    3001    0.56404E-002   0.25086E-002   0.15272E-002  -0.54873E-011  -0.11742E-011  -0.10740E-003
    3002    0.56404E-002   0.25086E-002   0.15272E-002  -0.77750E-011  -0.86346E-011  -0.10740E-003
    3003    0.56404E-002   0.25086E-002   0.15272E-002  -0.13757E-010  -0.49263E-011  -0.10740E-003
    3004    0.56801E-002   0.25283E-002   0.15436E-002  -0.52273E-011   0.46837E-011   0.38342E-003
    3005    0.56801E-002   0.25283E-002   0.15436E-002  -0.25767E-011   0.10410E-010   0.38342E-003
    3006    0.56801E-002   0.25283E-002   0.15436E-002   0.41148E-011   0.54694E-011   0.38342E-003
    3007    0.56801E-002   0.25283E-002   0.15436E-002   0.80763E-011   0.12064E-010   0.38342E-003
    3008    0.56801E-002   0.25283E-002   0.15436E-002   0.92625E-011   0.15608E-010   0.38342E-003
    3009    0.56801E-002   0.25283E-002   0.15436E-002   0.93900E-011   0.23253E-011   0.38342E-003
    3010    0.56801E-002   0.25283E-002   0.15436E-002   0.30713E-011  -0.76198E-012   0.38342E-003
    3011    0.56875E-002   0.25383E-002   0.15647E-002   0.75383E-011   0.59116E-011  -0.37900E-003
    3012    0.56875E-002   0.25383E-002   0.15647E-002   0.88954E-011   0.10044E-010  -0.37900E-003
    3013    0.56875E-002   0.25383E-002   0.15647E-002   0.31355E-011   0.14042E-010  -0.37900E-003
    3014    0.56875E-002   0.25383E-002   0.15647E-002   0.61004E-012   0.14862E-011  -0.37900E-003
    3015    0.56875E-002   0.25383E-002   0.15647E-002  -0.64059E-011  -0.91878E-011  -0.37900E-003
    3016    0.56875E-002   0.25383E-002   0.15647E-002  -0.18239E-010  -0.61525E-011  -0.37900E-003
    3017    0.56875E-002   0.25383E-002   0.15647E-002  -0.16055E-010  -0.16501E-011  -0.37900E-003
    3018    0.56533E-002   0.25216E-002   0.15512E-002   0.16351E-011   0.33132E-011   0.11557E-003
    3019    0.56533E-002   0.25216E-002   0.15512E-002  -0.11705E-011   0.98722E-012   0.11557E-003
    3020    0.56533E-002   0.25216E-002   0.15512E-002  -0.20551E-011   0.73844E-011   0.11557E-003
    3021    0.56533E-002   0.25216E-002   0.15512E-002  -0.32094E-011   0.90655E-011   0.11557E-003
    3022    0.56533E-002   0.25216E-002   0.15512E-002   0.63965E-012   0.44689E-011   0.11557E-003
    3023    0.56533E-002   0.25216E-002   0.15512E-002  -0.48257E-011  -0.41118E-011   0.11557E-003
    3024    0.56533E-002   0.25216E-002   0.15512E-002  -0.63402E-011  -0.76126E-011   0.11557E-003
    3025    0.52554E-002   0.19611E-002   0.34774E-003  -0.13216E-010   0.27154E-012  -0.79423E-003
    3026    0.52554E-002   0.19611E-002   0.34774E-003  -0.10325E-010  -0.78268E-012  -0.79423E-003
    3027    0.52554E-002   0.19611E-002   0.34774E-003  -0.50427E-011   0.23083E-011  -0.79423E-003
    3028    0.52554E-002   0.19611E-002   0.34774E-003   0.18892E-011   0.31813E-011  -0.79423E-003
    3029    0.52554E-002   0.19611E-002   0.34774E-003   0.36137E-011   0.95755E-011  -0.79423E-003
    3030    0.52554E-002   0.19611E-002   0.34774E-003   0.62509E-011   0.10083E-010  -0.79423E-003
    3031    0.52554E-002   0.19611E-002   0.34774E-003   0.51839E-011   0.65430E-011  -0.79423E-003
    3032    0.56589E-002   0.18394E-002  -0.40352E-003  -0.11859E-010  -0.31054E-011  -0.56902E-003
    3033    0.56589E-002   0.18394E-002  -0.40352E-003  -0.16555E-010  -0.72628E-011  -0.56902E-003
    3034    0.56589E-002   0.18394E-002  -0.40352E-003  -0.16980E-010  -0.86921E-011  -0.56902E-003
    3035    0.56589E-002   0.18394E-002  -0.40352E-003  -0.12701E-010  -0.31692E-011  -0.56902E-003
    3036    0.56589E-002   0.18394E-002  -0.40352E-003  -0.23820E-011  -0.58933E-011  -0.56902E-003
    3037    0.56589E-002   0.18394E-002  -0.40352E-003  -0.26529E-011  -0.17393E-010  -0.56902E-003
    3038    0.56589E-002   0.18394E-002  -0.40352E-003  -0.10343E-011  -0.96291E-011  -0.56902E-003
    3039    0.58817E-002   0.20520E-002  -0.18887E-004   0.95130E-011  -0.30173E-011  -0.17284E-003
    3040    0.58817E-002   0.20520E-002  -0.18887E-004   0.45791E-011   0.23878E-012  -0.17284E-003
    3041    0.58817E-002   0.20520E-002  -0.18887E-004  -0.87737E-012   0.38257E-011  -0.17284E-003
    3042    0.58817E-002   0.20520E-002  -0.18887E-004   0.33534E-011   0.25592E-011  -0.17284E-003
    3043    0.58817E-002   0.20520E-002  -0.18887E-004   0.79862E-011   0.20778E-011  -0.17284E-003
    3044    0.58817E-002   0.20520E-002  -0.18887E-004  -0.35331E-011   0.18540E-011  -0.17284E-003
    3045    0.58817E-002   0.20520E-002  -0.18887E-004  -0.96427E-011   0.12039E-011  -0.17284E-003
    3046    0.58528E-002   0.21199E-002   0.20391E-003   0.35149E-011  -0.80405E-011  -0.49283E-004
    3047    0.58528E-002   0.21199E-002   0.20391E-003   0.14639E-010  -0.24726E-012  -0.49283E-004
    3048    0.58528E-002   0.21199E-002   0.20391E-003   0.38225E-011   0.25804E-011  -0.49283E-004
    3049    0.58528E-002   0.21199E-002   0.20391E-003  -0.54758E-011   0.30750E-011  -0.49283E-004
    3050    0.58528E-002   0.21199E-002   0.20391E-003   0.35899E-012   0.97177E-011  -0.49283E-004
    3051    0.58528E-002   0.21199E-002   0.20391E-003  -0.52099E-011   0.14917E-010  -0.49283E-004
    3052    0.58528E-002   0.21199E-002   0.20391E-003  -0.12152E-010   0.86534E-011  -0.49283E-004
    3053    0.57728E-002   0.18903E-002  -0.37200E-003  -0.36068E-011   0.32002E-011  -0.53674E-003
    3054    0.57728E-002   0.18903E-002  -0.37200E-003  -0.47375E-011   0.23249E-011  -0.53674E-003
    3055    0.57728E-002   0.18903E-002  -0.37200E-003  -0.84779E-011   0.67419E-011  -0.53674E-003
    3056    0.57728E-002   0.18903E-002  -0.37200E-003  -0.92266E-011   0.26068E-012  -0.53674E-003
    3057    0.57728E-002   0.18903E-002  -0.37200E-003  -0.34796E-011  -0.17136E-010  -0.53674E-003
    3058    0.57728E-002   0.18903E-002  -0.37200E-003  -0.11758E-010  -0.99141E-011  -0.53674E-003
    3059    0.57728E-002   0.18903E-002  -0.37200E-003  -0.89476E-011   0.27392E-011  -0.53674E-003
    3060    0.58772E-002   0.19802E-002  -0.21960E-003   0.29148E-011   0.47992E-011  -0.33492E-003
    3061    0.58772E-002   0.19802E-002  -0.21960E-003   0.10974E-010   0.64018E-011  -0.33492E-003
    3062    0.58772E-002   0.19802E-002  -0.21960E-003   0.67862E-011   0.82897E-011  -0.33492E-003
    3063    0.58772E-002   0.19802E-002  -0.21960E-003   0.16604E-011   0.12105E-011  -0.33492E-003
    3064    0.58772E-002   0.19802E-002  -0.21960E-003  -0.27567E-011  -0.77515E-011  -0.33492E-003
    3065    0.58772E-002   0.19802E-002  -0.21960E-003  -0.10345E-010  -0.67667E-011  -0.33492E-003
    3066    0.58772E-002   0.19802E-002  -0.21960E-003  -0.13511E-010  -0.56882E-011  -0.33492E-003
    3067    0.53086E-002   0.16791E-002  -0.51124E-003   0.96813E-012  -0.26695E-011  -0.68567E-003
    3068    0.53086E-002   0.16791E-002  -0.51124E-003  -0.53739E-011  -0.96536E-011  -0.68567E-003
    3069    0.53086E-002   0.16791E-002  -0.51124E-003  -0.62275E-011  -0.15244E-010  -0.68567E-003
    3070    0.53086E-002   0.16791E-002  -0.51124E-003  -0.93130E-012  -0.15671E-010  -0.68567E-003
    3071    0.53086E-002   0.16791E-002  -0.51124E-003   0.11374E-011  -0.22387E-010  -0.68567E-003
    3072    0.53086E-002   0.16791E-002  -0.51124E-003  -0.24792E-012  -0.16643E-010  -0.68567E-003
    3073    0.53086E-002   0.16791E-002  -0.51124E-003  -0.96794E-011  -0.13764E-010  -0.68567E-003
    3074    0.54033E-002   0.17169E-002  -0.49780E-003   0.10750E-010  -0.56806E-011  -0.68243E-003
    3075    0.54033E-002   0.17169E-002  -0.49780E-003  -0.22459E-011  -0.14271E-010  -0.68243E-003
    3076    0.54033E-002   0.17169E-002  -0.49780E-003  -0.50246E-011  -0.11041E-010  -0.68243E-003
    3077    0.54033E-002   0.17169E-002  -0.49780E-003  -0.20592E-011  -0.11737E-010  -0.68243E-003
    3078    0.54033E-002   0.17169E-002  -0.49780E-003  -0.11327E-010  -0.12556E-010  -0.68243E-003
    3079    0.54033E-002   0.17169E-002  -0.49780E-003  -0.17132E-010  -0.84212E-011  -0.68243E-003
    3080    0.54033E-002   0.17169E-002  -0.49780E-003  -0.10576E-010   0.79839E-012  -0.68243E-003
    3081    0.60389E-002   0.22177E-002   0.29737E-003  -0.22275E-011   0.23746E-011   0.15124E-003
    3082    0.60389E-002   0.22177E-002   0.29737E-003  -0.92605E-011   0.74667E-011   0.15124E-003
    3083    0.60389E-002   0.22177E-002   0.29737E-003  -0.12595E-010   0.29709E-011   0.15124E-003
    3084    0.60389E-002   0.22177E-002   0.29737E-003  -0.66605E-011   0.27638E-011   0.15124E-003
    3085    0.60389E-002   0.22177E-002   0.29737E-003   0.31456E-011  -0.16210E-011   0.15124E-003
    3086    0.60389E-002   0.22177E-002   0.29737E-003  -0.26603E-011   0.78636E-012   0.15124E-003
    3087    0.60389E-002   0.22177E-002   0.29737E-003  -0.72590E-011   0.38968E-011   0.15124E-003
    3088    0.60426E-002   0.22880E-002   0.49463E-003   0.19449E-011  -0.11576E-011   0.30359E-003
    3089    0.60426E-002   0.22880E-002   0.49463E-003  -0.20590E-011   0.54951E-011   0.30359E-003
    3090    0.60426E-002   0.22880E-002   0.49463E-003  -0.41163E-012   0.11411E-010   0.30359E-003
    3091    0.60426E-002   0.22880E-002   0.49463E-003  -0.52527E-011   0.85209E-011   0.30359E-003
    3092    0.60426E-002   0.22880E-002   0.49463E-003  -0.73382E-011  -0.16955E-011   0.30359E-003
    3093    0.60426E-002   0.22880E-002   0.49463E-003  -0.45095E-011  -0.39468E-011   0.30359E-003
    3094    0.60426E-002   0.22880E-002   0.49463E-003  -0.31047E-011   0.18660E-011   0.30359E-003
    3095    0.58127E-002   0.20339E-002  -0.13891E-005   0.34033E-011  -0.56353E-011  -0.24549E-003
    3096    0.58127E-002   0.20339E-002  -0.13891E-005   0.31637E-011  -0.46888E-011  -0.24549E-003
    3097    0.58127E-002   0.20339E-002  -0.13891E-005  -0.13687E-011   0.32274E-011  -0.24549E-003
    3098    0.58127E-002   0.20339E-002  -0.13891E-005  -0.75638E-011  -0.17248E-011  -0.24549E-003
    3099    0.58127E-002   0.20339E-002  -0.13891E-005  -0.49451E-011  -0.24882E-011  -0.24549E-003
    3100    0.58127E-002   0.20339E-002  -0.13891E-005   0.20365E-011   0.19774E-011  -0.24549E-003
    3101    0.58127E-002   0.20339E-002  -0.13891E-005   0.27793E-011  -0.13146E-011  -0.24549E-003
    3102    0.59617E-002   0.21334E-002   0.13390E-003   0.36297E-011  -0.48779E-011  -0.36004E-004
    3103    0.59617E-002   0.21334E-002   0.13390E-003   0.79753E-012   0.23559E-011  -0.36004E-004
    3104    0.59617E-002   0.21334E-002   0.13390E-003  -0.16878E-011   0.86519E-011  -0.36004E-004
    3105    0.59617E-002   0.21334E-002   0.13390E-003  -0.45534E-011  -0.35152E-011  -0.36004E-004
    3106    0.59617E-002   0.21334E-002   0.13390E-003  -0.22924E-012  -0.97992E-011  -0.36004E-004
    3107    0.59617E-002   0.21334E-002   0.13390E-003   0.72838E-012  -0.16807E-014  -0.36004E-004
    3108    0.59617E-002   0.21334E-002   0.13390E-003  -0.26849E-011   0.12153E-011  -0.36004E-004
    3109    0.53324E-002   0.19374E-002   0.20319E-003  -0.11242E-010   0.34023E-011  -0.70798E-003
    3110    0.53324E-002   0.19374E-002   0.20319E-003  -0.11717E-010  -0.47295E-011  -0.70798E-003
    3111    0.53324E-002   0.19374E-002   0.20319E-003  -0.45677E-011  -0.11884E-010  -0.70798E-003
    3112    0.53324E-002   0.19374E-002   0.20319E-003   0.76644E-012   0.88528E-012  -0.70798E-003
    3113    0.53324E-002   0.19374E-002   0.20319E-003   0.35268E-011   0.87245E-011  -0.70798E-003
    3114    0.53324E-002   0.19374E-002   0.20319E-003   0.45298E-011   0.53073E-011  -0.70798E-003
    3115    0.53324E-002   0.19374E-002   0.20319E-003   0.14010E-012  -0.20667E-011  -0.70798E-003
    3116    0.54202E-002   0.19280E-002   0.88342E-004   0.15889E-011  -0.86825E-011  -0.62173E-003
    3117    0.54202E-002   0.19280E-002   0.88342E-004   0.64311E-012  -0.95879E-011  -0.62173E-003
    3118    0.54202E-002   0.19280E-002   0.88342E-004  -0.14122E-011  -0.31719E-011  -0.62173E-003
    3119    0.54202E-002   0.19280E-002   0.88342E-004   0.33300E-011  -0.98606E-011  -0.62173E-003
    3120    0.54202E-002   0.19280E-002   0.88342E-004   0.95268E-011  -0.14261E-010  -0.62173E-003
    3121    0.54202E-002   0.19280E-002   0.88342E-004  -0.46328E-012  -0.18251E-011  -0.62173E-003
    3122    0.54202E-002   0.19280E-002   0.88342E-004  -0.72226E-011   0.28890E-011  -0.62173E-003
    3123    0.52679E-002   0.19662E-002   0.34974E-003   0.25453E-011  -0.24976E-011   0.78767E-003
    3124    0.52679E-002   0.19662E-002   0.34974E-003  -0.61427E-012  -0.29540E-011   0.78767E-003
    3125    0.52679E-002   0.19662E-002   0.34974E-003  -0.48116E-011  -0.41765E-011   0.78767E-003
    3126    0.52679E-002   0.19662E-002   0.34974E-003  -0.23100E-011  -0.10566E-011   0.78767E-003
    3127    0.52679E-002   0.19662E-002   0.34974E-003  -0.18547E-012  -0.44274E-011   0.78767E-003
    3128    0.52679E-002   0.19662E-002   0.34974E-003  -0.12070E-011  -0.10036E-010   0.78767E-003
    3129    0.52679E-002   0.19662E-002   0.34974E-003   0.26173E-011  -0.69258E-011   0.78767E-003
    3130    0.54018E-002   0.20463E-002   0.44485E-003  -0.92990E-011  -0.40696E-011   0.70051E-003
    3131    0.54018E-002   0.20463E-002   0.44485E-003  -0.74703E-011  -0.58005E-011   0.70051E-003
    3132    0.54018E-002   0.20463E-002   0.44485E-003  -0.32178E-011  -0.72820E-011   0.70051E-003
    3133    0.54018E-002   0.20463E-002   0.44485E-003  -0.10647E-010  -0.85748E-011   0.70051E-003
    3134    0.54018E-002   0.20463E-002   0.44485E-003  -0.62742E-011  -0.76270E-011   0.70051E-003
    3135    0.54018E-002   0.20463E-002   0.44485E-003  -0.18832E-011  -0.79863E-011   0.70051E-003
    3136    0.54018E-002   0.20463E-002   0.44485E-003  -0.54384E-012  -0.25975E-011   0.70051E-003
    3137    0.55001E-002   0.21162E-002   0.54614E-003  -0.10804E-010   0.26266E-011   0.60715E-003
    3138    0.55001E-002   0.21162E-002   0.54614E-003  -0.10626E-010  -0.58220E-011   0.60715E-003
    3139    0.55001E-002   0.21162E-002   0.54614E-003  -0.12029E-010  -0.33426E-011   0.60715E-003
    3140    0.55001E-002   0.21162E-002   0.54614E-003  -0.99892E-011   0.88987E-012   0.60715E-003
    3141    0.55001E-002   0.21162E-002   0.54614E-003  -0.13129E-010  -0.31941E-011   0.60715E-003
    3142    0.55001E-002   0.21162E-002   0.54614E-003  -0.84491E-011  -0.11543E-010   0.60715E-003
    3143    0.55001E-002   0.21162E-002   0.54614E-003  -0.48682E-011  -0.54227E-011   0.60715E-003
    3144    0.55720E-002   0.21770E-002   0.64796E-003  -0.36866E-011   0.26189E-011   0.51331E-003
    3145    0.55720E-002   0.21770E-002   0.64796E-003  -0.10768E-010   0.58112E-011   0.51331E-003
    3146    0.55720E-002   0.21770E-002   0.64796E-003  -0.10014E-010   0.31481E-011   0.51331E-003
    3147    0.55720E-002   0.21770E-002   0.64796E-003  -0.13833E-010   0.38395E-011   0.51331E-003
    3148    0.55720E-002   0.21770E-002   0.64796E-003  -0.18109E-010   0.30575E-011   0.51331E-003
    3149    0.55720E-002   0.21770E-002   0.64796E-003  -0.75408E-011   0.18259E-011   0.51331E-003
    3150    0.55720E-002   0.21770E-002   0.64796E-003   0.11195E-011  -0.16504E-011   0.51331E-003
    3151    0.56164E-002   0.22267E-002   0.74568E-003  -0.20176E-011   0.39526E-011   0.42484E-003
    3152    0.56164E-002   0.22267E-002   0.74568E-003  -0.97840E-011   0.14317E-010   0.42484E-003
    3153    0.56164E-002   0.22267E-002   0.74568E-003  -0.16928E-010   0.12438E-010   0.42484E-003
    3154    0.56164E-002   0.22267E-002   0.74568E-003  -0.16141E-010   0.51639E-011   0.42484E-003
    3155    0.56164E-002   0.22267E-002   0.74568E-003  -0.29366E-011  -0.15001E-011   0.42484E-003
    3156    0.56164E-002   0.22267E-002   0.74568E-003  -0.30462E-011  -0.52089E-011   0.42484E-003
    3157    0.56164E-002   0.22267E-002   0.74568E-003  -0.11315E-010  -0.27124E-011   0.42484E-003
    3158    0.56427E-002   0.22680E-002   0.83725E-003  -0.21646E-011   0.50760E-011   0.34561E-003
    3159    0.56427E-002   0.22680E-002   0.83725E-003  -0.78271E-011   0.91044E-011   0.34561E-003
    3160    0.56427E-002   0.22680E-002   0.83725E-003  -0.17835E-010   0.79526E-011   0.34561E-003
    3161    0.56427E-002   0.22680E-002   0.83725E-003  -0.13467E-010  -0.21800E-011   0.34561E-003
    3162    0.56427E-002   0.22680E-002   0.83725E-003  -0.85975E-011  -0.12865E-010   0.34561E-003
    3163    0.56427E-002   0.22680E-002   0.83725E-003  -0.11814E-010  -0.10142E-010   0.34561E-003
    3164    0.56427E-002   0.22680E-002   0.83725E-003  -0.10477E-010  -0.18198E-011   0.34561E-003
    3165    0.56577E-002   0.23021E-002   0.91982E-003   0.23683E-011   0.31425E-011   0.27635E-003
    3166    0.56577E-002   0.23021E-002   0.91982E-003  -0.11021E-010   0.69863E-012   0.27635E-003
    3167    0.56577E-002   0.23021E-002   0.91982E-003  -0.17718E-010   0.47182E-011   0.27635E-003
    3168    0.56577E-002   0.23021E-002   0.91982E-003  -0.15895E-010   0.50405E-011   0.27635E-003
    3169    0.56577E-002   0.23021E-002   0.91982E-003  -0.17911E-010  -0.46675E-011   0.27635E-003
    3170    0.56577E-002   0.23021E-002   0.91982E-003  -0.14915E-010  -0.95111E-011   0.27635E-003
    3171    0.56577E-002   0.23021E-002   0.91982E-003  -0.15532E-011  -0.23078E-011   0.27635E-003
    3172    0.56650E-002   0.23294E-002   0.99054E-003   0.90907E-011   0.28136E-012   0.21586E-003
    3173    0.56650E-002   0.23294E-002   0.99054E-003   0.11317E-010  -0.15023E-011   0.21586E-003
    3174    0.56650E-002   0.23294E-002   0.99054E-003   0.55307E-011  -0.13331E-011   0.21586E-003
    3175    0.56650E-002   0.23294E-002   0.99054E-003  -0.62388E-011   0.78061E-012   0.21586E-003
    3176    0.56650E-002   0.23294E-002   0.99054E-003  -0.13471E-010  -0.38881E-011   0.21586E-003
    3177    0.56650E-002   0.23294E-002   0.99054E-003  -0.89572E-011  -0.55245E-011   0.21586E-003
    3178    0.56650E-002   0.23294E-002   0.99054E-003  -0.39178E-012  -0.50034E-011   0.21586E-003
    3179    0.56671E-002   0.23508E-002   0.10494E-002   0.75455E-011  -0.32741E-011   0.16314E-003
    3180    0.56671E-002   0.23508E-002   0.10494E-002   0.11120E-010  -0.69703E-011   0.16314E-003
    3181    0.56671E-002   0.23508E-002   0.10494E-002   0.55119E-011  -0.64819E-011   0.16314E-003
    3182    0.56671E-002   0.23508E-002   0.10494E-002  -0.20783E-011  -0.54698E-011   0.16314E-003
    3183    0.56671E-002   0.23508E-002   0.10494E-002  -0.49997E-011  -0.58116E-011   0.16314E-003
    3184    0.56671E-002   0.23508E-002   0.10494E-002   0.35592E-011  -0.18011E-011   0.16314E-003
    3185    0.56671E-002   0.23508E-002   0.10494E-002   0.86551E-011  -0.10007E-011   0.16314E-003
    3186    0.56668E-002   0.23669E-002   0.10959E-002   0.11430E-011   0.60854E-012   0.11680E-003
    3187    0.56668E-002   0.23669E-002   0.10959E-002   0.18379E-011   0.21411E-011   0.11680E-003
    3188    0.56668E-002   0.23669E-002   0.10959E-002  -0.55620E-011   0.11308E-011   0.11680E-003
    3189    0.56668E-002   0.23669E-002   0.10959E-002  -0.63827E-011  -0.47889E-011   0.11680E-003
